mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,Add,int64_t,min,4096,0.01,False,71750954.2,2247409.8802779736
naive,Add,int64_t,min,4096,0.05,False,71916795.7,1734013.4832020358
naive,Add,int64_t,min,4096,0.1,False,72083417.9,2393977.493758333
naive,Add,int64_t,min,4096,0.2,False,71615742.8,1836232.9517499073
naive,Add,int64_t,min,4096,0.25,True,72756461.4,2646588.5394510003
naive,Add,int64_t,min,4096,1.0,True,72394864.3,2687985.2247976046
naive,Add,int64_t,min max,1024,0.001,False,5755675.0,113689.10031309069
naive,Add,int64_t,min max,1024,0.01,False,5640799.9,293424.87092892383
naive,Add,int64_t,min max,1024,0.05,False,5111723.0,148177.5303636373
naive,Add,int64_t,min max,1024,0.1,False,4826567.3,215118.84918448122
naive,Add,int64_t,min max,1024,0.2,False,4676402.6,84794.02982679047
naive,Add,int64_t,min max,1024,0.25,True,4828657.1,223177.0635812889
naive,Add,int64_t,min max,1024,1.0,True,6113269.0,86311.57657772988
naive,Add,int64_t,min max,2048,0.001,False,19808560.4,355564.14087575156
naive,Add,int64_t,min max,2048,0.01,False,19728018.8,805631.7417371288
naive,Add,int64_t,min max,2048,0.05,False,19714399.1,446394.9571826496
naive,Add,int64_t,min max,2048,0.1,False,19689413.0,469612.0477812861
naive,Add,int64_t,min max,2048,0.2,False,19606950.9,484341.81963624025
naive,Add,int64_t,min max,2048,0.25,True,19429172.8,540075.1807012716
naive,Add,int64_t,min max,2048,1.0,True,19601614.3,482223.4809636272
naive,Add,int64_t,min max,4096,0.001,False,79956305.6,3065506.7258501486
naive,Add,int64_t,min max,4096,0.01,False,79509170.9,883304.6232034251
naive,Add,int64_t,min max,4096,0.05,False,79875237.1,2012717.5920916516
naive,Add,int64_t,min max,4096,0.1,False,81394334.7,3993180.162202525
naive,Add,int64_t,min max,4096,0.2,False,79475884.3,590501.2287877033
naive,Add,int64_t,min max,4096,0.25,True,79252627.6,1137364.9999677322
naive,Add,int64_t,min max,4096,1.0,True,79221147.0,1225390.3954714
naive,Add,int64_t,min max mean symmetry,1024,0.001,False,15786015.4,581336.5022652925
naive,Add,int64_t,min max mean symmetry,1024,0.01,False,15535417.7,577809.7024003761
naive,Add,int64_t,min max mean symmetry,1024,0.05,False,15282680.0,661982.4283695148
naive,Add,int64_t,min max mean symmetry,1024,0.1,False,15046087.7,389629.2665767321
naive,Add,int64_t,min max mean symmetry,1024,0.2,False,14924643.3,264206.5836895439
naive,Add,int64_t,min max mean symmetry,1024,0.25,True,14740432.1,234200.9772891888
naive,Add,int64_t,min max mean symmetry,1024,1.0,True,18488831.6,173568.12541426506
naive,Add,int64_t,min max mean symmetry,2048,0.001,False,72137911.3,1866268.5295547517
naive,Add,int64_t,min max mean symmetry,2048,0.01,False,71042959.7,493574.78146816225
naive,Add,int64_t,min max mean symmetry,2048,0.05,False,71871856.0,1312008.8985374044
naive,Add,int64_t,min max mean symmetry,2048,0.1,False,71111818.6,469647.4843975359
naive,Add,int64_t,min max mean symmetry,2048,0.2,False,71748973.0,1532258.6567260756
naive,Add,int64_t,min max mean symmetry,2048,0.25,True,71880219.7,1678342.174014652
naive,Add,int64_t,min max mean symmetry,2048,1.0,True,71149811.5,549355.748835194
naive,Add,int64_t,min max mean symmetry,4096,0.001,False,306194900.6,2716338.403429075
naive,Add,int64_t,min max mean symmetry,4096,0.01,False,309983164.8,7014513.99773211
naive,Add,int64_t,min max mean symmetry,4096,0.05,False,309252253.9,7147120.558784706
naive,Add,int64_t,min max mean symmetry,4096,0.1,False,304459030.1,1087139.3875273946
naive,Add,int64_t,min max mean symmetry,4096,0.2,False,305573214.8,4396074.353431851
naive,Add,int64_t,min max mean symmetry,4096,0.25,True,308722406.9,7975520.891183228
naive,Add,int64_t,min max mean symmetry,4096,1.0,True,307718466.5,6740030.932322471
naive,Add,int64_t,symmetry,1024,0.001,False,14489407.2,439231.99941989616
naive,Add,int64_t,symmetry,1024,0.01,False,14449776.8,552214.7405314146
naive,Add,int64_t,symmetry,1024,0.05,False,13841269.2,443580.56254223845
naive,Add,int64_t,symmetry,1024,0.1,False,13427714.4,235963.69060806336
naive,Add,int64_t,symmetry,1024,0.2,False,13522031.8,251998.50255983646
naive,Add,int64_t,symmetry,1024,0.25,True,13384831.8,193369.5957324557
naive,Add,int64_t,symmetry,1024,1.0,True,16361423.9,1027572.7257102806
naive,Add,int64_t,symmetry,2048,0.001,False,55432231.4,801630.2165751164
naive,Add,int64_t,symmetry,2048,0.01,False,55520219.2,963686.1434107879
naive,Add,int64_t,symmetry,2048,0.05,False,55774603.5,1189582.41769214
naive,Add,int64_t,symmetry,2048,0.1,False,55316810.0,636980.1136958672
naive,Add,int64_t,symmetry,2048,0.2,False,56359680.0,1672441.7628975245
