mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
vectorized,,int64_t,min max,4096,0.2,False,4143147.9,112459.60258831705
vectorized,,int64_t,min max,4096,0.25,True,4174302.2,57373.74940355761
vectorized,,int64_t,min max,4096,1.0,True,4167690.3,48468.1979034821
vectorized,,int64_t,min max mean,1024,0.001,False,4119057.7,96953.2479761365
vectorized,,int64_t,min max mean,1024,0.01,False,4110138.3,104701.51554039489
vectorized,,int64_t,min max mean,1024,0.05,False,4164735.9,30658.749305685877
vectorized,,int64_t,min max mean,1024,0.1,False,4157685.7,44180.35621568075
vectorized,,int64_t,min max mean,1024,0.2,False,4115376.5,113213.79139314749
vectorized,,int64_t,min max mean,1024,0.25,True,4145125.6,36664.21939772407
vectorized,,int64_t,min max mean,1024,1.0,True,4137900.5,17908.889668727843
vectorized,,int64_t,min max mean,2048,0.001,False,4136129.0,15388.509674429235
vectorized,,int64_t,min max mean,2048,0.01,False,4153691.3,17892.127865814786
vectorized,,int64_t,min max mean,2048,0.05,False,4148309.2,21822.69795826766
vectorized,,int64_t,min max mean,2048,0.1,False,4155375.1,16892.582773710663
vectorized,,int64_t,min max mean,2048,0.2,False,4142021.4,55301.083282940024
vectorized,,int64_t,min max mean,2048,0.25,True,4148468.5,19774.546491498768
vectorized,,int64_t,min max mean,2048,1.0,True,4162898.7,12962.523014444389
vectorized,,int64_t,min max mean,4096,0.001,False,4162991.4,19700.31524395258
vectorized,,int64_t,min max mean,4096,0.01,False,4163474.5,17014.70209521424
vectorized,,int64_t,min max mean,4096,0.05,False,4166850.6,34073.12993221749
vectorized,,int64_t,min max mean,4096,0.1,False,4128225.8,100469.35796859766
vectorized,,int64_t,min max mean,4096,0.2,False,4151323.4,10453.588753257052
vectorized,,int64_t,min max mean,4096,0.25,True,4155846.6,20459.552977629915
vectorized,,int64_t,min max mean,4096,1.0,True,4122762.5,77139.71626895937
vectorized,,int64_t,,1024,0.001,False,28161.65,2603.1857057115717
vectorized,,int64_t,,1024,0.01,False,28755.65,529.8815433660635
vectorized,,int64_t,,1024,0.05,False,29021.5,484.63871513791213
vectorized,,int64_t,,1024,0.1,False,29402.25,1185.9595659655786
vectorized,,int64_t,,1024,0.2,False,28565.2,595.1684060658358
vectorized,,int64_t,,1024,0.25,True,28270.75,487.97021856925465
vectorized,,int64_t,,1024,1.0,True,27832.35,366.7291091169121
vectorized,,int64_t,,2048,0.001,False,31470.35,633.7285052931217
vectorized,,int64_t,,2048,0.01,False,32594.35,1438.2212799148813
vectorized,,int64_t,,2048,0.05,False,32452.95,853.3067860111229
vectorized,,int64_t,,2048,0.1,False,32360.8,1736.991367429993
vectorized,,int64_t,,2048,0.2,False,31481.5,996.7570838526939
vectorized,,int64_t,,2048,0.25,True,31537.2,2971.816449669514
vectorized,,int64_t,,2048,1.0,True,29717.3,421.57987318381873
vectorized,,int64_t,,4096,0.001,False,38768.7,561.1968507245548
vectorized,,int64_t,,4096,0.01,False,39572.5,850.5920848073079
vectorized,,int64_t,,4096,0.05,False,39335.25,2210.432748176367
vectorized,,int64_t,,4096,0.1,False,37817.7,536.0758096428244
vectorized,,int64_t,,4096,0.2,False,36769.5,909.1872310215492
vectorized,,int64_t,,4096,0.25,True,36041.45,1126.971044086993
vectorized,,int64_t,,4096,1.0,True,34688.05,5355.460778986543
