op,element_type,analysis,n,sparsity,time_ns
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.2,974453
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.2,974231
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.2,974151
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.74216e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.74382e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.7432e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.72982e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.72914e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.72994e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.7356e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.73109e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.713e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.2,3.73568e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60779e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60261e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60081e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60059e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60329e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.6006e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60233e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60222e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60053e+06
SUM,double,"AnalysisFlag::sparsity",1024,0.25,1.60226e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.47306e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.47018e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.49367e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.48872e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.48459e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.47842e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.48418e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.48821e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.48448e+06
SUM,double,"AnalysisFlag::sparsity",2048,0.25,6.48468e+06
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59599e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59636e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59586e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59567e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59494e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59646e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59602e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59492e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59561e+07
SUM,double,"AnalysisFlag::sparsity",4096,0.25,2.59589e+07
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.18538e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.1801e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.17987e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.17977e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.17944e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.17946e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.17962e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.18123e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.18124e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,0.25,1.181e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.4608e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.49462e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.45659e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.44927e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.56867e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.45069e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.56704e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.45298e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.56636e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,0.25,4.45412e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75585e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75605e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75787e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75688e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75596e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75639e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.7682e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75759e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75628e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,0.25,1.75585e+07
SUM,double,"AnalysisFlag::sparsity",1024,1,1.70185e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60611e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60342e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60606e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60331e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60519e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.6034e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60519e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60314e+06
SUM,double,"AnalysisFlag::sparsity",1024,1,1.60524e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.4943e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.48834e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.49079e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.4802e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.49017e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.48397e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.49667e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.48808e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.48205e+06
SUM,double,"AnalysisFlag::sparsity",2048,1,6.47683e+06
SUM,double,"AnalysisFlag::sparsity",4096,1,2.60685e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59554e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59883e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59476e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59487e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.5945e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59355e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59479e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59598e+07
SUM,double,"AnalysisFlag::sparsity",4096,1,2.59598e+07
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.22736e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.31263e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.2891e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.28882e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.24383e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.28342e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.25689e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.28038e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.29093e+06
SUM,int64_t,"AnalysisFlag::sparsity",1024,1,1.25292e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.18896e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.18632e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.18435e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.18082e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.1808e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.17734e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.18091e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.18034e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.17941e+06
SUM,int64_t,"AnalysisFlag::sparsity",2048,1,5.18287e+06
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.04558e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.05721e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.06959e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.07129e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.06973e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.047e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.01427e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,1.96034e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.05148e+07
SUM,int64_t,"AnalysisFlag::sparsity",4096,1,2.066e+07
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,7319
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4246
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4542
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4625
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4729
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4663
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4781
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4735
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4672
MEAN,double,"AnalysisFlag::sparsity",1024,0.001,4616
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,13171
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12875
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12867
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12440
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12695
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12297
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12291
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12307
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12183
MEAN,double,"AnalysisFlag::sparsity",2048,0.001,12282
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,37544
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,37413
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,34272
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,37437
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,37592
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,37369
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,36422
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,36468
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,36401
MEAN,double,"AnalysisFlag::sparsity",4096,0.001,36346
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,7905
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6612
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6614
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6599
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6439
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6481
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6405
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6458
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6400
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.001,6482
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16175
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16079
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16015
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16283
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16317
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16216
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16327
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16274
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16213
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.001,16269
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45337
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45194
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45137
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45263
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45232
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45225
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45240
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45039
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45160
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.001,45023
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,20224
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19503
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19375
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19376
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19440
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19268
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19361
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19198
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19325
MEAN,double,"AnalysisFlag::sparsity",1024,0.01,19333
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70865
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70684
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70353
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70436
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70552
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70408
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70082
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70681
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70396
MEAN,double,"AnalysisFlag::sparsity",2048,0.01,70717
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,274694
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,271287
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,270892
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,271937
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,272845
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,270096
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,270977
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,271050
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,270026
MEAN,double,"AnalysisFlag::sparsity",4096,0.01,240242
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,22667
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21514
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21318
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21285
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21417
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21303
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21332
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21206
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21206
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.01,21415
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74899
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74703
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74823
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74861
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74325
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74423
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74921
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74688
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74466
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.01,74587
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,281697
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,281645
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,283532
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,283179
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,284144
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,281178
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,280783
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,281209
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,281395
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.01,281082
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,85203
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,84695
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,86760
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,84584
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,84970
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,84304
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,84110
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,85069
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,84435
MEAN,double,"AnalysisFlag::sparsity",1024,0.05,84150
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,331925
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,271025
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,269230
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,328456
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,329117
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,329061
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,329649
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,284050
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,300178
MEAN,double,"AnalysisFlag::sparsity",2048,0.05,331962
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.32625e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.29352e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.26393e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.30224e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.31134e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.28521e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.31071e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.51708e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.3145e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.05,1.31214e+06
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,88567
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,90872
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,86469
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,88448
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,89423
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,86961
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,87175
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,90103
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,86331
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.05,86352
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,339603
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,336760
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,335946
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,334079
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,333933
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,334572
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,334953
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,336875
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,333918
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.05,334295
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.21826e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.2191e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.2189e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.21857e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.21539e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.21688e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.21707e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.21653e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.22047e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.05,1.2161e+06
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,167509
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,135541
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,165749
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,166028
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,135794
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,135780
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,135596
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,166126
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,136621
MEAN,double,"AnalysisFlag::sparsity",1024,0.1,164994
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,652587
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,649605
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,649840
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,652468
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,652010
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,652330
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,649909
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,651952
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,652831
MEAN,double,"AnalysisFlag::sparsity",2048,0.1,650902
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.66331e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.66135e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.66172e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.66477e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.6368e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.65298e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.66451e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.66065e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.64127e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.1,2.66583e+06
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,170365
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,168086
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,170014
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,170851
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,168221
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,168025
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,167840
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,169334
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,167400
MEAN,int64_t,"AnalysisFlag::sparsity",1024,0.1,169471
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,658394
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,659995
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,657745
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,656277
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,657740
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,659194
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,659174
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,656270
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,657987
MEAN,int64_t,"AnalysisFlag::sparsity",2048,0.1,659193
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.35217e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.3538e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.36097e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.35042e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.35019e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.35191e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.35285e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.36562e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.35489e+06
MEAN,int64_t,"AnalysisFlag::sparsity",4096,0.1,2.35516e+06
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,329856
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,329990
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,327452
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,327439
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,267722
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,327832
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,327613
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,329537
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,294059
MEAN,double,"AnalysisFlag::sparsity",1024,0.2,327780
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.30525e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.29723e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.29808e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.29906e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.29885e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.29805e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.29837e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.30054e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.21187e+06
MEAN,double,"AnalysisFlag::sparsity",2048,0.2,1.29719e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.2,5.31748e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.2,5.34611e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.2,5.34717e+06
MEAN,double,"AnalysisFlag::sparsity",4096,0.2,5.35053e+06
