op,element_type,analysis,n,sparsity,time_ns
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,0.25,2.10178e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,0.25,2.10089e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,0.25,2.10186e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,0.25,2.10186e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,0.25,2.10103e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,0.25,2.10127e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.21906e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20428e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20476e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20655e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20872e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.2049e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20358e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20568e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20347e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.25,1.20002e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.49793e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.4955e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.48796e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.49244e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.48779e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.49531e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.48369e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.49241e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.48156e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.25,4.48368e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.76242e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.76266e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.76338e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.76204e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.7583e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.76294e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.7628e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.76444e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.76278e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.25,1.7642e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.46452e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.40122e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39842e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39522e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39649e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39672e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39771e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39679e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39978e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",1024,1,1.39798e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.40026e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.40012e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.39292e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.39339e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.39114e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.38256e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.38579e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.38515e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.39329e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",2048,1,5.38955e+06
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.10029e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.10118e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.11213e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.10062e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.10127e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.10079e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.10099e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.10158e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.09934e+07
MEAN,double,"AnalysisFlag::numDistinctApprox",4096,1,2.09846e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.26858e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.22051e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.21456e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.21102e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.21702e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.2133e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.21167e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.21299e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.20925e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",1024,1,1.21011e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.52086e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.51145e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.49478e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.4957e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.5049e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.51081e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.50439e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.50403e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.49862e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",2048,1,4.50889e+06
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.77166e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76466e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76232e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76514e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76471e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76815e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76583e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76352e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.76577e+07
MEAN,int64_t,"AnalysisFlag::numDistinctApprox",4096,1,1.7656e+07
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,99556
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,99578
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,100785
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,107031
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,105688
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,109412
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,105063
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,108641
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,108154
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.001,105852
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,236717
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,235199
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,232542
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,236021
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,241867
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,237428
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,236148
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,231296
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,242413
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.001,237123
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,403349
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,394144
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,398419
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,389590
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,390278
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,390522
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,383373
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,395891
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,402519
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.001,389284
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,67601
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,63845
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,64225
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,64518
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,63710
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,62897
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,62454
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,68565
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,62191
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.001,64084
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,139251
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,139049
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,141665
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,143579
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,138206
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,138004
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,146664
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,146377
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,139429
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.001,143661
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,297167
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,305566
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,309971
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,297447
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,297790
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,291412
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,307411
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,288482
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,275276
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.001,295869
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,148640
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,147305
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,145670
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,145335
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,147160
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,147364
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,147866
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,148098
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,146305
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.01,147031
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,282911
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,283432
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,278944
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,278825
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,279948
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,281813
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,281694
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,282314
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,280274
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.01,282791
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,521335
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,532562
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,514545
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,518629
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,524002
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,530374
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,527884
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,527329
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,518873
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.01,519825
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,100567
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,101980
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,99622
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,100129
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,100393
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,98689
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,96657
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,99748
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,99476
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.01,98105
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,201944
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,207668
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,207746
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,208261
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,208886
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,208042
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,213546
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,206143
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,208474
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.01,201929
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,469801
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,448886
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,463700
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,457100
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,459935
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,457628
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,460342
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,457232
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,452911
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.01,465386
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,184705
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,184523
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,185050
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,186781
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,185542
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,185293
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,186457
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,183652
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,185539
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.05,184601
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,423498
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,412011
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,412725
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,419712
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,412393
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,410646
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,417032
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,418325
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,414785
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.05,408389
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.17873e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.08072e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.06022e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.06083e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.06203e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.06755e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.069e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.06236e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.07459e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.05,1.06697e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,138190
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,133461
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,132606
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,133117
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,134760
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,133007
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,131211
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,136368
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,129646
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.05,132406
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,322410
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,323749
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,324443
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,314183
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,332964
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,317894
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,320774
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,322388
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,316285
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.05,320738
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,876253
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,868052
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,890457
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,870406
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,874089
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,865805
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,871044
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,871984
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,865517
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.05,866609
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,223114
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,228909
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,226400
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,227143
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,223450
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,223901
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,221170
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,222390
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,224226
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.1,226899
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,583782
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,584568
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,578755
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,589327
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,584103
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,585195
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,582228
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,586594
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,582483
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.1,581245
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.02977e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.07037e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.01211e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.0261e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.02021e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.0056e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.02008e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,1.9985e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,2.00622e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",4096,0.1,1.97828e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,166292
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,160184
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,163035
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,163686
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,161854
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,158953
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,162361
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,163113
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,160746
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",1024,0.1,159108
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,441170
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,436506
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,440568
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,426633
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,436752
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,430558
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,441393
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,443657
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,436261
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",2048,0.1,437969
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.59356e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.62077e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.71478e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.5961e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.60364e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.57753e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.5665e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.6929e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.67492e+06
STDDEV,int64_t,"AnalysisFlag::numDistinctApprox",4096,0.1,1.63089e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,337519
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,315841
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,313041
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,308649
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,308860
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,313086
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,311234
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,310570
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,310478
STDDEV,double,"AnalysisFlag::numDistinctApprox",1024,0.2,309201
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.2,1.0222e+06
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.2,945832
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.2,941194
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.2,932886
STDDEV,double,"AnalysisFlag::numDistinctApprox",2048,0.2,945161
