op,element_type,analysis,n,sparsity,time_ns
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.001,2.58628e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.001,2.57902e+07
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.04539e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.03777e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.0397e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.03595e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.03709e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.04906e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.03962e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.04103e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.03765e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.001,1.03738e+08
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,9.7782e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,9.58743e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,6.501e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,6.37921e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,9.46394e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,5.16753e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,6.94782e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,8.16778e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,5.90629e+06
EXP,double,"AnalysisFlag::numDistinct",1024,0.01,1.22437e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.67568e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.65965e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.94514e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.91432e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.80175e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,3.87976e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.45185e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.75797e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,5.15772e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.01,4.96435e+07
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,1.62043e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,1.60789e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,1.7754e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,1.75402e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,1.77806e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,1.54513e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,1.82921e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,2.10095e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,2.36713e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.01,2.04254e+08
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.9689e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.89692e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.88973e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.78242e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.82444e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.84874e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.83848e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.85432e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.82681e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.01,2.82462e+06
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.65457e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.63214e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.63375e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.61745e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.6302e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.63174e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.63475e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.6333e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.63131e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.01,2.63128e+07
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05729e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05808e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05812e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05251e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.06401e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05785e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05768e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05816e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05769e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.01,1.05836e+08
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.22414e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.1493e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.20933e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.20316e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.18254e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.00308e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.193e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.17051e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.24564e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.05,1.33772e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,6.18246e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,6.18921e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,6.59527e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,6.52203e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,6.51155e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,6.41744e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,7.18699e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,7.2048e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,7.71568e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.05,7.33436e+07
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.54139e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.45347e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.58353e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.57031e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.57101e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.58605e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,4.47635e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.82491e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.98569e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.05,3.898e+08
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.61797e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.52931e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.51706e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.38208e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.51336e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.49947e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.51116e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.51167e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.50935e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.05,3.51e+06
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.16393e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.14852e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.14349e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.0946e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.14368e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.1488e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.1439e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.14778e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.14322e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.05,2.14421e+07
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.16465e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.1736e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.16408e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.14208e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.16469e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.16429e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.17455e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.16439e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.16508e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.05,1.16475e+08
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.696e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.68444e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.70365e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.7098e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.83521e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.61892e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.86788e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.7789e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,1.81089e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.1,2.04427e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,9.89249e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,9.32835e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,9.38482e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,9.25543e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,9.7302e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,9.89549e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,1.15735e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,9.66013e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,1.0499e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.1,1.06576e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,8.04879e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,7.88697e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,8.46288e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,8.36619e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,7.95542e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,7.94529e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,8.34404e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,8.28564e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,8.20058e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.1,8.46629e+08
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.74968e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.63776e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,6.6281e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.43073e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.67501e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.62556e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.63118e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.64638e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.61895e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.1,4.59522e+06
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.32617e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30561e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30435e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.20518e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30894e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30572e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30495e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30659e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30891e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.1,3.30902e+07
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.34559e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32632e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32454e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.37373e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32704e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32731e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32773e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32751e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32887e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.1,1.32794e+08
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.09529e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.0055e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.08184e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.06747e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.08114e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.05766e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.21321e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.20508e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.32299e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.2,3.24158e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.29306e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.25237e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.30801e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.25732e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.25648e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.27705e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.44738e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.30079e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.37751e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.2,2.32902e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.57172e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.51588e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.64595e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.61976e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.53623e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.5366e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.5555e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.55736e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.58095e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.2,1.62544e+09
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.11241e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.07516e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,8.85412e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,6.65963e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.14137e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.05341e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.10532e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.16374e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.05285e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.2,7.10001e+06
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.44583e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.2482e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.24715e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.06348e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.23246e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.23331e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.22154e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.2297e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.2335e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.2,4.22488e+07
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.76174e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.69515e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.6997e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.61482e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.69932e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.68784e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.71191e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.69715e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.70492e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.2,1.69513e+08
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,4.27973e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,4.21386e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,3.93984e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,3.74587e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,4.1608e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,3.73106e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,3.74714e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,3.91915e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,3.93161e+07
EXP,double,"AnalysisFlag::numDistinct",1024,0.25,3.76892e+07
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.92468e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.89186e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.97094e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.78969e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.85294e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.90799e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.8253e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.85976e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.86202e+08
EXP,double,"AnalysisFlag::numDistinct",2048,0.25,2.75588e+08
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.80975e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.78866e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.77606e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.75624e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.75444e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.75282e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.7767e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.74617e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.80725e+09
EXP,double,"AnalysisFlag::numDistinct",4096,0.25,1.74633e+09
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,9.76971e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,9.67068e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,1.16548e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,9.68401e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,9.66128e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,9.68871e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,7.90354e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,7.9153e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,9.67941e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,0.25,9.6657e+06
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.65362e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.654e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.64644e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.65063e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.64348e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.64173e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,3.90768e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,3.90598e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.64077e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,0.25,4.64475e+07
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.87952e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.86198e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.85745e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.86466e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.8553e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.86379e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.56759e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.56141e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.8565e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,0.25,1.87025e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.29062e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.15057e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.14439e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.16332e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.16038e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.15898e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.18543e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.15356e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.16528e+08
EXP,double,"AnalysisFlag::numDistinct",1024,1,2.15412e+08
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.45128e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.42466e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.39818e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.4017e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.4067e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.40934e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.40344e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.40382e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.44351e+09
EXP,double,"AnalysisFlag::numDistinct",2048,1,1.41094e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.51466e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.46252e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.33335e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.36064e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.33008e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.43778e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.38498e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.42916e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.35194e+09
EXP,double,"AnalysisFlag::numDistinct",4096,1,7.37878e+09
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.60185e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.55702e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.54889e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.55418e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.55099e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.54651e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,7.38919e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,7.373e+06
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.54625e+07
EXP,int64_t,"AnalysisFlag::numDistinct",1024,1,1.54823e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.20531e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.20593e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.20963e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.2348e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.20715e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.21053e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,2.94353e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,2.94229e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.1971e+07
EXP,int64_t,"AnalysisFlag::numDistinct",2048,1,6.19773e+07
EXP,int64_t,"AnalysisFlag::numDistinct",4096,1,2.48041e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,1,2.4829e+08
EXP,int64_t,"AnalysisFlag::numDistinct",4096,1,2.47986e+08
