mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
naive,Mul,double,max,4096,1.0,7,71302233,True
vectorized,Mul,double,max,4096,1.0,8,53925329,True
naive,Mul,double,max,4096,1.0,8,74021319,True
vectorized,Mul,double,max,4096,1.0,9,45544805,True
naive,Mul,double,max,4096,1.0,9,73936496,True
vectorized,Mul,double,min max mean symmetry,1024,0.001,0,22634510,False
naive,Mul,double,min max mean symmetry,1024,0.001,0,15835001,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,1,22742182,False
naive,Mul,double,min max mean symmetry,1024,0.001,1,15301098,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,2,23746038,False
naive,Mul,double,min max mean symmetry,1024,0.001,2,15688555,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,3,23642029,False
naive,Mul,double,min max mean symmetry,1024,0.001,3,15294619,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,4,24515800,False
naive,Mul,double,min max mean symmetry,1024,0.001,4,15620181,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,5,22831491,False
naive,Mul,double,min max mean symmetry,1024,0.001,5,15332800,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,6,24154124,False
naive,Mul,double,min max mean symmetry,1024,0.001,6,15390522,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,7,23877835,False
naive,Mul,double,min max mean symmetry,1024,0.001,7,15535336,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,8,24097301,False
naive,Mul,double,min max mean symmetry,1024,0.001,8,15684916,False
vectorized,Mul,double,min max mean symmetry,1024,0.001,9,24166418,False
naive,Mul,double,min max mean symmetry,1024,0.001,9,15903777,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,0,23640587,False
naive,Mul,double,min max mean symmetry,1024,0.01,0,16174647,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,1,23169073,False
naive,Mul,double,min max mean symmetry,1024,0.01,1,15017913,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,2,24420981,False
naive,Mul,double,min max mean symmetry,1024,0.01,2,15251584,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,3,24902584,False
naive,Mul,double,min max mean symmetry,1024,0.01,3,15596867,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,4,24103039,False
naive,Mul,double,min max mean symmetry,1024,0.01,4,15181026,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,5,25205624,False
naive,Mul,double,min max mean symmetry,1024,0.01,5,14803144,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,6,23828820,False
naive,Mul,double,min max mean symmetry,1024,0.01,6,15677563,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,7,24139370,False
naive,Mul,double,min max mean symmetry,1024,0.01,7,15561464,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,8,23902644,False
naive,Mul,double,min max mean symmetry,1024,0.01,8,16281209,False
vectorized,Mul,double,min max mean symmetry,1024,0.01,9,22783290,False
naive,Mul,double,min max mean symmetry,1024,0.01,9,15458209,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,0,23536761,False
naive,Mul,double,min max mean symmetry,1024,0.05,0,16018189,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,1,22314660,False
naive,Mul,double,min max mean symmetry,1024,0.05,1,14584583,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,2,24480287,False
naive,Mul,double,min max mean symmetry,1024,0.05,2,14628316,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,3,22893450,False
naive,Mul,double,min max mean symmetry,1024,0.05,3,15777219,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,4,23928563,False
naive,Mul,double,min max mean symmetry,1024,0.05,4,15237326,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,5,23421137,False
naive,Mul,double,min max mean symmetry,1024,0.05,5,14655071,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,6,23270895,False
naive,Mul,double,min max mean symmetry,1024,0.05,6,14669576,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,7,24605666,False
naive,Mul,double,min max mean symmetry,1024,0.05,7,14604097,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,8,22464381,False
naive,Mul,double,min max mean symmetry,1024,0.05,8,15263424,False
vectorized,Mul,double,min max mean symmetry,1024,0.05,9,24211738,False
naive,Mul,double,min max mean symmetry,1024,0.05,9,15086356,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,0,25170360,False
naive,Mul,double,min max mean symmetry,1024,0.1,0,15893430,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,1,23804471,False
naive,Mul,double,min max mean symmetry,1024,0.1,1,15323533,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,2,24271806,False
naive,Mul,double,min max mean symmetry,1024,0.1,2,14418990,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,3,25405721,False
naive,Mul,double,min max mean symmetry,1024,0.1,3,19401662,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,4,23888252,False
naive,Mul,double,min max mean symmetry,1024,0.1,4,14289452,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,5,23144900,False
naive,Mul,double,min max mean symmetry,1024,0.1,5,14699897,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,6,23320590,False
naive,Mul,double,min max mean symmetry,1024,0.1,6,14309877,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,7,22799177,False
naive,Mul,double,min max mean symmetry,1024,0.1,7,14291399,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,8,23663920,False
naive,Mul,double,min max mean symmetry,1024,0.1,8,14475868,False
vectorized,Mul,double,min max mean symmetry,1024,0.1,9,24386406,False
naive,Mul,double,min max mean symmetry,1024,0.1,9,15025047,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,0,26929113,False
naive,Mul,double,min max mean symmetry,1024,0.2,0,17531806,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,1,23895281,False
naive,Mul,double,min max mean symmetry,1024,0.2,1,14823227,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,2,22677943,False
naive,Mul,double,min max mean symmetry,1024,0.2,2,15374267,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,3,24523216,False
naive,Mul,double,min max mean symmetry,1024,0.2,3,14986739,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,4,24556966,False
naive,Mul,double,min max mean symmetry,1024,0.2,4,15070685,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,5,24379655,False
naive,Mul,double,min max mean symmetry,1024,0.2,5,15192817,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,6,23958045,False
naive,Mul,double,min max mean symmetry,1024,0.2,6,14986665,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,7,24339313,False
naive,Mul,double,min max mean symmetry,1024,0.2,7,15131528,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,8,24648852,False
naive,Mul,double,min max mean symmetry,1024,0.2,8,14882693,False
vectorized,Mul,double,min max mean symmetry,1024,0.2,9,24458305,False
naive,Mul,double,min max mean symmetry,1024,0.2,9,15502391,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,0,31137977,False
naive,Mul,double,min max mean symmetry,1024,0.25,0,18183591,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,1,24582347,False
naive,Mul,double,min max mean symmetry,1024,0.25,1,15746835,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,2,24898693,False
naive,Mul,double,min max mean symmetry,1024,0.25,2,15148172,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,3,24772334,False
naive,Mul,double,min max mean symmetry,1024,0.25,3,15446168,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,4,25103359,False
naive,Mul,double,min max mean symmetry,1024,0.25,4,15167960,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,5,24764237,False
naive,Mul,double,min max mean symmetry,1024,0.25,5,15468026,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,6,24440816,False
naive,Mul,double,min max mean symmetry,1024,0.25,6,15399830,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,7,24354172,False
naive,Mul,double,min max mean symmetry,1024,0.25,7,15271415,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,8,24867679,False
naive,Mul,double,min max mean symmetry,1024,0.25,8,15556329,False
vectorized,Mul,double,min max mean symmetry,1024,0.25,9,24070537,False
naive,Mul,double,min max mean symmetry,1024,0.25,9,15530203,False
vectorized,Mul,double,min max mean symmetry,1024,1.0,0,22167137,True
naive,Mul,double,min max mean symmetry,1024,1.0,0,19480698,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,1,22454394,True
naive,Mul,double,min max mean symmetry,1024,1.0,1,18949622,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,2,21874707,True
naive,Mul,double,min max mean symmetry,1024,1.0,2,19221404,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,3,22088943,True
naive,Mul,double,min max mean symmetry,1024,1.0,3,19041203,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,4,22086322,True
naive,Mul,double,min max mean symmetry,1024,1.0,4,19183263,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,5,20084572,True
naive,Mul,double,min max mean symmetry,1024,1.0,5,19226258,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,6,21544623,True
naive,Mul,double,min max mean symmetry,1024,1.0,6,19138006,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,7,22690649,True
naive,Mul,double,min max mean symmetry,1024,1.0,7,19151985,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,8,22178665,True
naive,Mul,double,min max mean symmetry,1024,1.0,8,19081215,True
vectorized,Mul,double,min max mean symmetry,1024,1.0,9,22111241,True
naive,Mul,double,min max mean symmetry,1024,1.0,9,19304496,True
vectorized,Mul,double,min max mean symmetry,2048,0.001,0,67554970,False
naive,Mul,double,min max mean symmetry,2048,0.001,0,61711557,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,1,69597807,False
naive,Mul,double,min max mean symmetry,2048,0.001,1,61235779,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,2,68560790,False
naive,Mul,double,min max mean symmetry,2048,0.001,2,61525568,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,3,84745898,False
naive,Mul,double,min max mean symmetry,2048,0.001,3,61165209,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,4,87543745,False
naive,Mul,double,min max mean symmetry,2048,0.001,4,62158518,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,5,69316986,False
naive,Mul,double,min max mean symmetry,2048,0.001,5,61672663,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,6,71173590,False
naive,Mul,double,min max mean symmetry,2048,0.001,6,61906708,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,7,73075176,False
naive,Mul,double,min max mean symmetry,2048,0.001,7,61187215,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,8,80004484,False
naive,Mul,double,min max mean symmetry,2048,0.001,8,62033826,False
vectorized,Mul,double,min max mean symmetry,2048,0.001,9,85123302,False
naive,Mul,double,min max mean symmetry,2048,0.001,9,60764848,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,0,85110166,False
naive,Mul,double,min max mean symmetry,2048,0.01,0,61474028,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,1,70325642,False
naive,Mul,double,min max mean symmetry,2048,0.01,1,60649677,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,2,85198192,False
naive,Mul,double,min max mean symmetry,2048,0.01,2,63078832,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,3,77712826,False
naive,Mul,double,min max mean symmetry,2048,0.01,3,61594291,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,4,74859737,False
naive,Mul,double,min max mean symmetry,2048,0.01,4,61339500,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,5,84347037,False
naive,Mul,double,min max mean symmetry,2048,0.01,5,60680944,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,6,81243599,False
naive,Mul,double,min max mean symmetry,2048,0.01,6,61159658,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,7,69590399,False
naive,Mul,double,min max mean symmetry,2048,0.01,7,60639632,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,8,83613201,False
naive,Mul,double,min max mean symmetry,2048,0.01,8,60764626,False
vectorized,Mul,double,min max mean symmetry,2048,0.01,9,79350515,False
naive,Mul,double,min max mean symmetry,2048,0.01,9,61505319,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,0,71903914,False
naive,Mul,double,min max mean symmetry,2048,0.05,0,65236951,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,1,70158430,False
naive,Mul,double,min max mean symmetry,2048,0.05,1,60780179,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,2,71906242,False
naive,Mul,double,min max mean symmetry,2048,0.05,2,60806449,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,3,69103039,False
naive,Mul,double,min max mean symmetry,2048,0.05,3,61755142,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,4,68897232,False
naive,Mul,double,min max mean symmetry,2048,0.05,4,61299789,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,5,84977362,False
naive,Mul,double,min max mean symmetry,2048,0.05,5,61876891,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,6,70226877,False
naive,Mul,double,min max mean symmetry,2048,0.05,6,61845859,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,7,80498695,False
naive,Mul,double,min max mean symmetry,2048,0.05,7,61897631,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,8,69614937,False
naive,Mul,double,min max mean symmetry,2048,0.05,8,62120309,False
vectorized,Mul,double,min max mean symmetry,2048,0.05,9,70809637,False
naive,Mul,double,min max mean symmetry,2048,0.05,9,61926656,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,0,75371323,False
naive,Mul,double,min max mean symmetry,2048,0.1,0,68711600,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,1,71722307,False
naive,Mul,double,min max mean symmetry,2048,0.1,1,61915882,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,2,76898690,False
naive,Mul,double,min max mean symmetry,2048,0.1,2,62902408,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,3,86903894,False
naive,Mul,double,min max mean symmetry,2048,0.1,3,65139069,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,4,76700359,False
naive,Mul,double,min max mean symmetry,2048,0.1,4,62317658,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,5,85283164,False
naive,Mul,double,min max mean symmetry,2048,0.1,5,63955802,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,6,76913379,False
naive,Mul,double,min max mean symmetry,2048,0.1,6,61783633,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,7,81415117,False
naive,Mul,double,min max mean symmetry,2048,0.1,7,61604027,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,8,69743961,False
naive,Mul,double,min max mean symmetry,2048,0.1,8,65311102,False
vectorized,Mul,double,min max mean symmetry,2048,0.1,9,84046924,False
naive,Mul,double,min max mean symmetry,2048,0.1,9,62721782,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,0,97188890,False
naive,Mul,double,min max mean symmetry,2048,0.2,0,73599455,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,1,78623633,False
naive,Mul,double,min max mean symmetry,2048,0.2,1,64997595,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,2,86885426,False
naive,Mul,double,min max mean symmetry,2048,0.2,2,64796116,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,3,74526754,False
naive,Mul,double,min max mean symmetry,2048,0.2,3,64675895,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,4,78194754,False
naive,Mul,double,min max mean symmetry,2048,0.2,4,65209306,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,5,71481547,False
naive,Mul,double,min max mean symmetry,2048,0.2,5,64827517,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,6,80207941,False
naive,Mul,double,min max mean symmetry,2048,0.2,6,65364436,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,7,70935455,False
naive,Mul,double,min max mean symmetry,2048,0.2,7,63817905,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,8,73660607,False
naive,Mul,double,min max mean symmetry,2048,0.2,8,63943526,False
vectorized,Mul,double,min max mean symmetry,2048,0.2,9,86795811,False
naive,Mul,double,min max mean symmetry,2048,0.2,9,65068622,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,0,84790429,False
naive,Mul,double,min max mean symmetry,2048,0.25,0,76669095,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,1,88161554,False
naive,Mul,double,min max mean symmetry,2048,0.25,1,65745810,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,2,84692559,False
naive,Mul,double,min max mean symmetry,2048,0.25,2,66532754,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,3,86918447,False
naive,Mul,double,min max mean symmetry,2048,0.25,3,65680289,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,4,74055088,False
naive,Mul,double,min max mean symmetry,2048,0.25,4,66466815,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,5,82816544,False
naive,Mul,double,min max mean symmetry,2048,0.25,5,65457185,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,6,86960641,False
naive,Mul,double,min max mean symmetry,2048,0.25,6,66819721,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,7,87599576,False
naive,Mul,double,min max mean symmetry,2048,0.25,7,69478526,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,8,85670361,False
naive,Mul,double,min max mean symmetry,2048,0.25,8,67150778,False
vectorized,Mul,double,min max mean symmetry,2048,0.25,9,78569785,False
naive,Mul,double,min max mean symmetry,2048,0.25,9,66476809,False
vectorized,Mul,double,min max mean symmetry,2048,1.0,0,68656237,True
naive,Mul,double,min max mean symmetry,2048,1.0,0,61705289,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,1,76865575,True
naive,Mul,double,min max mean symmetry,2048,1.0,1,62477117,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,2,76871559,True
naive,Mul,double,min max mean symmetry,2048,1.0,2,68108973,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,3,74774113,True
naive,Mul,double,min max mean symmetry,2048,1.0,3,63253790,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,4,75918626,True
naive,Mul,double,min max mean symmetry,2048,1.0,4,63266549,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,5,77806717,True
naive,Mul,double,min max mean symmetry,2048,1.0,5,63122847,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,6,85133926,True
naive,Mul,double,min max mean symmetry,2048,1.0,6,62006341,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,7,78849552,True
naive,Mul,double,min max mean symmetry,2048,1.0,7,63101614,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,8,76297121,True
naive,Mul,double,min max mean symmetry,2048,1.0,8,63189730,True
vectorized,Mul,double,min max mean symmetry,2048,1.0,9,73982605,True
naive,Mul,double,min max mean symmetry,2048,1.0,9,61924426,True
vectorized,Mul,double,min max mean symmetry,4096,0.001,0,275399031,False
naive,Mul,double,min max mean symmetry,4096,0.001,0,271283785,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,1,268662610,False
naive,Mul,double,min max mean symmetry,4096,0.001,1,268623763,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,2,250199072,False
naive,Mul,double,min max mean symmetry,4096,0.001,2,266479703,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,3,277085735,False
naive,Mul,double,min max mean symmetry,4096,0.001,3,267470879,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,4,258358239,False
naive,Mul,double,min max mean symmetry,4096,0.001,4,267513419,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,5,281655544,False
naive,Mul,double,min max mean symmetry,4096,0.001,5,266759111,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,6,285741355,False
naive,Mul,double,min max mean symmetry,4096,0.001,6,280365688,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,7,260360736,False
naive,Mul,double,min max mean symmetry,4096,0.001,7,276909957,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,8,254621034,False
naive,Mul,double,min max mean symmetry,4096,0.001,8,269052535,False
vectorized,Mul,double,min max mean symmetry,4096,0.001,9,261722575,False
naive,Mul,double,min max mean symmetry,4096,0.001,9,273493197,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,0,257447266,False
naive,Mul,double,min max mean symmetry,4096,0.01,0,271090145,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,1,263120353,False
naive,Mul,double,min max mean symmetry,4096,0.01,1,267093271,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,2,262748223,False
naive,Mul,double,min max mean symmetry,4096,0.01,2,279396381,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,3,268056761,False
naive,Mul,double,min max mean symmetry,4096,0.01,3,277292845,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,4,254249255,False
naive,Mul,double,min max mean symmetry,4096,0.01,4,267432718,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,5,273041638,False
naive,Mul,double,min max mean symmetry,4096,0.01,5,271342911,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,6,272997869,False
naive,Mul,double,min max mean symmetry,4096,0.01,6,267316164,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,7,252703749,False
naive,Mul,double,min max mean symmetry,4096,0.01,7,270554202,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,8,268691071,False
naive,Mul,double,min max mean symmetry,4096,0.01,8,268361249,False
vectorized,Mul,double,min max mean symmetry,4096,0.01,9,260147933,False
naive,Mul,double,min max mean symmetry,4096,0.01,9,268528364,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,0,284005121,False
naive,Mul,double,min max mean symmetry,4096,0.05,0,298431211,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,1,256989917,False
naive,Mul,double,min max mean symmetry,4096,0.05,1,268532056,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,2,263927670,False
naive,Mul,double,min max mean symmetry,4096,0.05,2,268006755,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,3,266827531,False
naive,Mul,double,min max mean symmetry,4096,0.05,3,268296459,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,4,262804277,False
naive,Mul,double,min max mean symmetry,4096,0.05,4,267517910,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,5,267656099,False
naive,Mul,double,min max mean symmetry,4096,0.05,5,269737687,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,6,260150747,False
naive,Mul,double,min max mean symmetry,4096,0.05,6,269823118,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,7,263312348,False
naive,Mul,double,min max mean symmetry,4096,0.05,7,277993762,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,8,264939542,False
naive,Mul,double,min max mean symmetry,4096,0.05,8,270343627,False
vectorized,Mul,double,min max mean symmetry,4096,0.05,9,272065843,False
naive,Mul,double,min max mean symmetry,4096,0.05,9,268678850,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,0,298010914,False
naive,Mul,double,min max mean symmetry,4096,0.1,0,297475877,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,1,276310137,False
naive,Mul,double,min max mean symmetry,4096,0.1,1,272372077,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,2,258221392,False
naive,Mul,double,min max mean symmetry,4096,0.1,2,271328156,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,3,258093098,False
naive,Mul,double,min max mean symmetry,4096,0.1,3,272174676,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,4,261064938,False
naive,Mul,double,min max mean symmetry,4096,0.1,4,274870172,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,5,259053600,False
naive,Mul,double,min max mean symmetry,4096,0.1,5,271355479,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,6,264604676,False
naive,Mul,double,min max mean symmetry,4096,0.1,6,274522195,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,7,255047015,False
naive,Mul,double,min max mean symmetry,4096,0.1,7,271432110,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,8,285449713,False
naive,Mul,double,min max mean symmetry,4096,0.1,8,272907455,False
vectorized,Mul,double,min max mean symmetry,4096,0.1,9,265060441,False
naive,Mul,double,min max mean symmetry,4096,0.1,9,268885600,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,0,315755932,False
naive,Mul,double,min max mean symmetry,4096,0.2,0,317223171,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,1,288466102,False
naive,Mul,double,min max mean symmetry,4096,0.2,1,280578898,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,2,272662868,False
naive,Mul,double,min max mean symmetry,4096,0.2,2,280860678,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,3,274472076,False
naive,Mul,double,min max mean symmetry,4096,0.2,3,278594048,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,4,277689864,False
naive,Mul,double,min max mean symmetry,4096,0.2,4,278033397,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,5,287152989,False
naive,Mul,double,min max mean symmetry,4096,0.2,5,279908483,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,6,274639887,False
naive,Mul,double,min max mean symmetry,4096,0.2,6,279800553,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,7,275485831,False
naive,Mul,double,min max mean symmetry,4096,0.2,7,278121120,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,8,270199074,False
naive,Mul,double,min max mean symmetry,4096,0.2,8,282118032,False
vectorized,Mul,double,min max mean symmetry,4096,0.2,9,273943421,False
naive,Mul,double,min max mean symmetry,4096,0.2,9,280232956,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,0,337482121,False
naive,Mul,double,min max mean symmetry,4096,0.25,0,327129921,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,1,282605207,False
naive,Mul,double,min max mean symmetry,4096,0.25,1,288119226,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,2,283277434,False
naive,Mul,double,min max mean symmetry,4096,0.25,2,287821948,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,3,284424412,False
naive,Mul,double,min max mean symmetry,4096,0.25,3,293290173,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,4,283110991,False
naive,Mul,double,min max mean symmetry,4096,0.25,4,286151293,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,5,278879171,False
naive,Mul,double,min max mean symmetry,4096,0.25,5,299042577,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,6,272592448,False
naive,Mul,double,min max mean symmetry,4096,0.25,6,292531058,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,7,292220534,False
naive,Mul,double,min max mean symmetry,4096,0.25,7,289902885,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,8,283976688,False
naive,Mul,double,min max mean symmetry,4096,0.25,8,287018452,False
vectorized,Mul,double,min max mean symmetry,4096,0.25,9,278537715,False
naive,Mul,double,min max mean symmetry,4096,0.25,9,295751591,False
vectorized,Mul,double,min max mean symmetry,4096,1.0,0,267836734,True
naive,Mul,double,min max mean symmetry,4096,1.0,0,282001684,True
vectorized,Mul,double,min max mean symmetry,4096,1.0,1,270803073,True
naive,Mul,double,min max mean symmetry,4096,1.0,1,282382502,True
vectorized,Mul,double,min max mean symmetry,4096,1.0,2,272584368,True
naive,Mul,double,min max mean symmetry,4096,1.0,2,270729401,True
