mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
naive,idxMin,int64_t,mean,2048,0.001,6,4319399,False
vectorized,idxMin,int64_t,mean,2048,0.001,7,2977692,False
naive,idxMin,int64_t,mean,2048,0.001,7,2991114,False
vectorized,idxMin,int64_t,mean,2048,0.001,8,3133136,False
naive,idxMin,int64_t,mean,2048,0.001,8,3006544,False
vectorized,idxMin,int64_t,mean,2048,0.001,9,2994576,False
naive,idxMin,int64_t,mean,2048,0.001,9,2981578,False
vectorized,idxMin,int64_t,mean,2048,0.01,0,2983537,False
naive,idxMin,int64_t,mean,2048,0.01,0,2968650,False
vectorized,idxMin,int64_t,mean,2048,0.01,1,2973026,False
naive,idxMin,int64_t,mean,2048,0.01,1,3006931,False
vectorized,idxMin,int64_t,mean,2048,0.01,2,2973498,False
naive,idxMin,int64_t,mean,2048,0.01,2,2905672,False
vectorized,idxMin,int64_t,mean,2048,0.01,3,2973585,False
naive,idxMin,int64_t,mean,2048,0.01,3,2993885,False
vectorized,idxMin,int64_t,mean,2048,0.01,4,3838908,False
naive,idxMin,int64_t,mean,2048,0.01,4,2967825,False
vectorized,idxMin,int64_t,mean,2048,0.01,5,2991031,False
naive,idxMin,int64_t,mean,2048,0.01,5,3129543,False
vectorized,idxMin,int64_t,mean,2048,0.01,6,2983721,False
naive,idxMin,int64_t,mean,2048,0.01,6,2980855,False
vectorized,idxMin,int64_t,mean,2048,0.01,7,2994288,False
naive,idxMin,int64_t,mean,2048,0.01,7,2988154,False
vectorized,idxMin,int64_t,mean,2048,0.01,8,2997367,False
naive,idxMin,int64_t,mean,2048,0.01,8,2992134,False
vectorized,idxMin,int64_t,mean,2048,0.01,9,2987054,False
naive,idxMin,int64_t,mean,2048,0.01,9,3001908,False
vectorized,idxMin,int64_t,mean,2048,0.05,0,2983264,False
naive,idxMin,int64_t,mean,2048,0.05,0,3005101,False
vectorized,idxMin,int64_t,mean,2048,0.05,1,2963557,False
naive,idxMin,int64_t,mean,2048,0.05,1,3088470,False
vectorized,idxMin,int64_t,mean,2048,0.05,2,2971499,False
naive,idxMin,int64_t,mean,2048,0.05,2,3111317,False
vectorized,idxMin,int64_t,mean,2048,0.05,3,3007636,False
naive,idxMin,int64_t,mean,2048,0.05,3,3913213,False
vectorized,idxMin,int64_t,mean,2048,0.05,4,3011677,False
naive,idxMin,int64_t,mean,2048,0.05,4,3012514,False
vectorized,idxMin,int64_t,mean,2048,0.05,5,3751216,False
naive,idxMin,int64_t,mean,2048,0.05,5,3062375,False
vectorized,idxMin,int64_t,mean,2048,0.05,6,3005079,False
naive,idxMin,int64_t,mean,2048,0.05,6,3079685,False
vectorized,idxMin,int64_t,mean,2048,0.05,7,2937099,False
naive,idxMin,int64_t,mean,2048,0.05,7,3014570,False
vectorized,idxMin,int64_t,mean,2048,0.05,8,3705274,False
naive,idxMin,int64_t,mean,2048,0.05,8,4374149,False
vectorized,idxMin,int64_t,mean,2048,0.05,9,3110160,False
naive,idxMin,int64_t,mean,2048,0.05,9,2915369,False
vectorized,idxMin,int64_t,mean,2048,0.1,0,2902960,False
naive,idxMin,int64_t,mean,2048,0.1,0,3049022,False
vectorized,idxMin,int64_t,mean,2048,0.1,1,2984173,False
naive,idxMin,int64_t,mean,2048,0.1,1,2961303,False
vectorized,idxMin,int64_t,mean,2048,0.1,2,3005290,False
naive,idxMin,int64_t,mean,2048,0.1,2,3119222,False
vectorized,idxMin,int64_t,mean,2048,0.1,3,2916627,False
naive,idxMin,int64_t,mean,2048,0.1,3,2945034,False
vectorized,idxMin,int64_t,mean,2048,0.1,4,2952012,False
naive,idxMin,int64_t,mean,2048,0.1,4,3104570,False
vectorized,idxMin,int64_t,mean,2048,0.1,5,3230971,False
naive,idxMin,int64_t,mean,2048,0.1,5,2945391,False
vectorized,idxMin,int64_t,mean,2048,0.1,6,2967350,False
naive,idxMin,int64_t,mean,2048,0.1,6,2969216,False
vectorized,idxMin,int64_t,mean,2048,0.1,7,2973311,False
naive,idxMin,int64_t,mean,2048,0.1,7,3023116,False
vectorized,idxMin,int64_t,mean,2048,0.1,8,2940628,False
naive,idxMin,int64_t,mean,2048,0.1,8,3050358,False
vectorized,idxMin,int64_t,mean,2048,0.1,9,3510949,False
naive,idxMin,int64_t,mean,2048,0.1,9,3037921,False
vectorized,idxMin,int64_t,mean,2048,0.2,0,3526548,False
naive,idxMin,int64_t,mean,2048,0.2,0,3027202,False
vectorized,idxMin,int64_t,mean,2048,0.2,1,3070183,False
naive,idxMin,int64_t,mean,2048,0.2,1,3277389,False
vectorized,idxMin,int64_t,mean,2048,0.2,2,3664654,False
naive,idxMin,int64_t,mean,2048,0.2,2,2939514,False
vectorized,idxMin,int64_t,mean,2048,0.2,3,2995413,False
naive,idxMin,int64_t,mean,2048,0.2,3,4168561,False
vectorized,idxMin,int64_t,mean,2048,0.2,4,3026143,False
naive,idxMin,int64_t,mean,2048,0.2,4,2978960,False
vectorized,idxMin,int64_t,mean,2048,0.2,5,2934987,False
naive,idxMin,int64_t,mean,2048,0.2,5,3023123,False
vectorized,idxMin,int64_t,mean,2048,0.2,6,2990575,False
naive,idxMin,int64_t,mean,2048,0.2,6,3028504,False
vectorized,idxMin,int64_t,mean,2048,0.2,7,3499240,False
naive,idxMin,int64_t,mean,2048,0.2,7,2994690,False
vectorized,idxMin,int64_t,mean,2048,0.2,8,3006192,False
naive,idxMin,int64_t,mean,2048,0.2,8,3012768,False
vectorized,idxMin,int64_t,mean,2048,0.2,9,2970067,False
naive,idxMin,int64_t,mean,2048,0.2,9,3841582,False
vectorized,idxMin,int64_t,mean,2048,0.25,0,3125576,True
naive,idxMin,int64_t,mean,2048,0.25,0,2998583,True
vectorized,idxMin,int64_t,mean,2048,0.25,1,2996240,True
naive,idxMin,int64_t,mean,2048,0.25,1,2955286,True
vectorized,idxMin,int64_t,mean,2048,0.25,2,3009532,True
naive,idxMin,int64_t,mean,2048,0.25,2,2968894,True
vectorized,idxMin,int64_t,mean,2048,0.25,3,3017934,True
naive,idxMin,int64_t,mean,2048,0.25,3,3000317,True
vectorized,idxMin,int64_t,mean,2048,0.25,4,2946319,True
naive,idxMin,int64_t,mean,2048,0.25,4,2978375,True
vectorized,idxMin,int64_t,mean,2048,0.25,5,3034660,True
naive,idxMin,int64_t,mean,2048,0.25,5,2950469,True
vectorized,idxMin,int64_t,mean,2048,0.25,6,2976911,True
naive,idxMin,int64_t,mean,2048,0.25,6,2946773,True
vectorized,idxMin,int64_t,mean,2048,0.25,7,3044141,True
naive,idxMin,int64_t,mean,2048,0.25,7,2978735,True
vectorized,idxMin,int64_t,mean,2048,0.25,8,3092369,True
naive,idxMin,int64_t,mean,2048,0.25,8,3032287,True
vectorized,idxMin,int64_t,mean,2048,0.25,9,2978938,True
naive,idxMin,int64_t,mean,2048,0.25,9,2925431,True
vectorized,idxMin,int64_t,mean,2048,1.0,0,4091970,True
naive,idxMin,int64_t,mean,2048,1.0,0,4142372,True
vectorized,idxMin,int64_t,mean,2048,1.0,1,4249118,True
naive,idxMin,int64_t,mean,2048,1.0,1,4125711,True
vectorized,idxMin,int64_t,mean,2048,1.0,2,4121953,True
naive,idxMin,int64_t,mean,2048,1.0,2,4027814,True
vectorized,idxMin,int64_t,mean,2048,1.0,3,4215772,True
naive,idxMin,int64_t,mean,2048,1.0,3,4096462,True
vectorized,idxMin,int64_t,mean,2048,1.0,4,4202086,True
naive,idxMin,int64_t,mean,2048,1.0,4,4126351,True
vectorized,idxMin,int64_t,mean,2048,1.0,5,4118268,True
naive,idxMin,int64_t,mean,2048,1.0,5,4122884,True
vectorized,idxMin,int64_t,mean,2048,1.0,6,4108303,True
naive,idxMin,int64_t,mean,2048,1.0,6,4123863,True
vectorized,idxMin,int64_t,mean,2048,1.0,7,4031370,True
naive,idxMin,int64_t,mean,2048,1.0,7,4097376,True
vectorized,idxMin,int64_t,mean,2048,1.0,8,4225941,True
naive,idxMin,int64_t,mean,2048,1.0,8,4185384,True
vectorized,idxMin,int64_t,mean,2048,1.0,9,4173371,True
naive,idxMin,int64_t,mean,2048,1.0,9,4094865,True
vectorized,idxMin,int64_t,mean,4096,0.001,0,12295225,False
naive,idxMin,int64_t,mean,4096,0.001,0,12081850,False
vectorized,idxMin,int64_t,mean,4096,0.001,1,12079379,False
naive,idxMin,int64_t,mean,4096,0.001,1,12086170,False
vectorized,idxMin,int64_t,mean,4096,0.001,2,12126509,False
naive,idxMin,int64_t,mean,4096,0.001,2,12166871,False
vectorized,idxMin,int64_t,mean,4096,0.001,3,12113987,False
naive,idxMin,int64_t,mean,4096,0.001,3,12136586,False
vectorized,idxMin,int64_t,mean,4096,0.001,4,12155220,False
naive,idxMin,int64_t,mean,4096,0.001,4,12173357,False
vectorized,idxMin,int64_t,mean,4096,0.001,5,12136183,False
naive,idxMin,int64_t,mean,4096,0.001,5,12164171,False
vectorized,idxMin,int64_t,mean,4096,0.001,6,14051936,False
naive,idxMin,int64_t,mean,4096,0.001,6,17475807,False
vectorized,idxMin,int64_t,mean,4096,0.001,7,12281746,False
naive,idxMin,int64_t,mean,4096,0.001,7,12065086,False
vectorized,idxMin,int64_t,mean,4096,0.001,8,12135421,False
naive,idxMin,int64_t,mean,4096,0.001,8,12101661,False
vectorized,idxMin,int64_t,mean,4096,0.001,9,15827780,False
naive,idxMin,int64_t,mean,4096,0.001,9,12094500,False
vectorized,idxMin,int64_t,mean,4096,0.01,0,12197480,False
naive,idxMin,int64_t,mean,4096,0.01,0,12179122,False
vectorized,idxMin,int64_t,mean,4096,0.01,1,12167893,False
naive,idxMin,int64_t,mean,4096,0.01,1,12131434,False
vectorized,idxMin,int64_t,mean,4096,0.01,2,12195639,False
naive,idxMin,int64_t,mean,4096,0.01,2,12154901,False
vectorized,idxMin,int64_t,mean,4096,0.01,3,12161080,False
naive,idxMin,int64_t,mean,4096,0.01,3,12092559,False
vectorized,idxMin,int64_t,mean,4096,0.01,4,17538199,False
naive,idxMin,int64_t,mean,4096,0.01,4,12124983,False
vectorized,idxMin,int64_t,mean,4096,0.01,5,12250421,False
naive,idxMin,int64_t,mean,4096,0.01,5,12177552,False
vectorized,idxMin,int64_t,mean,4096,0.01,6,12128707,False
naive,idxMin,int64_t,mean,4096,0.01,6,12185221,False
vectorized,idxMin,int64_t,mean,4096,0.01,7,12402683,False
naive,idxMin,int64_t,mean,4096,0.01,7,12195886,False
vectorized,idxMin,int64_t,mean,4096,0.01,8,12156915,False
naive,idxMin,int64_t,mean,4096,0.01,8,12354717,False
vectorized,idxMin,int64_t,mean,4096,0.01,9,12129085,False
naive,idxMin,int64_t,mean,4096,0.01,9,15806545,False
vectorized,idxMin,int64_t,mean,4096,0.05,0,12174947,False
naive,idxMin,int64_t,mean,4096,0.05,0,15421784,False
vectorized,idxMin,int64_t,mean,4096,0.05,1,12248702,False
naive,idxMin,int64_t,mean,4096,0.05,1,15363925,False
vectorized,idxMin,int64_t,mean,4096,0.05,2,12215361,False
naive,idxMin,int64_t,mean,4096,0.05,2,12150563,False
vectorized,idxMin,int64_t,mean,4096,0.05,3,12203107,False
naive,idxMin,int64_t,mean,4096,0.05,3,12178793,False
vectorized,idxMin,int64_t,mean,4096,0.05,4,17880346,False
naive,idxMin,int64_t,mean,4096,0.05,4,12200270,False
vectorized,idxMin,int64_t,mean,4096,0.05,5,12180340,False
naive,idxMin,int64_t,mean,4096,0.05,5,12173489,False
vectorized,idxMin,int64_t,mean,4096,0.05,6,12202963,False
naive,idxMin,int64_t,mean,4096,0.05,6,12195547,False
vectorized,idxMin,int64_t,mean,4096,0.05,7,12141382,False
naive,idxMin,int64_t,mean,4096,0.05,7,12217548,False
vectorized,idxMin,int64_t,mean,4096,0.05,8,12546115,False
naive,idxMin,int64_t,mean,4096,0.05,8,12195805,False
vectorized,idxMin,int64_t,mean,4096,0.05,9,12179951,False
naive,idxMin,int64_t,mean,4096,0.05,9,12224061,False
vectorized,idxMin,int64_t,mean,4096,0.1,0,13559987,False
naive,idxMin,int64_t,mean,4096,0.1,0,12233972,False
vectorized,idxMin,int64_t,mean,4096,0.1,1,12219017,False
naive,idxMin,int64_t,mean,4096,0.1,1,12257008,False
vectorized,idxMin,int64_t,mean,4096,0.1,2,14260498,False
naive,idxMin,int64_t,mean,4096,0.1,2,17770717,False
vectorized,idxMin,int64_t,mean,4096,0.1,3,12261525,False
naive,idxMin,int64_t,mean,4096,0.1,3,12270375,False
vectorized,idxMin,int64_t,mean,4096,0.1,4,12152627,False
naive,idxMin,int64_t,mean,4096,0.1,4,12268508,False
vectorized,idxMin,int64_t,mean,4096,0.1,5,12195646,False
naive,idxMin,int64_t,mean,4096,0.1,5,12269602,False
vectorized,idxMin,int64_t,mean,4096,0.1,6,12136589,False
naive,idxMin,int64_t,mean,4096,0.1,6,12261123,False
vectorized,idxMin,int64_t,mean,4096,0.1,7,12222505,False
naive,idxMin,int64_t,mean,4096,0.1,7,12249648,False
vectorized,idxMin,int64_t,mean,4096,0.1,8,12222382,False
naive,idxMin,int64_t,mean,4096,0.1,8,12192620,False
vectorized,idxMin,int64_t,mean,4096,0.1,9,12375200,False
naive,idxMin,int64_t,mean,4096,0.1,9,12192690,False
vectorized,idxMin,int64_t,mean,4096,0.2,0,12225120,False
naive,idxMin,int64_t,mean,4096,0.2,0,12256660,False
vectorized,idxMin,int64_t,mean,4096,0.2,1,12221892,False
naive,idxMin,int64_t,mean,4096,0.2,1,12393857,False
vectorized,idxMin,int64_t,mean,4096,0.2,2,12239800,False
naive,idxMin,int64_t,mean,4096,0.2,2,12210399,False
vectorized,idxMin,int64_t,mean,4096,0.2,3,12508051,False
naive,idxMin,int64_t,mean,4096,0.2,3,12261890,False
vectorized,idxMin,int64_t,mean,4096,0.2,4,12249077,False
naive,idxMin,int64_t,mean,4096,0.2,4,12172090,False
vectorized,idxMin,int64_t,mean,4096,0.2,5,12260467,False
naive,idxMin,int64_t,mean,4096,0.2,5,17551155,False
vectorized,idxMin,int64_t,mean,4096,0.2,6,12232690,False
naive,idxMin,int64_t,mean,4096,0.2,6,12468422,False
vectorized,idxMin,int64_t,mean,4096,0.2,7,12236378,False
naive,idxMin,int64_t,mean,4096,0.2,7,12271538,False
vectorized,idxMin,int64_t,mean,4096,0.2,8,17920549,False
naive,idxMin,int64_t,mean,4096,0.2,8,12209729,False
vectorized,idxMin,int64_t,mean,4096,0.2,9,17777097,False
naive,idxMin,int64_t,mean,4096,0.2,9,12239848,False
vectorized,idxMin,int64_t,mean,4096,0.25,0,12321276,True
naive,idxMin,int64_t,mean,4096,0.25,0,12205310,True
vectorized,idxMin,int64_t,mean,4096,0.25,1,12256791,True
naive,idxMin,int64_t,mean,4096,0.25,1,12288755,True
vectorized,idxMin,int64_t,mean,4096,0.25,2,12261646,True
naive,idxMin,int64_t,mean,4096,0.25,2,12278599,True
vectorized,idxMin,int64_t,mean,4096,0.25,3,12264446,True
naive,idxMin,int64_t,mean,4096,0.25,3,12533760,True
vectorized,idxMin,int64_t,mean,4096,0.25,4,12301541,True
naive,idxMin,int64_t,mean,4096,0.25,4,12252741,True
vectorized,idxMin,int64_t,mean,4096,0.25,5,12110187,True
naive,idxMin,int64_t,mean,4096,0.25,5,12255877,True
vectorized,idxMin,int64_t,mean,4096,0.25,6,12477635,True
naive,idxMin,int64_t,mean,4096,0.25,6,12283022,True
vectorized,idxMin,int64_t,mean,4096,0.25,7,12345815,True
naive,idxMin,int64_t,mean,4096,0.25,7,16628111,True
vectorized,idxMin,int64_t,mean,4096,0.25,8,12166631,True
naive,idxMin,int64_t,mean,4096,0.25,8,12231097,True
vectorized,idxMin,int64_t,mean,4096,0.25,9,12215020,True
naive,idxMin,int64_t,mean,4096,0.25,9,12304804,True
vectorized,idxMin,int64_t,mean,4096,1.0,0,12238745,True
naive,idxMin,int64_t,mean,4096,1.0,0,11939128,True
vectorized,idxMin,int64_t,mean,4096,1.0,1,12227180,True
naive,idxMin,int64_t,mean,4096,1.0,1,12217430,True
vectorized,idxMin,int64_t,mean,4096,1.0,2,11938166,True
naive,idxMin,int64_t,mean,4096,1.0,2,12229694,True
vectorized,idxMin,int64_t,mean,4096,1.0,3,12252515,True
naive,idxMin,int64_t,mean,4096,1.0,3,12246858,True
vectorized,idxMin,int64_t,mean,4096,1.0,4,12123706,True
naive,idxMin,int64_t,mean,4096,1.0,4,12224321,True
vectorized,idxMin,int64_t,mean,4096,1.0,5,12292097,True
naive,idxMin,int64_t,mean,4096,1.0,5,12262536,True
vectorized,idxMin,int64_t,mean,4096,1.0,6,12229686,True
naive,idxMin,int64_t,mean,4096,1.0,6,12350865,True
vectorized,idxMin,int64_t,mean,4096,1.0,7,12374083,True
naive,idxMin,int64_t,mean,4096,1.0,7,12192247,True
vectorized,idxMin,int64_t,mean,4096,1.0,8,12233111,True
naive,idxMin,int64_t,mean,4096,1.0,8,12146963,True
vectorized,idxMin,int64_t,mean,4096,1.0,9,12120431,True
naive,idxMin,int64_t,mean,4096,1.0,9,11928155,True
vectorized,idxMin,int64_t,min,1024,0.001,0,5066806,False
naive,idxMin,int64_t,min,1024,0.001,0,987936,False
vectorized,idxMin,int64_t,min,1024,0.001,1,5105864,False
naive,idxMin,int64_t,min,1024,0.001,1,1041854,False
vectorized,idxMin,int64_t,min,1024,0.001,2,5104457,False
naive,idxMin,int64_t,min,1024,0.001,2,987408,False
vectorized,idxMin,int64_t,min,1024,0.001,3,5128011,False
naive,idxMin,int64_t,min,1024,0.001,3,989604,False
vectorized,idxMin,int64_t,min,1024,0.001,4,5102180,False
naive,idxMin,int64_t,min,1024,0.001,4,993245,False
vectorized,idxMin,int64_t,min,1024,0.001,5,4693783,False
naive,idxMin,int64_t,min,1024,0.001,5,994375,False
vectorized,idxMin,int64_t,min,1024,0.001,6,5097198,False
naive,idxMin,int64_t,min,1024,0.001,6,998214,False
vectorized,idxMin,int64_t,min,1024,0.001,7,5159169,False
naive,idxMin,int64_t,min,1024,0.001,7,971130,False
vectorized,idxMin,int64_t,min,1024,0.001,8,5137532,False
naive,idxMin,int64_t,min,1024,0.001,8,993461,False
vectorized,idxMin,int64_t,min,1024,0.001,9,5111089,False
naive,idxMin,int64_t,min,1024,0.001,9,976863,False
vectorized,idxMin,int64_t,min,1024,0.01,0,5115585,False
naive,idxMin,int64_t,min,1024,0.01,0,995680,False
vectorized,idxMin,int64_t,min,1024,0.01,1,5151753,False
naive,idxMin,int64_t,min,1024,0.01,1,990007,False
vectorized,idxMin,int64_t,min,1024,0.01,2,5109980,False
naive,idxMin,int64_t,min,1024,0.01,2,988521,False
vectorized,idxMin,int64_t,min,1024,0.01,3,5094055,False
naive,idxMin,int64_t,min,1024,0.01,3,989790,False
vectorized,idxMin,int64_t,min,1024,0.01,4,5092941,False
naive,idxMin,int64_t,min,1024,0.01,4,996453,False
vectorized,idxMin,int64_t,min,1024,0.01,5,5108766,False
naive,idxMin,int64_t,min,1024,0.01,5,991736,False
vectorized,idxMin,int64_t,min,1024,0.01,6,5100311,False
naive,idxMin,int64_t,min,1024,0.01,6,1008369,False
vectorized,idxMin,int64_t,min,1024,0.01,7,5115556,False
naive,idxMin,int64_t,min,1024,0.01,7,986654,False
vectorized,idxMin,int64_t,min,1024,0.01,8,5117436,False
naive,idxMin,int64_t,min,1024,0.01,8,999813,False
vectorized,idxMin,int64_t,min,1024,0.01,9,5131177,False
naive,idxMin,int64_t,min,1024,0.01,9,1007396,False
vectorized,idxMin,int64_t,min,1024,0.05,0,5118371,False
naive,idxMin,int64_t,min,1024,0.05,0,985334,False
vectorized,idxMin,int64_t,min,1024,0.05,1,5106013,False
naive,idxMin,int64_t,min,1024,0.05,1,1006261,False
vectorized,idxMin,int64_t,min,1024,0.05,2,5098029,False
naive,idxMin,int64_t,min,1024,0.05,2,1009725,False
vectorized,idxMin,int64_t,min,1024,0.05,3,5247262,False
naive,idxMin,int64_t,min,1024,0.05,3,1006724,False
vectorized,idxMin,int64_t,min,1024,0.05,4,5132615,False
naive,idxMin,int64_t,min,1024,0.05,4,1029664,False
vectorized,idxMin,int64_t,min,1024,0.05,5,5135037,False
naive,idxMin,int64_t,min,1024,0.05,5,990620,False
vectorized,idxMin,int64_t,min,1024,0.05,6,5134483,False
naive,idxMin,int64_t,min,1024,0.05,6,1002557,False
vectorized,idxMin,int64_t,min,1024,0.05,7,5101187,False
naive,idxMin,int64_t,min,1024,0.05,7,1018888,False
vectorized,idxMin,int64_t,min,1024,0.05,8,5187221,False
naive,idxMin,int64_t,min,1024,0.05,8,1043585,False
vectorized,idxMin,int64_t,min,1024,0.05,9,5124112,False
naive,idxMin,int64_t,min,1024,0.05,9,1011616,False
vectorized,idxMin,int64_t,min,1024,0.1,0,4823113,False
naive,idxMin,int64_t,min,1024,0.1,0,971082,False
vectorized,idxMin,int64_t,min,1024,0.1,1,5107672,False
naive,idxMin,int64_t,min,1024,0.1,1,973170,False
vectorized,idxMin,int64_t,min,1024,0.1,2,5102005,False
naive,idxMin,int64_t,min,1024,0.1,2,972214,False
vectorized,idxMin,int64_t,min,1024,0.1,3,5092749,False
naive,idxMin,int64_t,min,1024,0.1,3,979795,False
vectorized,idxMin,int64_t,min,1024,0.1,4,5099031,False
naive,idxMin,int64_t,min,1024,0.1,4,983597,False
vectorized,idxMin,int64_t,min,1024,0.1,5,5196228,False
naive,idxMin,int64_t,min,1024,0.1,5,1025670,False
vectorized,idxMin,int64_t,min,1024,0.1,6,5081819,False
naive,idxMin,int64_t,min,1024,0.1,6,970041,False
vectorized,idxMin,int64_t,min,1024,0.1,7,5125703,False
naive,idxMin,int64_t,min,1024,0.1,7,962945,False
vectorized,idxMin,int64_t,min,1024,0.1,8,5151474,False
naive,idxMin,int64_t,min,1024,0.1,8,964834,False
vectorized,idxMin,int64_t,min,1024,0.1,9,5099833,False
naive,idxMin,int64_t,min,1024,0.1,9,972060,False
vectorized,idxMin,int64_t,min,1024,0.2,0,4773349,False
naive,idxMin,int64_t,min,1024,0.2,0,997629,False
vectorized,idxMin,int64_t,min,1024,0.2,1,5102160,False
naive,idxMin,int64_t,min,1024,0.2,1,940886,False
vectorized,idxMin,int64_t,min,1024,0.2,2,4854909,False
naive,idxMin,int64_t,min,1024,0.2,2,966417,False
vectorized,idxMin,int64_t,min,1024,0.2,3,5108910,False
naive,idxMin,int64_t,min,1024,0.2,3,950843,False
vectorized,idxMin,int64_t,min,1024,0.2,4,5143367,False
naive,idxMin,int64_t,min,1024,0.2,4,926856,False
vectorized,idxMin,int64_t,min,1024,0.2,5,5056670,False
naive,idxMin,int64_t,min,1024,0.2,5,943417,False
vectorized,idxMin,int64_t,min,1024,0.2,6,5080891,False
naive,idxMin,int64_t,min,1024,0.2,6,1017774,False
vectorized,idxMin,int64_t,min,1024,0.2,7,5057446,False
naive,idxMin,int64_t,min,1024,0.2,7,953943,False
vectorized,idxMin,int64_t,min,1024,0.2,8,5065158,False
naive,idxMin,int64_t,min,1024,0.2,8,941231,False
vectorized,idxMin,int64_t,min,1024,0.2,9,5102543,False
naive,idxMin,int64_t,min,1024,0.2,9,959216,False
vectorized,idxMin,int64_t,min,1024,0.25,0,5019859,True
naive,idxMin,int64_t,min,1024,0.25,0,922294,True
vectorized,idxMin,int64_t,min,1024,0.25,1,5057208,True
naive,idxMin,int64_t,min,1024,0.25,1,922238,True
vectorized,idxMin,int64_t,min,1024,0.25,2,5082721,True
naive,idxMin,int64_t,min,1024,0.25,2,909392,True
vectorized,idxMin,int64_t,min,1024,0.25,3,5064230,True
naive,idxMin,int64_t,min,1024,0.25,3,913972,True
vectorized,idxMin,int64_t,min,1024,0.25,4,5176685,True
naive,idxMin,int64_t,min,1024,0.25,4,936768,True
vectorized,idxMin,int64_t,min,1024,0.25,5,5122324,True
naive,idxMin,int64_t,min,1024,0.25,5,983613,True
vectorized,idxMin,int64_t,min,1024,0.25,6,5059616,True
naive,idxMin,int64_t,min,1024,0.25,6,997102,True
vectorized,idxMin,int64_t,min,1024,0.25,7,5125925,True
naive,idxMin,int64_t,min,1024,0.25,7,931896,True
vectorized,idxMin,int64_t,min,1024,0.25,8,5026548,True
naive,idxMin,int64_t,min,1024,0.25,8,919701,True
vectorized,idxMin,int64_t,min,1024,0.25,9,5025950,True
naive,idxMin,int64_t,min,1024,0.25,9,906137,True
vectorized,idxMin,int64_t,min,1024,1.0,0,5160740,True
naive,idxMin,int64_t,min,1024,1.0,0,1106385,True
vectorized,idxMin,int64_t,min,1024,1.0,1,5109532,True
naive,idxMin,int64_t,min,1024,1.0,1,1007794,True
vectorized,idxMin,int64_t,min,1024,1.0,2,5113556,True
naive,idxMin,int64_t,min,1024,1.0,2,1008254,True
vectorized,idxMin,int64_t,min,1024,1.0,3,5113598,True
naive,idxMin,int64_t,min,1024,1.0,3,1008164,True
vectorized,idxMin,int64_t,min,1024,1.0,4,5140127,True
naive,idxMin,int64_t,min,1024,1.0,4,1012563,True
vectorized,idxMin,int64_t,min,1024,1.0,5,5104490,True
naive,idxMin,int64_t,min,1024,1.0,5,998019,True
vectorized,idxMin,int64_t,min,1024,1.0,6,5196183,True
naive,idxMin,int64_t,min,1024,1.0,6,994107,True
vectorized,idxMin,int64_t,min,1024,1.0,7,5197131,True
naive,idxMin,int64_t,min,1024,1.0,7,1002156,True
vectorized,idxMin,int64_t,min,1024,1.0,8,5171643,True
naive,idxMin,int64_t,min,1024,1.0,8,1006002,True
vectorized,idxMin,int64_t,min,1024,1.0,9,5140857,True
naive,idxMin,int64_t,min,1024,1.0,9,1020100,True
vectorized,idxMin,int64_t,min,2048,0.001,0,8397262,False
naive,idxMin,int64_t,min,2048,0.001,0,3001036,False
vectorized,idxMin,int64_t,min,2048,0.001,1,7999728,False
naive,idxMin,int64_t,min,2048,0.001,1,3016987,False
vectorized,idxMin,int64_t,min,2048,0.001,2,8023565,False
naive,idxMin,int64_t,min,2048,0.001,2,3002404,False
vectorized,idxMin,int64_t,min,2048,0.001,3,8042997,False
naive,idxMin,int64_t,min,2048,0.001,3,3003610,False
vectorized,idxMin,int64_t,min,2048,0.001,4,8042896,False
naive,idxMin,int64_t,min,2048,0.001,4,3903645,False
vectorized,idxMin,int64_t,min,2048,0.001,5,7911473,False
naive,idxMin,int64_t,min,2048,0.001,5,3015713,False
vectorized,idxMin,int64_t,min,2048,0.001,6,8253270,False
naive,idxMin,int64_t,min,2048,0.001,6,2989445,False
vectorized,idxMin,int64_t,min,2048,0.001,7,8012719,False
naive,idxMin,int64_t,min,2048,0.001,7,3009365,False
vectorized,idxMin,int64_t,min,2048,0.001,8,8894973,False
naive,idxMin,int64_t,min,2048,0.001,8,3876715,False
vectorized,idxMin,int64_t,min,2048,0.001,9,8193681,False
naive,idxMin,int64_t,min,2048,0.001,9,3013270,False
vectorized,idxMin,int64_t,min,2048,0.01,0,8206383,False
naive,idxMin,int64_t,min,2048,0.01,0,2979279,False
vectorized,idxMin,int64_t,min,2048,0.01,1,8577178,False
naive,idxMin,int64_t,min,2048,0.01,1,3008739,False
vectorized,idxMin,int64_t,min,2048,0.01,2,8091088,False
naive,idxMin,int64_t,min,2048,0.01,2,2968852,False
vectorized,idxMin,int64_t,min,2048,0.01,3,8580730,False
naive,idxMin,int64_t,min,2048,0.01,3,2984703,False
vectorized,idxMin,int64_t,min,2048,0.01,4,8046634,False
naive,idxMin,int64_t,min,2048,0.01,4,2967482,False
vectorized,idxMin,int64_t,min,2048,0.01,5,7942576,False
naive,idxMin,int64_t,min,2048,0.01,5,3132286,False
vectorized,idxMin,int64_t,min,2048,0.01,6,8022369,False
naive,idxMin,int64_t,min,2048,0.01,6,3008053,False
vectorized,idxMin,int64_t,min,2048,0.01,7,8248492,False
naive,idxMin,int64_t,min,2048,0.01,7,2990559,False
