mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
naive,idxMin,int64_t,min,4096,0.01,3,13462768,False
vectorized,idxMin,int64_t,min,4096,0.01,4,18388541,False
naive,idxMin,int64_t,min,4096,0.01,4,13435654,False
vectorized,idxMin,int64_t,min,4096,0.01,5,23604847,False
naive,idxMin,int64_t,min,4096,0.01,5,13412615,False
vectorized,idxMin,int64_t,min,4096,0.01,6,18939397,False
naive,idxMin,int64_t,min,4096,0.01,6,18322384,False
vectorized,idxMin,int64_t,min,4096,0.01,7,19022624,False
naive,idxMin,int64_t,min,4096,0.01,7,13545151,False
vectorized,idxMin,int64_t,min,4096,0.01,8,19129150,False
naive,idxMin,int64_t,min,4096,0.01,8,13616791,False
vectorized,idxMin,int64_t,min,4096,0.01,9,19403954,False
naive,idxMin,int64_t,min,4096,0.01,9,13651558,False
vectorized,idxMin,int64_t,min,4096,0.05,0,18848935,False
naive,idxMin,int64_t,min,4096,0.05,0,13625526,False
vectorized,idxMin,int64_t,min,4096,0.05,1,19104573,False
naive,idxMin,int64_t,min,4096,0.05,1,13484033,False
vectorized,idxMin,int64_t,min,4096,0.05,2,18873480,False
naive,idxMin,int64_t,min,4096,0.05,2,13630999,False
vectorized,idxMin,int64_t,min,4096,0.05,3,19008955,False
naive,idxMin,int64_t,min,4096,0.05,3,13486464,False
vectorized,idxMin,int64_t,min,4096,0.05,4,18785767,False
naive,idxMin,int64_t,min,4096,0.05,4,13555112,False
vectorized,idxMin,int64_t,min,4096,0.05,5,19123610,False
naive,idxMin,int64_t,min,4096,0.05,5,13437505,False
vectorized,idxMin,int64_t,min,4096,0.05,6,19112115,False
naive,idxMin,int64_t,min,4096,0.05,6,15609769,False
vectorized,idxMin,int64_t,min,4096,0.05,7,18896462,False
naive,idxMin,int64_t,min,4096,0.05,7,13407919,False
vectorized,idxMin,int64_t,min,4096,0.05,8,19111539,False
naive,idxMin,int64_t,min,4096,0.05,8,13683619,False
vectorized,idxMin,int64_t,min,4096,0.05,9,24644183,False
naive,idxMin,int64_t,min,4096,0.05,9,13734523,False
vectorized,idxMin,int64_t,min,4096,0.1,0,18578870,False
naive,idxMin,int64_t,min,4096,0.1,0,13724688,False
vectorized,idxMin,int64_t,min,4096,0.1,1,18630042,False
naive,idxMin,int64_t,min,4096,0.1,1,13543511,False
vectorized,idxMin,int64_t,min,4096,0.1,2,19417339,False
naive,idxMin,int64_t,min,4096,0.1,2,13507753,False
vectorized,idxMin,int64_t,min,4096,0.1,3,18642314,False
naive,idxMin,int64_t,min,4096,0.1,3,13604103,False
vectorized,idxMin,int64_t,min,4096,0.1,4,24103032,False
naive,idxMin,int64_t,min,4096,0.1,4,13577170,False
vectorized,idxMin,int64_t,min,4096,0.1,5,18962417,False
naive,idxMin,int64_t,min,4096,0.1,5,14858367,False
vectorized,idxMin,int64_t,min,4096,0.1,6,19020573,False
naive,idxMin,int64_t,min,4096,0.1,6,13662276,False
vectorized,idxMin,int64_t,min,4096,0.1,7,18852512,False
naive,idxMin,int64_t,min,4096,0.1,7,13783260,False
vectorized,idxMin,int64_t,min,4096,0.1,8,18633571,False
naive,idxMin,int64_t,min,4096,0.1,8,13630098,False
vectorized,idxMin,int64_t,min,4096,0.1,9,18632003,False
naive,idxMin,int64_t,min,4096,0.1,9,13520696,False
vectorized,idxMin,int64_t,min,4096,0.2,0,18824873,False
naive,idxMin,int64_t,min,4096,0.2,0,13762601,False
vectorized,idxMin,int64_t,min,4096,0.2,1,19149427,False
naive,idxMin,int64_t,min,4096,0.2,1,13624224,False
vectorized,idxMin,int64_t,min,4096,0.2,2,18806656,False
naive,idxMin,int64_t,min,4096,0.2,2,18471338,False
vectorized,idxMin,int64_t,min,4096,0.2,3,19115717,False
naive,idxMin,int64_t,min,4096,0.2,3,13774079,False
vectorized,idxMin,int64_t,min,4096,0.2,4,19048576,False
naive,idxMin,int64_t,min,4096,0.2,4,13561149,False
vectorized,idxMin,int64_t,min,4096,0.2,5,19069727,False
naive,idxMin,int64_t,min,4096,0.2,5,13543359,False
vectorized,idxMin,int64_t,min,4096,0.2,6,18614528,False
naive,idxMin,int64_t,min,4096,0.2,6,13553234,False
vectorized,idxMin,int64_t,min,4096,0.2,7,19008531,False
naive,idxMin,int64_t,min,4096,0.2,7,13927165,False
vectorized,idxMin,int64_t,min,4096,0.2,8,19376156,False
naive,idxMin,int64_t,min,4096,0.2,8,13910801,False
vectorized,idxMin,int64_t,min,4096,0.2,9,18825727,False
naive,idxMin,int64_t,min,4096,0.2,9,13528056,False
vectorized,idxMin,int64_t,min,4096,0.25,0,19080603,True
naive,idxMin,int64_t,min,4096,0.25,0,13553090,True
vectorized,idxMin,int64_t,min,4096,0.25,1,18877753,True
naive,idxMin,int64_t,min,4096,0.25,1,13713038,True
vectorized,idxMin,int64_t,min,4096,0.25,2,18994965,True
naive,idxMin,int64_t,min,4096,0.25,2,13802765,True
vectorized,idxMin,int64_t,min,4096,0.25,3,18764390,True
naive,idxMin,int64_t,min,4096,0.25,3,13598606,True
vectorized,idxMin,int64_t,min,4096,0.25,4,18729160,True
naive,idxMin,int64_t,min,4096,0.25,4,13589223,True
vectorized,idxMin,int64_t,min,4096,0.25,5,18713820,True
naive,idxMin,int64_t,min,4096,0.25,5,13561913,True
vectorized,idxMin,int64_t,min,4096,0.25,6,19276112,True
naive,idxMin,int64_t,min,4096,0.25,6,13553586,True
vectorized,idxMin,int64_t,min,4096,0.25,7,18941147,True
naive,idxMin,int64_t,min,4096,0.25,7,13606598,True
vectorized,idxMin,int64_t,min,4096,0.25,8,18722003,True
naive,idxMin,int64_t,min,4096,0.25,8,13772292,True
vectorized,idxMin,int64_t,min,4096,0.25,9,18983641,True
naive,idxMin,int64_t,min,4096,0.25,9,13566191,True
vectorized,idxMin,int64_t,min,4096,1.0,0,18765531,True
naive,idxMin,int64_t,min,4096,1.0,0,14828907,True
vectorized,idxMin,int64_t,min,4096,1.0,1,18788077,True
naive,idxMin,int64_t,min,4096,1.0,1,13479733,True
vectorized,idxMin,int64_t,min,4096,1.0,2,18763924,True
naive,idxMin,int64_t,min,4096,1.0,2,13219535,True
vectorized,idxMin,int64_t,min,4096,1.0,3,18977612,True
naive,idxMin,int64_t,min,4096,1.0,3,13694541,True
vectorized,idxMin,int64_t,min,4096,1.0,4,18673623,True
naive,idxMin,int64_t,min,4096,1.0,4,13542643,True
vectorized,idxMin,int64_t,min,4096,1.0,5,18754185,True
naive,idxMin,int64_t,min,4096,1.0,5,13510137,True
vectorized,idxMin,int64_t,min,4096,1.0,6,19250323,True
naive,idxMin,int64_t,min,4096,1.0,6,13798808,True
vectorized,idxMin,int64_t,min,4096,1.0,7,19222567,True
naive,idxMin,int64_t,min,4096,1.0,7,13551541,True
vectorized,idxMin,int64_t,min,4096,1.0,8,18583723,True
naive,idxMin,int64_t,min,4096,1.0,8,15974914,True
vectorized,idxMin,int64_t,min,4096,1.0,9,18815018,True
naive,idxMin,int64_t,min,4096,1.0,9,13636354,True
vectorized,idxMin,int64_t,max,1024,0.001,0,5114668,False
naive,idxMin,int64_t,max,1024,0.001,0,1035213,False
vectorized,idxMin,int64_t,max,1024,0.001,1,5156829,False
naive,idxMin,int64_t,max,1024,0.001,1,1009774,False
vectorized,idxMin,int64_t,max,1024,0.001,2,5218073,False
naive,idxMin,int64_t,max,1024,0.001,2,1029659,False
vectorized,idxMin,int64_t,max,1024,0.001,3,5129022,False
naive,idxMin,int64_t,max,1024,0.001,3,1032285,False
vectorized,idxMin,int64_t,max,1024,0.001,4,5125736,False
naive,idxMin,int64_t,max,1024,0.001,4,1025278,False
vectorized,idxMin,int64_t,max,1024,0.001,5,5129895,False
naive,idxMin,int64_t,max,1024,0.001,5,1025184,False
vectorized,idxMin,int64_t,max,1024,0.001,6,5139152,False
naive,idxMin,int64_t,max,1024,0.001,6,1027724,False
vectorized,idxMin,int64_t,max,1024,0.001,7,5144546,False
naive,idxMin,int64_t,max,1024,0.001,7,1015799,False
vectorized,idxMin,int64_t,max,1024,0.001,8,5126156,False
naive,idxMin,int64_t,max,1024,0.001,8,1043766,False
vectorized,idxMin,int64_t,max,1024,0.001,9,5156661,False
naive,idxMin,int64_t,max,1024,0.001,9,1035681,False
vectorized,idxMin,int64_t,max,1024,0.01,0,5136344,False
naive,idxMin,int64_t,max,1024,0.01,0,1060748,False
vectorized,idxMin,int64_t,max,1024,0.01,1,5139796,False
naive,idxMin,int64_t,max,1024,0.01,1,1048343,False
vectorized,idxMin,int64_t,max,1024,0.01,2,5145975,False
naive,idxMin,int64_t,max,1024,0.01,2,1013976,False
vectorized,idxMin,int64_t,max,1024,0.01,3,5151847,False
naive,idxMin,int64_t,max,1024,0.01,3,1031072,False
vectorized,idxMin,int64_t,max,1024,0.01,4,5125085,False
naive,idxMin,int64_t,max,1024,0.01,4,1028543,False
vectorized,idxMin,int64_t,max,1024,0.01,5,5127753,False
naive,idxMin,int64_t,max,1024,0.01,5,1075144,False
vectorized,idxMin,int64_t,max,1024,0.01,6,5172121,False
naive,idxMin,int64_t,max,1024,0.01,6,1019221,False
vectorized,idxMin,int64_t,max,1024,0.01,7,5161143,False
naive,idxMin,int64_t,max,1024,0.01,7,1047526,False
vectorized,idxMin,int64_t,max,1024,0.01,8,5161300,False
naive,idxMin,int64_t,max,1024,0.01,8,1039847,False
vectorized,idxMin,int64_t,max,1024,0.01,9,5150533,False
naive,idxMin,int64_t,max,1024,0.01,9,1072049,False
vectorized,idxMin,int64_t,max,1024,0.05,0,5123420,False
naive,idxMin,int64_t,max,1024,0.05,0,1028516,False
vectorized,idxMin,int64_t,max,1024,0.05,1,5161531,False
naive,idxMin,int64_t,max,1024,0.05,1,1070125,False
vectorized,idxMin,int64_t,max,1024,0.05,2,5163772,False
naive,idxMin,int64_t,max,1024,0.05,2,1009688,False
vectorized,idxMin,int64_t,max,1024,0.05,3,5127169,False
naive,idxMin,int64_t,max,1024,0.05,3,1054023,False
vectorized,idxMin,int64_t,max,1024,0.05,4,5190856,False
naive,idxMin,int64_t,max,1024,0.05,4,1058319,False
vectorized,idxMin,int64_t,max,1024,0.05,5,5106041,False
naive,idxMin,int64_t,max,1024,0.05,5,1034151,False
vectorized,idxMin,int64_t,max,1024,0.05,6,5215758,False
naive,idxMin,int64_t,max,1024,0.05,6,1029320,False
vectorized,idxMin,int64_t,max,1024,0.05,7,5144474,False
naive,idxMin,int64_t,max,1024,0.05,7,1021076,False
vectorized,idxMin,int64_t,max,1024,0.05,8,5172495,False
naive,idxMin,int64_t,max,1024,0.05,8,1029585,False
vectorized,idxMin,int64_t,max,1024,0.05,9,5149570,False
naive,idxMin,int64_t,max,1024,0.05,9,1058540,False
vectorized,idxMin,int64_t,max,1024,0.1,0,5160034,False
naive,idxMin,int64_t,max,1024,0.1,0,997491,False
vectorized,idxMin,int64_t,max,1024,0.1,1,5087039,False
naive,idxMin,int64_t,max,1024,0.1,1,1016099,False
vectorized,idxMin,int64_t,max,1024,0.1,2,5134375,False
naive,idxMin,int64_t,max,1024,0.1,2,896756,False
vectorized,idxMin,int64_t,max,1024,0.1,3,5140835,False
naive,idxMin,int64_t,max,1024,0.1,3,990868,False
vectorized,idxMin,int64_t,max,1024,0.1,4,5099375,False
naive,idxMin,int64_t,max,1024,0.1,4,1002405,False
vectorized,idxMin,int64_t,max,1024,0.1,5,5122888,False
naive,idxMin,int64_t,max,1024,0.1,5,1020835,False
vectorized,idxMin,int64_t,max,1024,0.1,6,5207931,False
naive,idxMin,int64_t,max,1024,0.1,6,1010877,False
vectorized,idxMin,int64_t,max,1024,0.1,7,5125799,False
naive,idxMin,int64_t,max,1024,0.1,7,1002981,False
vectorized,idxMin,int64_t,max,1024,0.1,8,5107357,False
naive,idxMin,int64_t,max,1024,0.1,8,1029383,False
vectorized,idxMin,int64_t,max,1024,0.1,9,4873006,False
naive,idxMin,int64_t,max,1024,0.1,9,1020000,False
vectorized,idxMin,int64_t,max,1024,0.2,0,5084943,False
naive,idxMin,int64_t,max,1024,0.2,0,979310,False
vectorized,idxMin,int64_t,max,1024,0.2,1,5154585,False
naive,idxMin,int64_t,max,1024,0.2,1,966555,False
vectorized,idxMin,int64_t,max,1024,0.2,2,5081910,False
naive,idxMin,int64_t,max,1024,0.2,2,971238,False
vectorized,idxMin,int64_t,max,1024,0.2,3,5103023,False
naive,idxMin,int64_t,max,1024,0.2,3,987076,False
vectorized,idxMin,int64_t,max,1024,0.2,4,5084983,False
naive,idxMin,int64_t,max,1024,0.2,4,976497,False
vectorized,idxMin,int64_t,max,1024,0.2,5,5148033,False
naive,idxMin,int64_t,max,1024,0.2,5,977704,False
vectorized,idxMin,int64_t,max,1024,0.2,6,5143610,False
naive,idxMin,int64_t,max,1024,0.2,6,982132,False
vectorized,idxMin,int64_t,max,1024,0.2,7,5173575,False
naive,idxMin,int64_t,max,1024,0.2,7,973153,False
vectorized,idxMin,int64_t,max,1024,0.2,8,5092386,False
naive,idxMin,int64_t,max,1024,0.2,8,977468,False
vectorized,idxMin,int64_t,max,1024,0.2,9,5067286,False
naive,idxMin,int64_t,max,1024,0.2,9,972634,False
vectorized,idxMin,int64_t,max,1024,0.25,0,5070124,True
naive,idxMin,int64_t,max,1024,0.25,0,960475,True
vectorized,idxMin,int64_t,max,1024,0.25,1,5126180,True
naive,idxMin,int64_t,max,1024,0.25,1,958210,True
vectorized,idxMin,int64_t,max,1024,0.25,2,5005811,True
naive,idxMin,int64_t,max,1024,0.25,2,997370,True
vectorized,idxMin,int64_t,max,1024,0.25,3,5027912,True
naive,idxMin,int64_t,max,1024,0.25,3,937399,True
vectorized,idxMin,int64_t,max,1024,0.25,4,5125159,True
naive,idxMin,int64_t,max,1024,0.25,4,938453,True
vectorized,idxMin,int64_t,max,1024,0.25,5,5093732,True
naive,idxMin,int64_t,max,1024,0.25,5,913810,True
vectorized,idxMin,int64_t,max,1024,0.25,6,5045987,True
naive,idxMin,int64_t,max,1024,0.25,6,939542,True
vectorized,idxMin,int64_t,max,1024,0.25,7,5050247,True
naive,idxMin,int64_t,max,1024,0.25,7,958842,True
vectorized,idxMin,int64_t,max,1024,0.25,8,5037168,True
naive,idxMin,int64_t,max,1024,0.25,8,941274,True
vectorized,idxMin,int64_t,max,1024,0.25,9,5057301,True
naive,idxMin,int64_t,max,1024,0.25,9,956891,True
vectorized,idxMin,int64_t,max,1024,1.0,0,5161654,True
naive,idxMin,int64_t,max,1024,1.0,0,1064302,True
vectorized,idxMin,int64_t,max,1024,1.0,1,5190507,True
naive,idxMin,int64_t,max,1024,1.0,1,1059127,True
vectorized,idxMin,int64_t,max,1024,1.0,2,5185212,True
naive,idxMin,int64_t,max,1024,1.0,2,1104013,True
vectorized,idxMin,int64_t,max,1024,1.0,3,5137955,True
naive,idxMin,int64_t,max,1024,1.0,3,1050348,True
vectorized,idxMin,int64_t,max,1024,1.0,4,5231806,True
naive,idxMin,int64_t,max,1024,1.0,4,1076495,True
vectorized,idxMin,int64_t,max,1024,1.0,5,5146007,True
naive,idxMin,int64_t,max,1024,1.0,5,1100106,True
vectorized,idxMin,int64_t,max,1024,1.0,6,5171886,True
naive,idxMin,int64_t,max,1024,1.0,6,1088920,True
vectorized,idxMin,int64_t,max,1024,1.0,7,5219332,True
naive,idxMin,int64_t,max,1024,1.0,7,1061336,True
vectorized,idxMin,int64_t,max,1024,1.0,8,5168592,True
naive,idxMin,int64_t,max,1024,1.0,8,1104202,True
vectorized,idxMin,int64_t,max,1024,1.0,9,5202089,True
naive,idxMin,int64_t,max,1024,1.0,9,1064808,True
vectorized,idxMin,int64_t,max,2048,0.001,0,8189345,False
naive,idxMin,int64_t,max,2048,0.001,0,3374059,False
vectorized,idxMin,int64_t,max,2048,0.001,1,8129595,False
naive,idxMin,int64_t,max,2048,0.001,1,3203287,False
vectorized,idxMin,int64_t,max,2048,0.001,2,8244774,False
naive,idxMin,int64_t,max,2048,0.001,2,3176813,False
vectorized,idxMin,int64_t,max,2048,0.001,3,8265062,False
naive,idxMin,int64_t,max,2048,0.001,3,3182229,False
vectorized,idxMin,int64_t,max,2048,0.001,4,8318418,False
naive,idxMin,int64_t,max,2048,0.001,4,3200573,False
vectorized,idxMin,int64_t,max,2048,0.001,5,8456319,False
naive,idxMin,int64_t,max,2048,0.001,5,3167541,False
vectorized,idxMin,int64_t,max,2048,0.001,6,9192516,False
naive,idxMin,int64_t,max,2048,0.001,6,3208957,False
vectorized,idxMin,int64_t,max,2048,0.001,7,8495986,False
naive,idxMin,int64_t,max,2048,0.001,7,3219562,False
vectorized,idxMin,int64_t,max,2048,0.001,8,8912448,False
naive,idxMin,int64_t,max,2048,0.001,8,3145842,False
vectorized,idxMin,int64_t,max,2048,0.001,9,8473257,False
naive,idxMin,int64_t,max,2048,0.001,9,3217109,False
vectorized,idxMin,int64_t,max,2048,0.01,0,8454500,False
naive,idxMin,int64_t,max,2048,0.01,0,3115660,False
vectorized,idxMin,int64_t,max,2048,0.01,1,8614693,False
naive,idxMin,int64_t,max,2048,0.01,1,3230085,False
vectorized,idxMin,int64_t,max,2048,0.01,2,8281432,False
naive,idxMin,int64_t,max,2048,0.01,2,4213275,False
vectorized,idxMin,int64_t,max,2048,0.01,3,8103111,False
naive,idxMin,int64_t,max,2048,0.01,3,3202302,False
vectorized,idxMin,int64_t,max,2048,0.01,4,7241223,False
naive,idxMin,int64_t,max,2048,0.01,4,3116445,False
vectorized,idxMin,int64_t,max,2048,0.01,5,8203506,False
naive,idxMin,int64_t,max,2048,0.01,5,3150138,False
vectorized,idxMin,int64_t,max,2048,0.01,6,8447145,False
naive,idxMin,int64_t,max,2048,0.01,6,3114243,False
vectorized,idxMin,int64_t,max,2048,0.01,7,8461265,False
naive,idxMin,int64_t,max,2048,0.01,7,3156257,False
vectorized,idxMin,int64_t,max,2048,0.01,8,8242897,False
naive,idxMin,int64_t,max,2048,0.01,8,3152870,False
vectorized,idxMin,int64_t,max,2048,0.01,9,8496075,False
naive,idxMin,int64_t,max,2048,0.01,9,3207452,False
vectorized,idxMin,int64_t,max,2048,0.05,0,8422423,False
naive,idxMin,int64_t,max,2048,0.05,0,4370009,False
vectorized,idxMin,int64_t,max,2048,0.05,1,8139159,False
naive,idxMin,int64_t,max,2048,0.05,1,3236101,False
vectorized,idxMin,int64_t,max,2048,0.05,2,8658120,False
naive,idxMin,int64_t,max,2048,0.05,2,3149190,False
vectorized,idxMin,int64_t,max,2048,0.05,3,8380271,False
naive,idxMin,int64_t,max,2048,0.05,3,3502640,False
vectorized,idxMin,int64_t,max,2048,0.05,4,8280269,False
naive,idxMin,int64_t,max,2048,0.05,4,4055813,False
vectorized,idxMin,int64_t,max,2048,0.05,5,8474773,False
naive,idxMin,int64_t,max,2048,0.05,5,3158031,False
vectorized,idxMin,int64_t,max,2048,0.05,6,9922041,False
naive,idxMin,int64_t,max,2048,0.05,6,3153504,False
vectorized,idxMin,int64_t,max,2048,0.05,7,8554406,False
naive,idxMin,int64_t,max,2048,0.05,7,3275900,False
vectorized,idxMin,int64_t,max,2048,0.05,8,8186983,False
naive,idxMin,int64_t,max,2048,0.05,8,3237934,False
vectorized,idxMin,int64_t,max,2048,0.05,9,8000860,False
naive,idxMin,int64_t,max,2048,0.05,9,3298146,False
vectorized,idxMin,int64_t,max,2048,0.1,0,9512372,False
naive,idxMin,int64_t,max,2048,0.1,0,3292751,False
vectorized,idxMin,int64_t,max,2048,0.1,1,9449059,False
naive,idxMin,int64_t,max,2048,0.1,1,3160222,False
vectorized,idxMin,int64_t,max,2048,0.1,2,8403717,False
naive,idxMin,int64_t,max,2048,0.1,2,3326607,False
vectorized,idxMin,int64_t,max,2048,0.1,3,9049158,False
naive,idxMin,int64_t,max,2048,0.1,3,3182517,False
vectorized,idxMin,int64_t,max,2048,0.1,4,8106465,False
naive,idxMin,int64_t,max,2048,0.1,4,3192135,False
vectorized,idxMin,int64_t,max,2048,0.1,5,8062406,False
naive,idxMin,int64_t,max,2048,0.1,5,3083212,False
vectorized,idxMin,int64_t,max,2048,0.1,6,8396221,False
naive,idxMin,int64_t,max,2048,0.1,6,3294126,False
vectorized,idxMin,int64_t,max,2048,0.1,7,9513272,False
naive,idxMin,int64_t,max,2048,0.1,7,3050650,False
vectorized,idxMin,int64_t,max,2048,0.1,8,8424043,False
naive,idxMin,int64_t,max,2048,0.1,8,3103078,False
vectorized,idxMin,int64_t,max,2048,0.1,9,8625443,False
naive,idxMin,int64_t,max,2048,0.1,9,3095570,False
vectorized,idxMin,int64_t,max,2048,0.2,0,8329247,False
naive,idxMin,int64_t,max,2048,0.2,0,3160321,False
vectorized,idxMin,int64_t,max,2048,0.2,1,8869565,False
naive,idxMin,int64_t,max,2048,0.2,1,3094039,False
vectorized,idxMin,int64_t,max,2048,0.2,2,8175393,False
naive,idxMin,int64_t,max,2048,0.2,2,3148082,False
vectorized,idxMin,int64_t,max,2048,0.2,3,8473333,False
naive,idxMin,int64_t,max,2048,0.2,3,3175299,False
vectorized,idxMin,int64_t,max,2048,0.2,4,8686425,False
naive,idxMin,int64_t,max,2048,0.2,4,3307087,False
vectorized,idxMin,int64_t,max,2048,0.2,5,8871527,False
naive,idxMin,int64_t,max,2048,0.2,5,3169184,False
vectorized,idxMin,int64_t,max,2048,0.2,6,8437876,False
naive,idxMin,int64_t,max,2048,0.2,6,3159770,False
vectorized,idxMin,int64_t,max,2048,0.2,7,8290868,False
naive,idxMin,int64_t,max,2048,0.2,7,3193778,False
vectorized,idxMin,int64_t,max,2048,0.2,8,8172017,False
naive,idxMin,int64_t,max,2048,0.2,8,3165703,False
vectorized,idxMin,int64_t,max,2048,0.2,9,8210605,False
naive,idxMin,int64_t,max,2048,0.2,9,3388447,False
vectorized,idxMin,int64_t,max,2048,0.25,0,8530461,True
naive,idxMin,int64_t,max,2048,0.25,0,3262701,True
vectorized,idxMin,int64_t,max,2048,0.25,1,9544789,True
naive,idxMin,int64_t,max,2048,0.25,1,3591787,True
vectorized,idxMin,int64_t,max,2048,0.25,2,8330179,True
naive,idxMin,int64_t,max,2048,0.25,2,3148734,True
vectorized,idxMin,int64_t,max,2048,0.25,3,8410793,True
naive,idxMin,int64_t,max,2048,0.25,3,3086443,True
vectorized,idxMin,int64_t,max,2048,0.25,4,8316236,True
naive,idxMin,int64_t,max,2048,0.25,4,3092707,True
vectorized,idxMin,int64_t,max,2048,0.25,5,8958679,True
naive,idxMin,int64_t,max,2048,0.25,5,3225572,True
vectorized,idxMin,int64_t,max,2048,0.25,6,8333777,True
naive,idxMin,int64_t,max,2048,0.25,6,3414202,True
vectorized,idxMin,int64_t,max,2048,0.25,7,8156670,True
naive,idxMin,int64_t,max,2048,0.25,7,3138480,True
vectorized,idxMin,int64_t,max,2048,0.25,8,8360140,True
naive,idxMin,int64_t,max,2048,0.25,8,3153314,True
vectorized,idxMin,int64_t,max,2048,0.25,9,8265335,True
naive,idxMin,int64_t,max,2048,0.25,9,3145095,True
vectorized,idxMin,int64_t,max,2048,1.0,0,9218419,True
naive,idxMin,int64_t,max,2048,1.0,0,4291960,True
vectorized,idxMin,int64_t,max,2048,1.0,1,8610573,True
naive,idxMin,int64_t,max,2048,1.0,1,4370470,True
vectorized,idxMin,int64_t,max,2048,1.0,2,8751879,True
naive,idxMin,int64_t,max,2048,1.0,2,4335157,True
vectorized,idxMin,int64_t,max,2048,1.0,3,8575683,True
naive,idxMin,int64_t,max,2048,1.0,3,4470634,True
vectorized,idxMin,int64_t,max,2048,1.0,4,8627692,True
naive,idxMin,int64_t,max,2048,1.0,4,4379932,True
vectorized,idxMin,int64_t,max,2048,1.0,5,8499831,True
naive,idxMin,int64_t,max,2048,1.0,5,4332374,True
vectorized,idxMin,int64_t,max,2048,1.0,6,8499353,True
naive,idxMin,int64_t,max,2048,1.0,6,4329555,True
vectorized,idxMin,int64_t,max,2048,1.0,7,8508207,True
naive,idxMin,int64_t,max,2048,1.0,7,4312584,True
vectorized,idxMin,int64_t,max,2048,1.0,8,9217107,True
naive,idxMin,int64_t,max,2048,1.0,8,4347058,True
vectorized,idxMin,int64_t,max,2048,1.0,9,8568410,True
naive,idxMin,int64_t,max,2048,1.0,9,4378247,True
vectorized,idxMin,int64_t,max,4096,0.001,0,18865049,False
naive,idxMin,int64_t,max,4096,0.001,0,13412791,False
vectorized,idxMin,int64_t,max,4096,0.001,1,18755113,False
naive,idxMin,int64_t,max,4096,0.001,1,13485408,False
vectorized,idxMin,int64_t,max,4096,0.001,2,18975928,False
naive,idxMin,int64_t,max,4096,0.001,2,13434005,False
vectorized,idxMin,int64_t,max,4096,0.001,3,18982497,False
naive,idxMin,int64_t,max,4096,0.001,3,13467347,False
vectorized,idxMin,int64_t,max,4096,0.001,4,19046534,False
naive,idxMin,int64_t,max,4096,0.001,4,13563970,False
vectorized,idxMin,int64_t,max,4096,0.001,5,20333348,False
naive,idxMin,int64_t,max,4096,0.001,5,13414940,False
vectorized,idxMin,int64_t,max,4096,0.001,6,20038669,False
naive,idxMin,int64_t,max,4096,0.001,6,13419115,False
vectorized,idxMin,int64_t,max,4096,0.001,7,18653445,False
naive,idxMin,int64_t,max,4096,0.001,7,13471456,False
vectorized,idxMin,int64_t,max,4096,0.001,8,18654555,False
naive,idxMin,int64_t,max,4096,0.001,8,13487799,False
vectorized,idxMin,int64_t,max,4096,0.001,9,18860835,False
naive,idxMin,int64_t,max,4096,0.001,9,13455808,False
vectorized,idxMin,int64_t,max,4096,0.01,0,23560601,False
naive,idxMin,int64_t,max,4096,0.01,0,13375164,False
vectorized,idxMin,int64_t,max,4096,0.01,1,18778493,False
naive,idxMin,int64_t,max,4096,0.01,1,13673053,False
vectorized,idxMin,int64_t,max,4096,0.01,2,19011208,False
naive,idxMin,int64_t,max,4096,0.01,2,13504828,False
vectorized,idxMin,int64_t,max,4096,0.01,3,18908509,False
naive,idxMin,int64_t,max,4096,0.01,3,13464469,False
vectorized,idxMin,int64_t,max,4096,0.01,4,19026528,False
naive,idxMin,int64_t,max,4096,0.01,4,13532764,False
vectorized,idxMin,int64_t,max,4096,0.01,5,18933039,False
naive,idxMin,int64_t,max,4096,0.01,5,13392168,False
vectorized,idxMin,int64_t,max,4096,0.01,6,20309378,False
naive,idxMin,int64_t,max,4096,0.01,6,13537448,False
vectorized,idxMin,int64_t,max,4096,0.01,7,18817404,False
naive,idxMin,int64_t,max,4096,0.01,7,13473801,False
vectorized,idxMin,int64_t,max,4096,0.01,8,18699059,False
naive,idxMin,int64_t,max,4096,0.01,8,13534050,False
vectorized,idxMin,int64_t,max,4096,0.01,9,18690984,False
naive,idxMin,int64_t,max,4096,0.01,9,13453384,False
vectorized,idxMin,int64_t,max,4096,0.05,0,19018442,False
naive,idxMin,int64_t,max,4096,0.05,0,13430478,False
vectorized,idxMin,int64_t,max,4096,0.05,1,18901027,False
naive,idxMin,int64_t,max,4096,0.05,1,13466367,False
vectorized,idxMin,int64_t,max,4096,0.05,2,20838044,False
naive,idxMin,int64_t,max,4096,0.05,2,13507547,False
vectorized,idxMin,int64_t,max,4096,0.05,3,18637586,False
naive,idxMin,int64_t,max,4096,0.05,3,13451956,False
vectorized,idxMin,int64_t,max,4096,0.05,4,18811470,False
naive,idxMin,int64_t,max,4096,0.05,4,13501724,False
vectorized,idxMin,int64_t,max,4096,0.05,5,18671705,False
naive,idxMin,int64_t,max,4096,0.05,5,13463834,False
vectorized,idxMin,int64_t,max,4096,0.05,6,19457874,False
naive,idxMin,int64_t,max,4096,0.05,6,13505049,False
vectorized,idxMin,int64_t,max,4096,0.05,7,18554065,False
naive,idxMin,int64_t,max,4096,0.05,7,13628702,False
vectorized,idxMin,int64_t,max,4096,0.05,8,18826243,False
naive,idxMin,int64_t,max,4096,0.05,8,13439801,False
