mode,op,element_type,analysis,n,sparsity,seed,time_ns,select-matrix-repr
naive,Minus,double,max,4096,0.2,2,70590362,False
vectorized,Minus,double,max,4096,0.2,3,40993037,False
naive,Minus,double,max,4096,0.2,3,66421120,False
vectorized,Minus,double,max,4096,0.2,4,43471416,False
naive,Minus,double,max,4096,0.2,4,66495246,False
vectorized,Minus,double,max,4096,0.2,5,42954875,False
naive,Minus,double,max,4096,0.2,5,66517604,False
vectorized,Minus,double,max,4096,0.2,6,41948781,False
naive,Minus,double,max,4096,0.2,6,70482089,False
vectorized,Minus,double,max,4096,0.2,7,39849612,False
naive,Minus,double,max,4096,0.2,7,70649674,False
vectorized,Minus,double,max,4096,0.2,8,41764012,False
naive,Minus,double,max,4096,0.2,8,73392554,False
vectorized,Minus,double,max,4096,0.2,9,40289206,False
naive,Minus,double,max,4096,0.2,9,70440380,False
vectorized,Minus,double,max,4096,0.25,0,39578534,True
naive,Minus,double,max,4096,0.25,0,70831029,True
vectorized,Minus,double,max,4096,0.25,1,43310629,True
naive,Minus,double,max,4096,0.25,1,70480195,True
vectorized,Minus,double,max,4096,0.25,2,42296615,True
naive,Minus,double,max,4096,0.25,2,70390723,True
vectorized,Minus,double,max,4096,0.25,3,43098543,True
naive,Minus,double,max,4096,0.25,3,69496865,True
vectorized,Minus,double,max,4096,0.25,4,43233188,True
naive,Minus,double,max,4096,0.25,4,70481429,True
vectorized,Minus,double,max,4096,0.25,5,36331384,True
naive,Minus,double,max,4096,0.25,5,70257280,True
vectorized,Minus,double,max,4096,0.25,6,41777622,True
naive,Minus,double,max,4096,0.25,6,69691700,True
vectorized,Minus,double,max,4096,0.25,7,39522914,True
naive,Minus,double,max,4096,0.25,7,70945380,True
vectorized,Minus,double,max,4096,0.25,8,43483965,True
naive,Minus,double,max,4096,0.25,8,67791006,True
vectorized,Minus,double,max,4096,0.25,9,42633166,True
naive,Minus,double,max,4096,0.25,9,67568352,True
vectorized,Minus,double,max,4096,1.0,0,43396978,True
naive,Minus,double,max,4096,1.0,0,70347660,True
vectorized,Minus,double,max,4096,1.0,1,43621237,True
naive,Minus,double,max,4096,1.0,1,67903100,True
vectorized,Minus,double,max,4096,1.0,2,40830308,True
naive,Minus,double,max,4096,1.0,2,66539530,True
vectorized,Minus,double,max,4096,1.0,3,40954920,True
naive,Minus,double,max,4096,1.0,3,70643928,True
vectorized,Minus,double,max,4096,1.0,4,42852187,True
naive,Minus,double,max,4096,1.0,4,66806878,True
vectorized,Minus,double,max,4096,1.0,5,40422455,True
naive,Minus,double,max,4096,1.0,5,74392039,True
vectorized,Minus,double,max,4096,1.0,6,43331664,True
naive,Minus,double,max,4096,1.0,6,70392749,True
vectorized,Minus,double,max,4096,1.0,7,41226492,True
naive,Minus,double,max,4096,1.0,7,66693245,True
vectorized,Minus,double,max,4096,1.0,8,43615011,True
naive,Minus,double,max,4096,1.0,8,66517420,True
vectorized,Minus,double,max,4096,1.0,9,40891796,True
naive,Minus,double,max,4096,1.0,9,69566301,True
vectorized,Minus,double,min max mean symmetry,1024,0.001,0,21140523,False
naive,Minus,double,min max mean symmetry,1024,0.001,0,15472901,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,1,20995967,False
naive,Minus,double,min max mean symmetry,1024,0.001,1,18066647,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,2,22061758,False
naive,Minus,double,min max mean symmetry,1024,0.001,2,17814262,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,3,20257131,False
naive,Minus,double,min max mean symmetry,1024,0.001,3,18016041,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,4,21248843,False
naive,Minus,double,min max mean symmetry,1024,0.001,4,18090836,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,5,18977135,False
naive,Minus,double,min max mean symmetry,1024,0.001,5,18451324,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,6,20734335,False
naive,Minus,double,min max mean symmetry,1024,0.001,6,17847381,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,7,20123195,False
naive,Minus,double,min max mean symmetry,1024,0.001,7,18041066,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,8,20843775,False
naive,Minus,double,min max mean symmetry,1024,0.001,8,18328066,False
vectorized,Minus,double,min max mean symmetry,1024,0.001,9,20776602,False
naive,Minus,double,min max mean symmetry,1024,0.001,9,18330956,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,0,20719919,False
naive,Minus,double,min max mean symmetry,1024,0.01,0,18076863,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,1,20897123,False
naive,Minus,double,min max mean symmetry,1024,0.01,1,18181595,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,2,20737902,False
naive,Minus,double,min max mean symmetry,1024,0.01,2,18084083,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,3,20772321,False
naive,Minus,double,min max mean symmetry,1024,0.01,3,18220931,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,4,20926024,False
naive,Minus,double,min max mean symmetry,1024,0.01,4,18249564,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,5,20672721,False
naive,Minus,double,min max mean symmetry,1024,0.01,5,18234741,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,6,20615372,False
naive,Minus,double,min max mean symmetry,1024,0.01,6,18144203,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,7,20573116,False
naive,Minus,double,min max mean symmetry,1024,0.01,7,18105306,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,8,20789460,False
naive,Minus,double,min max mean symmetry,1024,0.01,8,18402370,False
vectorized,Minus,double,min max mean symmetry,1024,0.01,9,20947653,False
naive,Minus,double,min max mean symmetry,1024,0.01,9,18053259,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,0,21778623,False
naive,Minus,double,min max mean symmetry,1024,0.05,0,15698468,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,1,21681118,False
naive,Minus,double,min max mean symmetry,1024,0.05,1,18939998,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,2,21536157,False
naive,Minus,double,min max mean symmetry,1024,0.05,2,18840975,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,3,21959011,False
naive,Minus,double,min max mean symmetry,1024,0.05,3,19029053,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,4,21763081,False
naive,Minus,double,min max mean symmetry,1024,0.05,4,19051819,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,5,20999124,False
naive,Minus,double,min max mean symmetry,1024,0.05,5,19136502,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,6,21708979,False
naive,Minus,double,min max mean symmetry,1024,0.05,6,19251375,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,7,21135856,False
naive,Minus,double,min max mean symmetry,1024,0.05,7,18975154,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,8,21696821,False
naive,Minus,double,min max mean symmetry,1024,0.05,8,16079854,False
vectorized,Minus,double,min max mean symmetry,1024,0.05,9,22249765,False
naive,Minus,double,min max mean symmetry,1024,0.05,9,17143558,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,0,22645739,False
naive,Minus,double,min max mean symmetry,1024,0.1,0,19905821,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,1,22678188,False
naive,Minus,double,min max mean symmetry,1024,0.1,1,20144761,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,2,21357354,False
naive,Minus,double,min max mean symmetry,1024,0.1,2,19805829,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,3,22324525,False
naive,Minus,double,min max mean symmetry,1024,0.1,3,19694326,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,4,22281010,False
naive,Minus,double,min max mean symmetry,1024,0.1,4,20081541,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,5,22004457,False
naive,Minus,double,min max mean symmetry,1024,0.1,5,20188459,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,6,22170979,False
naive,Minus,double,min max mean symmetry,1024,0.1,6,19908761,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,7,22561843,False
naive,Minus,double,min max mean symmetry,1024,0.1,7,19773709,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,8,22202537,False
naive,Minus,double,min max mean symmetry,1024,0.1,8,19953364,False
vectorized,Minus,double,min max mean symmetry,1024,0.1,9,22739639,False
naive,Minus,double,min max mean symmetry,1024,0.1,9,20291218,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,0,23783596,False
naive,Minus,double,min max mean symmetry,1024,0.2,0,21387246,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,1,23322892,False
naive,Minus,double,min max mean symmetry,1024,0.2,1,21249909,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,2,23110513,False
naive,Minus,double,min max mean symmetry,1024,0.2,2,21347550,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,3,23055759,False
naive,Minus,double,min max mean symmetry,1024,0.2,3,21403613,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,4,23986934,False
naive,Minus,double,min max mean symmetry,1024,0.2,4,18074856,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,5,23020568,False
naive,Minus,double,min max mean symmetry,1024,0.2,5,21158052,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,6,23273342,False
naive,Minus,double,min max mean symmetry,1024,0.2,6,21368455,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,7,23930823,False
naive,Minus,double,min max mean symmetry,1024,0.2,7,21320141,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,8,23163671,False
naive,Minus,double,min max mean symmetry,1024,0.2,8,21119078,False
vectorized,Minus,double,min max mean symmetry,1024,0.2,9,23033497,False
naive,Minus,double,min max mean symmetry,1024,0.2,9,21232025,False
vectorized,Minus,double,min max mean symmetry,1024,0.25,0,23887013,True
naive,Minus,double,min max mean symmetry,1024,0.25,0,21030374,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,1,24805476,True
naive,Minus,double,min max mean symmetry,1024,0.25,1,21668815,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,2,24906988,True
naive,Minus,double,min max mean symmetry,1024,0.25,2,21195448,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,3,25321615,True
naive,Minus,double,min max mean symmetry,1024,0.25,3,21198355,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,4,24899360,True
naive,Minus,double,min max mean symmetry,1024,0.25,4,21325492,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,5,24005476,True
naive,Minus,double,min max mean symmetry,1024,0.25,5,21488345,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,6,24088417,True
naive,Minus,double,min max mean symmetry,1024,0.25,6,21267991,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,7,25046207,True
naive,Minus,double,min max mean symmetry,1024,0.25,7,20789033,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,8,25114555,True
naive,Minus,double,min max mean symmetry,1024,0.25,8,21374131,True
vectorized,Minus,double,min max mean symmetry,1024,0.25,9,25071457,True
naive,Minus,double,min max mean symmetry,1024,0.25,9,21212495,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,0,20779633,True
naive,Minus,double,min max mean symmetry,1024,1.0,0,18195596,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,1,20845479,True
naive,Minus,double,min max mean symmetry,1024,1.0,1,18242574,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,2,20702298,True
naive,Minus,double,min max mean symmetry,1024,1.0,2,18130323,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,3,20448177,True
naive,Minus,double,min max mean symmetry,1024,1.0,3,18146057,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,4,21392646,True
naive,Minus,double,min max mean symmetry,1024,1.0,4,18254653,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,5,20784932,True
naive,Minus,double,min max mean symmetry,1024,1.0,5,18211487,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,6,20752695,True
naive,Minus,double,min max mean symmetry,1024,1.0,6,18015120,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,7,20898428,True
naive,Minus,double,min max mean symmetry,1024,1.0,7,18749659,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,8,20943432,True
naive,Minus,double,min max mean symmetry,1024,1.0,8,15181602,True
vectorized,Minus,double,min max mean symmetry,1024,1.0,9,20669024,True
naive,Minus,double,min max mean symmetry,1024,1.0,9,17961863,True
vectorized,Minus,double,min max mean symmetry,2048,0.001,0,87575302,False
naive,Minus,double,min max mean symmetry,2048,0.001,0,62274714,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,1,84706242,False
naive,Minus,double,min max mean symmetry,2048,0.001,1,61304015,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,2,86903312,False
naive,Minus,double,min max mean symmetry,2048,0.001,2,61736646,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,3,88889243,False
naive,Minus,double,min max mean symmetry,2048,0.001,3,61388125,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,4,71704191,False
naive,Minus,double,min max mean symmetry,2048,0.001,4,61831767,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,5,91472423,False
naive,Minus,double,min max mean symmetry,2048,0.001,5,62269879,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,6,85997124,False
naive,Minus,double,min max mean symmetry,2048,0.001,6,62057526,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,7,87379560,False
naive,Minus,double,min max mean symmetry,2048,0.001,7,61017692,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,8,69033532,False
naive,Minus,double,min max mean symmetry,2048,0.001,8,61719680,False
vectorized,Minus,double,min max mean symmetry,2048,0.001,9,88067253,False
naive,Minus,double,min max mean symmetry,2048,0.001,9,61816538,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,0,89872682,False
naive,Minus,double,min max mean symmetry,2048,0.01,0,62568318,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,1,85893422,False
naive,Minus,double,min max mean symmetry,2048,0.01,1,61622674,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,2,70715581,False
naive,Minus,double,min max mean symmetry,2048,0.01,2,61108802,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,3,87904595,False
naive,Minus,double,min max mean symmetry,2048,0.01,3,61488355,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,4,69922242,False
naive,Minus,double,min max mean symmetry,2048,0.01,4,62326507,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,5,86401794,False
naive,Minus,double,min max mean symmetry,2048,0.01,5,62380735,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,6,87461687,False
naive,Minus,double,min max mean symmetry,2048,0.01,6,60503061,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,7,70404302,False
naive,Minus,double,min max mean symmetry,2048,0.01,7,61579176,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,8,88650330,False
naive,Minus,double,min max mean symmetry,2048,0.01,8,62040621,False
vectorized,Minus,double,min max mean symmetry,2048,0.01,9,78610981,False
naive,Minus,double,min max mean symmetry,2048,0.01,9,60921851,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,0,70427161,False
naive,Minus,double,min max mean symmetry,2048,0.05,0,63642889,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,1,88301939,False
naive,Minus,double,min max mean symmetry,2048,0.05,1,64338227,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,2,84811575,False
naive,Minus,double,min max mean symmetry,2048,0.05,2,64143031,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,3,90503767,False
naive,Minus,double,min max mean symmetry,2048,0.05,3,64510671,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,4,87687519,False
naive,Minus,double,min max mean symmetry,2048,0.05,4,63793148,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,5,86764284,False
naive,Minus,double,min max mean symmetry,2048,0.05,5,65786716,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,6,87812150,False
naive,Minus,double,min max mean symmetry,2048,0.05,6,65966963,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,7,91810597,False
naive,Minus,double,min max mean symmetry,2048,0.05,7,65242998,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,8,88447337,False
naive,Minus,double,min max mean symmetry,2048,0.05,8,65518684,False
vectorized,Minus,double,min max mean symmetry,2048,0.05,9,86332487,False
naive,Minus,double,min max mean symmetry,2048,0.05,9,65755057,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,0,89630837,False
naive,Minus,double,min max mean symmetry,2048,0.1,0,67739715,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,1,92111536,False
naive,Minus,double,min max mean symmetry,2048,0.1,1,69029486,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,2,90307316,False
naive,Minus,double,min max mean symmetry,2048,0.1,2,68536095,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,3,72345604,False
naive,Minus,double,min max mean symmetry,2048,0.1,3,69293986,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,4,88387503,False
naive,Minus,double,min max mean symmetry,2048,0.1,4,67268818,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,5,90614670,False
naive,Minus,double,min max mean symmetry,2048,0.1,5,67253339,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,6,89549621,False
naive,Minus,double,min max mean symmetry,2048,0.1,6,67896197,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,7,90318592,False
naive,Minus,double,min max mean symmetry,2048,0.1,7,68206054,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,8,93157512,False
naive,Minus,double,min max mean symmetry,2048,0.1,8,71034975,False
vectorized,Minus,double,min max mean symmetry,2048,0.1,9,92280027,False
naive,Minus,double,min max mean symmetry,2048,0.1,9,69523805,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,0,96508733,False
naive,Minus,double,min max mean symmetry,2048,0.2,0,76227958,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,1,95881356,False
naive,Minus,double,min max mean symmetry,2048,0.2,1,75150645,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,2,98425940,False
naive,Minus,double,min max mean symmetry,2048,0.2,2,73990847,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,3,98616337,False
naive,Minus,double,min max mean symmetry,2048,0.2,3,72794995,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,4,99635195,False
naive,Minus,double,min max mean symmetry,2048,0.2,4,73076310,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,5,97275333,False
naive,Minus,double,min max mean symmetry,2048,0.2,5,73547141,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,6,92244744,False
naive,Minus,double,min max mean symmetry,2048,0.2,6,73307790,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,7,99965076,False
naive,Minus,double,min max mean symmetry,2048,0.2,7,72742025,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,8,99408048,False
naive,Minus,double,min max mean symmetry,2048,0.2,8,75326228,False
vectorized,Minus,double,min max mean symmetry,2048,0.2,9,98082424,False
naive,Minus,double,min max mean symmetry,2048,0.2,9,72995646,False
vectorized,Minus,double,min max mean symmetry,2048,0.25,0,97537559,True
naive,Minus,double,min max mean symmetry,2048,0.25,0,77647075,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,1,98479290,True
naive,Minus,double,min max mean symmetry,2048,0.25,1,76919446,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,2,103054731,True
naive,Minus,double,min max mean symmetry,2048,0.25,2,76958168,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,3,98801110,True
naive,Minus,double,min max mean symmetry,2048,0.25,3,74830190,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,4,98346550,True
naive,Minus,double,min max mean symmetry,2048,0.25,4,77235643,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,5,101746687,True
naive,Minus,double,min max mean symmetry,2048,0.25,5,76952918,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,6,99957613,True
naive,Minus,double,min max mean symmetry,2048,0.25,6,74873709,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,7,98108613,True
naive,Minus,double,min max mean symmetry,2048,0.25,7,77198504,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,8,101261138,True
naive,Minus,double,min max mean symmetry,2048,0.25,8,77890589,True
vectorized,Minus,double,min max mean symmetry,2048,0.25,9,78408431,True
naive,Minus,double,min max mean symmetry,2048,0.25,9,75694481,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,0,64209574,True
naive,Minus,double,min max mean symmetry,2048,1.0,0,63732062,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,1,85590357,True
naive,Minus,double,min max mean symmetry,2048,1.0,1,64500911,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,2,66417586,True
naive,Minus,double,min max mean symmetry,2048,1.0,2,64035256,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,3,64316775,True
naive,Minus,double,min max mean symmetry,2048,1.0,3,64275707,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,4,88528274,True
naive,Minus,double,min max mean symmetry,2048,1.0,4,66422696,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,5,66840609,True
naive,Minus,double,min max mean symmetry,2048,1.0,5,63762146,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,6,84977356,True
naive,Minus,double,min max mean symmetry,2048,1.0,6,64212175,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,7,65904827,True
naive,Minus,double,min max mean symmetry,2048,1.0,7,64520168,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,8,85854500,True
naive,Minus,double,min max mean symmetry,2048,1.0,8,63505389,True
vectorized,Minus,double,min max mean symmetry,2048,1.0,9,82066627,True
naive,Minus,double,min max mean symmetry,2048,1.0,9,66446838,True
vectorized,Minus,double,min max mean symmetry,4096,0.001,0,265204550,False
naive,Minus,double,min max mean symmetry,4096,0.001,0,268202012,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,1,262266554,False
naive,Minus,double,min max mean symmetry,4096,0.001,1,269881431,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,2,263307308,False
naive,Minus,double,min max mean symmetry,4096,0.001,2,263450233,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,3,256756129,False
naive,Minus,double,min max mean symmetry,4096,0.001,3,267648482,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,4,255956529,False
naive,Minus,double,min max mean symmetry,4096,0.001,4,270987650,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,5,254617622,False
naive,Minus,double,min max mean symmetry,4096,0.001,5,269664209,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,6,264094187,False
naive,Minus,double,min max mean symmetry,4096,0.001,6,261469123,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,7,269119393,False
naive,Minus,double,min max mean symmetry,4096,0.001,7,264823935,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,8,261467605,False
naive,Minus,double,min max mean symmetry,4096,0.001,8,270474604,False
vectorized,Minus,double,min max mean symmetry,4096,0.001,9,258283030,False
naive,Minus,double,min max mean symmetry,4096,0.001,9,269782606,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,0,261642037,False
naive,Minus,double,min max mean symmetry,4096,0.01,0,268620291,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,1,263914912,False
naive,Minus,double,min max mean symmetry,4096,0.01,1,271694085,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,2,260826348,False
naive,Minus,double,min max mean symmetry,4096,0.01,2,279620168,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,3,258561219,False
naive,Minus,double,min max mean symmetry,4096,0.01,3,277015563,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,4,257584017,False
naive,Minus,double,min max mean symmetry,4096,0.01,4,269932963,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,5,259641200,False
naive,Minus,double,min max mean symmetry,4096,0.01,5,266252458,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,6,263286936,False
naive,Minus,double,min max mean symmetry,4096,0.01,6,264949192,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,7,271822775,False
naive,Minus,double,min max mean symmetry,4096,0.01,7,268819990,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,8,266653339,False
naive,Minus,double,min max mean symmetry,4096,0.01,8,264740634,False
vectorized,Minus,double,min max mean symmetry,4096,0.01,9,260459037,False
naive,Minus,double,min max mean symmetry,4096,0.01,9,272156327,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,0,282752557,False
naive,Minus,double,min max mean symmetry,4096,0.05,0,284068666,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,1,266059858,False
naive,Minus,double,min max mean symmetry,4096,0.05,1,282426865,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,2,275308669,False
naive,Minus,double,min max mean symmetry,4096,0.05,2,277629646,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,3,263500421,False
naive,Minus,double,min max mean symmetry,4096,0.05,3,279591206,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,4,266014666,False
naive,Minus,double,min max mean symmetry,4096,0.05,4,279658641,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,5,283116659,False
naive,Minus,double,min max mean symmetry,4096,0.05,5,281429911,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,6,285523668,False
naive,Minus,double,min max mean symmetry,4096,0.05,6,281154372,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,7,271613634,False
naive,Minus,double,min max mean symmetry,4096,0.05,7,286324377,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,8,275023156,False
naive,Minus,double,min max mean symmetry,4096,0.05,8,291426280,False
vectorized,Minus,double,min max mean symmetry,4096,0.05,9,269315584,False
naive,Minus,double,min max mean symmetry,4096,0.05,9,284415111,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,0,283315624,False
naive,Minus,double,min max mean symmetry,4096,0.1,0,298196415,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,1,278617825,False
naive,Minus,double,min max mean symmetry,4096,0.1,1,299408287,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,2,284582403,False
naive,Minus,double,min max mean symmetry,4096,0.1,2,301077290,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,3,279612749,False
naive,Minus,double,min max mean symmetry,4096,0.1,3,291680371,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,4,281096972,False
naive,Minus,double,min max mean symmetry,4096,0.1,4,292829439,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,5,295831877,False
naive,Minus,double,min max mean symmetry,4096,0.1,5,290555337,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,6,293533982,False
naive,Minus,double,min max mean symmetry,4096,0.1,6,292187961,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,7,281992239,False
naive,Minus,double,min max mean symmetry,4096,0.1,7,294610918,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,8,289032486,False
naive,Minus,double,min max mean symmetry,4096,0.1,8,308725108,False
vectorized,Minus,double,min max mean symmetry,4096,0.1,9,280962682,False
naive,Minus,double,min max mean symmetry,4096,0.1,9,297698631,False
vectorized,Minus,double,min max mean symmetry,4096,0.2,0,310697379,False
naive,Minus,double,min max mean symmetry,4096,0.2,0,329433632,False
vectorized,Minus,double,min max mean symmetry,4096,0.2,1,329887707,False
naive,Minus,double,min max mean symmetry,4096,0.2,1,317460796,False
vectorized,Minus,double,min max mean symmetry,4096,0.2,2,313044414,False
naive,Minus,double,min max mean symmetry,4096,0.2,2,318900686,False
vectorized,Minus,double,min max mean symmetry,4096,0.2,3,302520752,False
