mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,idxMin,double,min max mean,2048,0.01,False,3396310.3,205313.84148558186
naive,idxMin,double,min max mean,2048,0.05,False,3650709.8,383965.5911313466
naive,idxMin,double,min max mean,2048,0.1,False,3969175.3,665725.1100016265
naive,idxMin,double,min max mean,2048,0.2,False,3398494.1,146396.21213940834
naive,idxMin,double,min max mean,2048,0.25,True,3549318.4,299411.8801774201
naive,idxMin,double,min max mean,2048,1.0,True,4439355.4,822784.6013128832
naive,idxMin,double,min max mean,4096,0.001,False,13838183.7,1092560.5739177882
naive,idxMin,double,min max mean,4096,0.01,False,14129934.8,1491559.3352983762
naive,idxMin,double,min max mean,4096,0.05,False,13933323.8,804576.8665455014
naive,idxMin,double,min max mean,4096,0.1,False,14482471.2,1733752.0359695682
naive,idxMin,double,min max mean,4096,0.2,False,14609415.6,1843393.2523901074
naive,idxMin,double,min max mean,4096,0.25,True,14798174.1,1927850.6662025026
naive,idxMin,double,min max mean,4096,1.0,True,14426708.2,1221978.945047818
naive,idxMin,double,,1024,0.001,False,1073415.5,11422.403625286033
naive,idxMin,double,,1024,0.01,False,1101871.1,32972.21038182238
naive,idxMin,double,,1024,0.05,False,1110193.35,13203.728485684735
naive,idxMin,double,,1024,0.1,False,1110171.15,17856.69146072926
naive,idxMin,double,,1024,0.2,False,1090268.95,21362.26327816857
naive,idxMin,double,,1024,0.25,True,1088369.85,26669.468451820172
naive,idxMin,double,,1024,1.0,True,1148323.6,19246.78794090338
naive,idxMin,double,,2048,0.001,False,3321504.05,101857.43127191631
naive,idxMin,double,,2048,0.01,False,3477570.9,279199.09075479675
naive,idxMin,double,,2048,0.05,False,3408417.9,268180.8294035359
naive,idxMin,double,,2048,0.1,False,3430766.0,314524.712661401
naive,idxMin,double,,2048,0.2,False,3358863.6,33164.58172334169
naive,idxMin,double,,2048,0.25,True,3428585.1,149391.5067454428
naive,idxMin,double,,2048,1.0,True,4602274.95,475584.5424383141
naive,idxMin,double,,4096,0.001,False,13798593.5,691025.4539217327
naive,idxMin,double,,4096,0.01,False,13922522.35,1111937.784356816
naive,idxMin,double,,4096,0.05,False,13987983.65,1202246.1693638845
naive,idxMin,double,,4096,0.1,False,14422063.15,1435777.7051221097
naive,idxMin,double,,4096,0.2,False,14222335.9,1440165.3058618652
