op,element_type,analysis,n,sparsity,mean_ns,std_ns
SUM,double,numDistinctApprox,1024,0.01,121464.8,1733.0407958268056
SUM,double,numDistinctApprox,1024,0.05,135587.4,2978.558085159108
SUM,double,numDistinctApprox,1024,0.1,144855.1,2069.2248924550317
SUM,double,numDistinctApprox,1024,0.2,166709.5,2892.620159801297
SUM,double,numDistinctApprox,1024,0.25,1408034.0,1844.012533097934
SUM,double,numDistinctApprox,1024,1.0,1413513.0,18115.10483914822
SUM,double,numDistinctApprox,2048,0.001,213635.2,3836.9328259836752
SUM,double,numDistinctApprox,2048,0.01,230793.8,3021.656234583942
SUM,double,numDistinctApprox,2048,0.05,266857.1,2346.9041286104753
SUM,double,numDistinctApprox,2048,0.1,304220.6,4791.1024757704145
SUM,double,numDistinctApprox,2048,0.2,407806.7,19438.86921751251
SUM,double,numDistinctApprox,2048,0.25,5440533.0,4750.859688285688
SUM,double,numDistinctApprox,2048,1.0,5436691.0,6310.647880104436
SUM,double,numDistinctApprox,4096,0.001,349473.5,5476.945017272147
SUM,double,numDistinctApprox,4096,0.01,392293.9,5907.300200223064
SUM,double,numDistinctApprox,4096,0.05,535201.3,31769.656889868984
SUM,double,numDistinctApprox,4096,0.1,921384.9,26836.166725977186
SUM,double,numDistinctApprox,4096,0.2,1761532.0,19434.390365763706
SUM,double,numDistinctApprox,4096,0.25,21169730.0,7091.630434690356
SUM,double,numDistinctApprox,4096,1.0,21158910.0,8612.96825851714
SUM,double,sparsity,1024,0.001,11247.3,1051.3477118019096
SUM,double,sparsity,1024,0.01,16303.7,104.38396002792335
SUM,double,sparsity,1024,0.05,25236.0,434.77784876621513
SUM,double,sparsity,1024,0.1,32890.5,677.9477610160436
SUM,double,sparsity,1024,0.2,51607.1,4713.960105662517
SUM,double,sparsity,1024,0.25,1614819.0,2954.0309559801162
SUM,double,sparsity,1024,1.0,1623608.0,32552.579962611617
SUM,double,sparsity,2048,0.001,24123.0,970.065977137638
SUM,double,sparsity,2048,0.01,37728.6,906.0380418797725
SUM,double,sparsity,2048,0.05,63491.1,1278.8754130962936
SUM,double,sparsity,2048,0.1,96349.3,1665.1750024813875
SUM,double,sparsity,2048,0.2,191568.2,15975.27170904388
SUM,double,sparsity,2048,0.25,6502539.0,10170.369216503412
SUM,double,sparsity,2048,1.0,6500572.0,7636.437214652782
SUM,double,sparsity,4096,0.001,56611.3,1328.3190756240256
SUM,double,sparsity,4096,0.01,89999.8,1674.8938142129764
SUM,double,sparsity,4096,0.05,214844.0,44750.5701813458
SUM,double,sparsity,4096,0.1,587734.2,18508.191074344475
SUM,double,sparsity,4096,0.2,1384627.0,17939.122392754383
SUM,double,sparsity,4096,0.25,25942900.0,17203.22967093984
SUM,double,sparsity,4096,1.0,25952980.0,43494.00469541085
SUM,int64_t,min,1024,0.001,8773.4,957.1361449658037
SUM,int64_t,min,1024,0.01,15495.6,483.15794518976924
SUM,int64_t,min,1024,0.05,24735.4,518.1182190281376
SUM,int64_t,min,1024,0.1,32139.6,916.7335975565034
SUM,int64_t,min,1024,0.2,50867.5,3978.8828764421364
SUM,int64_t,min,1024,0.25,1180196.0,3638.611456769316
SUM,int64_t,min,1024,1.0,1181844.0,14401.600374032512
SUM,int64_t,min,2048,0.001,20210.5,1149.4457843287394
SUM,int64_t,min,2048,0.01,35130.0,326.93968183069404
SUM,int64_t,min,2048,0.05,61030.2,1551.435736485545
SUM,int64_t,min,2048,0.1,99806.7,10617.180396257132
SUM,int64_t,min,2048,0.2,202199.3,37912.69458476643
SUM,int64_t,min,2048,0.25,4434683.0,4176.825083454912
SUM,int64_t,min,2048,1.0,4436849.0,7550.838731926186
SUM,int64_t,min,4096,0.001,51126.3,1150.6035179659218
SUM,int64_t,min,4096,0.01,85078.9,774.9918207453705
SUM,int64_t,min,4096,0.05,196758.3,6182.871987281568
SUM,int64_t,min,4096,0.1,575199.8,14789.453868663755
SUM,int64_t,min,4096,0.2,1400351.0,25538.011081523116
SUM,int64_t,min,4096,0.25,17537750.0,9980.34178884812
SUM,int64_t,min,4096,1.0,17542000.0,16805.885212561185
SUM,int64_t,"min, max",1024,0.001,8718.4,1042.630668602795
SUM,int64_t,"min, max",1024,0.01,15676.2,297.57867307094847
SUM,int64_t,"min, max",1024,0.05,24383.9,690.1000652079373
SUM,int64_t,"min, max",1024,0.1,32267.2,694.9047576626758
SUM,int64_t,"min, max",1024,0.2,50923.0,5115.851922103386
SUM,int64_t,"min, max",1024,0.25,1176694.0,3272.3698514141743
SUM,int64_t,"min, max",1024,1.0,1181439.0,15198.038214044436
SUM,int64_t,"min, max",2048,0.001,19741.4,2051.621429233203
SUM,int64_t,"min, max",2048,0.01,35913.3,463.02868881600216
SUM,int64_t,"min, max",2048,0.05,61453.9,1108.5046434022934
SUM,int64_t,"min, max",2048,0.1,97939.8,7459.526344808291
SUM,int64_t,"min, max",2048,0.2,198987.2,45018.14356160562
SUM,int64_t,"min, max",2048,0.25,4434923.0,3216.8447273687466
SUM,int64_t,"min, max",2048,1.0,4438476.0,7751.116335370251
SUM,int64_t,"min, max",4096,0.001,51901.7,979.3723670460247
SUM,int64_t,"min, max",4096,0.01,85319.6,1149.227102592579
SUM,int64_t,"min, max",4096,0.05,198064.8,10215.53498680645
SUM,int64_t,"min, max",4096,0.1,570958.3,13438.425470352628
SUM,int64_t,"min, max",4096,0.2,1389114.0,41544.06046596793
SUM,int64_t,"min, max",4096,0.25,17535670.0,7732.478401018911
SUM,int64_t,"min, max",4096,1.0,17535760.0,7164.449269366651
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,62386.5,1235.497133410947
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,98564.7,1760.3513569739412
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,122866.2,2263.9812916384467
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,135777.4,1541.1369684604804
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,160237.7,7624.886535403514
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1401949.0,2823.0458334532404
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1409769.0,18215.149037118616
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,134148.5,2982.238877458048
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,198622.9,2315.6405137432052
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,262167.3,3426.195202650704
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,304525.3,6672.069511528389
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,413982.5,41666.35972220276
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,5498794.0,6012.977077399671
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,5462266.0,7303.2400724305335
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,286541.1,5057.408832594014
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,411423.9,5242.640947080013
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,545941.1,6156.108753822401
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,958674.4,42793.20531527823
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,1776768.0,25433.39571857792
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,21376920.0,43275.16095354885
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,21257540.0,18608.91064935194
SUM,int64_t,numDistinct,1024,0.001,29759.6,2901.0876964032336
SUM,int64_t,numDistinct,1024,0.01,59854.8,1619.227785773891
SUM,int64_t,numDistinct,1024,0.05,75730.7,1182.3299078984264
SUM,int64_t,numDistinct,1024,0.1,87394.9,3479.4453724695854
SUM,int64_t,numDistinct,1024,0.2,109043.4,7559.6649573024515
SUM,int64_t,numDistinct,1024,0.25,1342338.0,4306.947359273826
SUM,int64_t,numDistinct,1024,1.0,1356065.0,22655.107959722154
SUM,int64_t,numDistinct,2048,0.001,60529.8,1337.6833041576851
SUM,int64_t,numDistinct,2048,0.01,101618.9,1633.2049915563082
SUM,int64_t,numDistinct,2048,0.05,177813.8,2710.9665271100507
SUM,int64_t,numDistinct,2048,0.1,222600.2,9911.618141241004
SUM,int64_t,numDistinct,2048,0.2,340024.1,46259.21125918839
SUM,int64_t,numDistinct,2048,0.25,5346438.0,3707.0377512090845
SUM,int64_t,numDistinct,2048,1.0,5360850.0,13053.897672513145
SUM,int64_t,numDistinct,4096,0.001,127600.5,2103.7608255481687
SUM,int64_t,numDistinct,4096,0.01,215567.9,2567.2017385991862
SUM,int64_t,numDistinct,4096,0.05,370104.3,7720.68655625911
SUM,int64_t,numDistinct,4096,0.1,840936.6,25718.839939278423
SUM,int64_t,numDistinct,4096,0.2,1671593.0,22134.133544771506
SUM,int64_t,numDistinct,4096,0.25,21091630.0,11052.304938085936
SUM,int64_t,numDistinct,4096,1.0,21117780.0,7260.5172757251
SUM,int64_t,numDistinctApprox,1024,0.001,63093.8,2100.9270334783155
SUM,int64_t,numDistinctApprox,1024,0.01,97280.7,1646.7153872684462
SUM,int64_t,numDistinctApprox,1024,0.05,121598.0,1670.1323300864522
SUM,int64_t,numDistinctApprox,1024,0.1,134640.3,2151.6044168635285
SUM,int64_t,numDistinctApprox,1024,0.2,159724.4,8593.367251032105
SUM,int64_t,numDistinctApprox,1024,0.25,1402610.0,2233.5124306297803
SUM,int64_t,numDistinctApprox,1024,1.0,1413622.0,21537.56501247685
SUM,int64_t,numDistinctApprox,2048,0.001,131648.1,1832.6605098720422
SUM,int64_t,numDistinctApprox,2048,0.01,195757.6,3403.5612460414973
SUM,int64_t,numDistinctApprox,2048,0.05,259732.4,2793.1194110607657
SUM,int64_t,numDistinctApprox,2048,0.1,303229.8,7974.690057369695
SUM,int64_t,numDistinctApprox,2048,0.2,409645.9,42288.3715444066
SUM,int64_t,numDistinctApprox,2048,0.25,5494194.0,46210.37165928107
SUM,int64_t,numDistinctApprox,2048,1.0,5451572.0,74327.1744533735
SUM,int64_t,numDistinctApprox,4096,0.001,286410.7,3807.730675875068
SUM,int64_t,numDistinctApprox,4096,0.01,407595.2,3193.2195108455107
SUM,int64_t,numDistinctApprox,4096,0.05,541857.5,8397.476753962057
SUM,int64_t,numDistinctApprox,4096,0.1,934285.0,38407.936659555715
SUM,int64_t,numDistinctApprox,4096,0.2,1773849.0,21300.724792050296
SUM,int64_t,numDistinctApprox,4096,0.25,20165010.0,450335.2317996009
SUM,int64_t,numDistinctApprox,4096,1.0,20374210.0,470668.5539386147
SUM,int64_t,sparsity,1024,0.001,10123.3,778.2386166494466
SUM,int64_t,sparsity,1024,0.01,17067.8,312.34268929423604
SUM,int64_t,sparsity,1024,0.05,25893.8,573.4995495493727
SUM,int64_t,sparsity,1024,0.1,33722.8,1387.4231750503022
SUM,int64_t,sparsity,1024,0.2,52643.2,4512.975337845311
SUM,int64_t,sparsity,1024,0.25,1620359.0,91434.14393248654
SUM,int64_t,sparsity,1024,1.0,1616908.0,17954.38528914629
SUM,int64_t,sparsity,2048,0.001,22633.9,797.0402819877492
SUM,int64_t,sparsity,2048,0.01,38785.0,1024.1998502896463
SUM,int64_t,sparsity,2048,0.05,64590.5,1294.4728871457894
SUM,int64_t,sparsity,2048,0.1,99069.9,7393.922931855746
SUM,int64_t,sparsity,2048,0.2,199701.6,40824.50019616489
SUM,int64_t,sparsity,2048,0.25,5540245.0,314282.6326113347
SUM,int64_t,sparsity,2048,1.0,6433117.0,2212.9218995105466
SUM,int64_t,sparsity,4096,0.001,57767.6,1376.8637631306233
SUM,int64_t,sparsity,4096,0.01,92729.8,1748.6623967415144
SUM,int64_t,sparsity,4096,0.05,201992.7,5752.420998540043
SUM,int64_t,sparsity,4096,0.1,575693.1,9326.245385410413
SUM,int64_t,sparsity,4096,0.2,1391190.0,24465.320580591455
SUM,int64_t,sparsity,4096,0.25,21429560.0,41596.319281611664
SUM,int64_t,sparsity,4096,1.0,25714410.0,42445.87272175125
VAR,double,min,1024,0.001,13338.7,1207.0982699570625
VAR,double,min,1024,0.01,23996.0,680.7608488546717
VAR,double,min,1024,0.05,53539.0,1183.3461971131787
VAR,double,min,1024,0.1,89744.4,1421.1052193431865
VAR,double,min,1024,0.2,183520.2,16538.119588124613
VAR,double,min,1024,0.25,1918946.0,2162.062801020265
VAR,double,min,1024,1.0,1930986.0,38579.10810558251
VAR,double,min,2048,0.001,28237.9,1752.9144905303033
VAR,double,min,2048,0.01,62478.8,2185.07659667421
VAR,double,min,2048,0.05,175485.5,1376.01592771789
VAR,double,min,2048,0.1,354525.1,2177.380406206806
VAR,double,min,2048,0.2,714742.3,25231.529068255495
VAR,double,min,2048,0.25,8018060.0,10881.713508859182
VAR,double,min,2048,1.0,8034826.0,21623.4174501216
VAR,double,min,4096,0.001,70516.7,1729.3919323148123
VAR,double,min,4096,0.01,170615.9,3207.806777569717
VAR,double,min,4096,0.05,752342.1,57902.98225566623
VAR,double,min,4096,0.1,1692021.0,20491.655998370545
VAR,double,min,4096,0.2,3552658.0,33052.556398022294
VAR,double,min,4096,0.25,32442480.0,10892.076630896956
VAR,double,min,4096,1.0,32441310.0,11147.241811318401
VAR,double,"min, max",1024,0.001,13531.2,1451.8555789823665
VAR,double,"min, max",1024,0.01,26052.1,783.5553515156977
VAR,double,"min, max",1024,0.05,57851.0,4522.2815038429435
VAR,double,"min, max",1024,0.1,92141.9,4033.8578295335215
VAR,double,"min, max",1024,0.2,184894.6,14975.491319708566
VAR,double,"min, max",1024,0.25,1921955.0,1302.657540056774
VAR,double,"min, max",1024,1.0,1932600.0,41432.607663261784
VAR,double,"min, max",2048,0.001,28674.4,1001.0539113021506
VAR,double,"min, max",2048,0.01,68719.8,2520.0251233315557
VAR,double,"min, max",2048,0.05,179031.1,8869.803548494681
VAR,double,"min, max",2048,0.1,358460.9,4062.572240725213
VAR,double,"min, max",2048,0.2,718508.6,22613.9523755677
VAR,double,"min, max",2048,0.25,8019638.0,6963.329025050526
VAR,double,"min, max",2048,1.0,8034585.0,18950.44663794967
VAR,double,"min, max",4096,0.001,72800.3,1553.6898053057787
VAR,double,"min, max",4096,0.01,181096.9,1868.6100865497765
VAR,double,"min, max",4096,0.05,755242.0,50055.76435225906
VAR,double,"min, max",4096,0.1,1694876.0,26597.320332862248
VAR,double,"min, max",4096,0.2,3549621.0,30859.205163667677
VAR,double,"min, max",4096,0.25,32445800.0,8773.318135751788
VAR,double,"min, max",4096,1.0,32455910.0,20114.91707387577
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,101773.3,2077.600541757513
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,142096.9,1907.1015500550134
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,182411.6,1771.40723719872
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,224582.6,2891.893620296415
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,308593.0,4124.368934893086
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,2024952.0,1659.5233586116753
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,2039295.0,43126.62525117813
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,231413.1,3659.319501097318
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,273759.4,3304.181566170695
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,410307.4,2098.9153389310377
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,575955.8,3925.2454926765795
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,940358.6,24424.998838621617
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,8204417.0,10745.18088364368
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,8218762.0,22569.66636882343
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,382733.7,5410.637856215392
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,510297.2,5039.954691154372
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,1071171.0,37009.94024132796
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,2011937.0,21169.842832566235
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,3888444.0,29155.282806989806
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,32743560.0,9413.135030961286
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,32739010.0,20220.916013980295
VAR,double,numDistinct,1024,0.001,77049.4,2253.792418717098
VAR,double,numDistinct,1024,0.01,107045.5,2394.2983778598314
VAR,double,numDistinct,1024,0.05,142742.1,1223.6030084231647
VAR,double,numDistinct,1024,0.1,184224.1,2671.5182304366863
VAR,double,numDistinct,1024,0.2,272263.9,9420.043199358368
VAR,double,numDistinct,1024,0.25,3243218.0,4673.722760759727
VAR,double,numDistinct,1024,1.0,3257273.0,61191.95554428168
VAR,double,numDistinct,2048,0.001,190934.8,13530.468044791029
VAR,double,numDistinct,2048,0.01,229201.6,1853.9841902717944
VAR,double,numDistinct,2048,0.05,363566.1,1032.6028009086772
VAR,double,numDistinct,2048,0.1,537008.7,6382.641982578819
VAR,double,numDistinct,2048,0.2,897049.5,21555.203807124322
VAR,double,numDistinct,2048,0.25,13247430.0,11667.909457615353
VAR,double,numDistinct,2048,1.0,13224770.0,22541.766173532593
VAR,double,numDistinct,4096,0.001,392936.0,5221.1850506693745
VAR,double,numDistinct,4096,0.01,523832.2,3934.3745740446398
VAR,double,numDistinct,4096,0.05,1091916.0,35749.12437156091
VAR,double,numDistinct,4096,0.1,2059548.0,27874.535093283004
VAR,double,numDistinct,4096,0.2,3913661.0,35392.36435227862
VAR,double,numDistinct,4096,0.25,53180540.0,13898.856867462657
VAR,double,numDistinct,4096,1.0,53192990.0,35174.87897791786
VAR,double,numDistinctApprox,1024,0.001,101010.3,2664.4934081776637
VAR,double,numDistinctApprox,1024,0.01,142559.7,1865.2065747971888
VAR,double,numDistinctApprox,1024,0.05,180330.8,1887.4425848515546
VAR,double,numDistinctApprox,1024,0.1,220949.3,2063.1581535758896
VAR,double,numDistinctApprox,1024,0.2,307160.3,3125.9725615487478
VAR,double,numDistinctApprox,1024,0.25,2024904.0,2564.1988135781453
VAR,double,numDistinctApprox,1024,1.0,2039434.0,42844.697636411875
VAR,double,numDistinctApprox,2048,0.001,232272.9,2864.117100725225
VAR,double,numDistinctApprox,2048,0.01,273064.2,2003.989509841694
VAR,double,numDistinctApprox,2048,0.05,403583.8,3344.7199783140813
VAR,double,numDistinctApprox,2048,0.1,573934.2,3120.3780682616866
VAR,double,numDistinctApprox,2048,0.2,941300.3,20615.81476035651
VAR,double,numDistinctApprox,2048,0.25,8237129.0,9116.533758933696
VAR,double,numDistinctApprox,2048,1.0,8229614.0,24984.42679394948
VAR,double,numDistinctApprox,4096,0.001,381556.5,6747.301752882
VAR,double,numDistinctApprox,4096,0.01,510418.2,4546.221771977256
VAR,double,numDistinctApprox,4096,0.05,1061655.0,33065.45033045149
VAR,double,numDistinctApprox,4096,0.1,2005542.0,16829.49513998166
VAR,double,numDistinctApprox,4096,0.2,3878032.0,26370.02161546327
VAR,double,numDistinctApprox,4096,0.25,32769740.0,14476.356202058862
VAR,double,numDistinctApprox,4096,1.0,32746540.0,33394.2177296877
VAR,double,sparsity,1024,0.001,13998.9,1253.5150089958147
VAR,double,sparsity,1024,0.01,26518.5,775.8591295389189
VAR,double,sparsity,1024,0.05,58654.0,3792.992017450662
VAR,double,sparsity,1024,0.1,91211.8,3643.828200609292
VAR,double,sparsity,1024,0.2,183816.6,12087.051558497538
VAR,double,sparsity,1024,0.25,2256175.0,8386.235084284788
VAR,double,sparsity,1024,1.0,2270391.0,61433.104620663085
VAR,double,sparsity,2048,0.001,29789.8,1552.5207316561743
VAR,double,sparsity,2048,0.01,69873.2,3217.327628120373
VAR,double,sparsity,2048,0.05,182999.6,12877.081546513391
VAR,double,sparsity,2048,0.1,358791.0,6494.682919298079
VAR,double,sparsity,2048,0.2,720036.8,26394.34033946589
VAR,double,sparsity,2048,0.25,9361794.0,8442.030034957277
VAR,double,sparsity,2048,1.0,9374718.0,19347.92196708593
VAR,double,sparsity,4096,0.001,75499.8,2175.63992118794
VAR,double,sparsity,4096,0.01,190349.9,7288.081251071663
VAR,double,sparsity,4096,0.05,763605.0,55327.47994140583
VAR,double,sparsity,4096,0.1,1701240.0,23192.01586753512
VAR,double,sparsity,4096,0.2,3555946.0,26879.46601652148
VAR,double,sparsity,4096,0.25,37741210.0,22101.60627646728
VAR,double,sparsity,4096,1.0,37723640.0,23985.097224920348
VAR,int64_t,min,1024,0.001,11540.7,987.0338337103186
VAR,int64_t,min,1024,0.01,25255.6,572.4629439729906
VAR,int64_t,min,1024,0.05,61693.6,634.4641133359004
VAR,int64_t,min,1024,0.1,88535.2,2029.9124666404264
VAR,int64_t,min,1024,0.2,150978.1,15238.605874189703
VAR,int64_t,min,1024,0.25,2010567.0,56857.31381664497
VAR,int64_t,min,1024,1.0,1969042.0,52411.04459515719
VAR,int64_t,min,2048,0.001,27033.2,1769.628071406846
VAR,int64_t,min,2048,0.01,67812.7,1666.158725932197
VAR,int64_t,min,2048,0.05,172783.1,634.1362366768378
VAR,int64_t,min,2048,0.1,292362.2,9240.53609315438
VAR,int64_t,min,2048,0.2,591733.9,50026.07506635357
VAR,int64_t,min,2048,0.25,7711867.0,17529.12310033415
VAR,int64_t,min,2048,1.0,7690634.0,26995.274977505098
VAR,int64_t,min,4096,0.001,71544.1,988.9888719742438
VAR,int64_t,min,4096,0.01,211258.0,979.1573474733857
VAR,int64_t,min,4096,0.05,591028.3,6445.842019817482
VAR,int64_t,min,4096,0.1,1426867.0,25491.68058188571
VAR,int64_t,min,4096,0.2,2952795.0,21674.25572219523
VAR,int64_t,min,4096,0.25,30649500.0,10609.429767900072
VAR,int64_t,min,4096,1.0,30612240.0,14215.96911145289
VAR,int64_t,"min, max",1024,0.001,11546.7,906.7024564014615
VAR,int64_t,"min, max",1024,0.01,23927.2,846.3279900054508
VAR,int64_t,"min, max",1024,0.05,54516.3,1096.8567261852293
VAR,int64_t,"min, max",1024,0.1,85238.3,2225.03817944771
VAR,int64_t,"min, max",1024,0.2,153258.1,21567.002441744702
VAR,int64_t,"min, max",1024,0.25,1682026.0,64794.64350289053
VAR,int64_t,"min, max",1024,1.0,1716198.0,82511.48132903149
VAR,int64_t,"min, max",2048,0.001,27098.7,1000.7098647127116
VAR,int64_t,"min, max",2048,0.01,63969.6,2581.459285839009
VAR,int64_t,"min, max",2048,0.05,166463.5,1496.2414577868099
VAR,int64_t,"min, max",2048,0.1,289511.8,11328.188595024558
VAR,int64_t,"min, max",2048,0.2,594111.1,51008.54794694273
VAR,int64_t,"min, max",2048,0.25,6831654.0,130753.28516799195
VAR,int64_t,"min, max",2048,1.0,6775160.0,42411.077955332934
VAR,int64_t,"min, max",4096,0.001,70730.4,1517.2546259609826
VAR,int64_t,"min, max",4096,0.01,174512.5,3829.2534012665055
VAR,int64_t,"min, max",4096,0.05,598886.7,18739.900314273
VAR,int64_t,"min, max",4096,0.1,1419840.0,21299.246204710827
VAR,int64_t,"min, max",4096,0.2,2946948.0,32208.794451205395
VAR,int64_t,"min, max",4096,0.25,27702130.0,591444.9801592333
VAR,int64_t,"min, max",4096,1.0,27136240.0,216578.68572671482
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,67419.3,2515.9424145503285
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,115207.5,1474.1032113721812
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,151967.0,1501.8234102435488
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,184659.7,1976.7085464928207
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,251323.9,7198.151220201539
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1843620.0,22882.671269859296
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1861935.0,63597.12244538531
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,162030.7,2460.7330457045136
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,251022.8,2178.1824125224734
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,357949.8,2966.628044692415
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,486026.0,5629.426712473564
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,773522.7,45272.57821254618
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,7641354.0,13847.608858973179
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,7629319.0,22779.753412966416
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,362857.9,3754.9266733482623
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,532588.8,6332.463778902427
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,924366.6,10370.88078548138
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,1678428.0,21771.933410803093
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,3223302.0,21225.800233573205
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,30225970.0,13930.62573373269
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,30236830.0,10340.218136534508
VAR,int64_t,numDistinct,1024,0.001,37601.8,1589.810037569128
VAR,int64_t,numDistinct,1024,0.01,79100.7,1596.5877537910537
VAR,int64_t,numDistinct,1024,0.05,109190.9,1549.9921469335104
VAR,int64_t,numDistinct,1024,0.1,140145.3,2441.3318792094706
VAR,int64_t,numDistinct,1024,0.2,208200.8,11967.838139502614
VAR,int64_t,numDistinct,1024,0.25,1692316.0,4388.455055914086
VAR,int64_t,numDistinct,1024,1.0,1708620.0,54464.93387696549
VAR,int64_t,numDistinct,2048,0.001,98537.5,2509.0047717061925
VAR,int64_t,numDistinct,2048,0.01,163016.2,2113.237421588024
VAR,int64_t,numDistinct,2048,0.05,282792.7,11399.59172806933
VAR,int64_t,numDistinct,2048,0.1,416259.5,11497.175471972814
VAR,int64_t,numDistinct,2048,0.2,717327.3,47679.14652025557
VAR,int64_t,numDistinct,2048,0.25,6846502.0,17496.26106089838
VAR,int64_t,numDistinct,2048,1.0,6839973.0,28060.465288769126
VAR,int64_t,numDistinct,4096,0.001,204628.3,5463.606136162381
VAR,int64_t,numDistinct,4096,0.01,364271.5,7474.55854140489
VAR,int64_t,numDistinct,4096,0.05,784865.2,6648.761518759205
VAR,int64_t,numDistinct,4096,0.1,1594389.0,24989.958183238337
VAR,int64_t,numDistinct,4096,0.2,3195793.0,22349.346025729206
VAR,int64_t,numDistinct,4096,0.25,27020960.0,9757.185386507184
VAR,int64_t,numDistinct,4096,1.0,26967900.0,9345.468301683715
VAR,int64_t,numDistinctApprox,1024,0.001,66387.8,1652.1797588505783
VAR,int64_t,numDistinctApprox,1024,0.01,114940.7,2595.6567591095527
VAR,int64_t,numDistinctApprox,1024,0.05,150632.4,2298.9569712275093
VAR,int64_t,numDistinctApprox,1024,0.1,182381.5,2795.2387395553715
VAR,int64_t,numDistinctApprox,1024,0.2,248714.8,12604.126015802212
