op,element_type,analysis,n,sparsity,mean_ns,std_ns
SUM,double,numDistinctApprox,1024,0.1,239781.6,2106.495414980375
SUM,double,numDistinctApprox,1024,0.2,368114.7,3122.2570557566523
SUM,double,numDistinctApprox,1024,0.25,1707336.0,3041.875152672177
SUM,double,numDistinctApprox,1024,1.0,1720342.0,35459.39486855978
SUM,double,numDistinctApprox,2048,0.001,196036.3,3565.0403472860944
SUM,double,numDistinctApprox,2048,0.01,241842.9,1511.393576949578
SUM,double,numDistinctApprox,2048,0.05,449557.3,2227.009656717077
SUM,double,numDistinctApprox,2048,0.1,708955.1,2874.4521197767094
SUM,double,numDistinctApprox,2048,0.2,1227721.0,4995.369967390895
SUM,double,numDistinctApprox,2048,0.25,6672515.0,3556.3784637996596
SUM,double,numDistinctApprox,2048,1.0,6662071.0,6044.561283593008
SUM,double,numDistinctApprox,4096,0.001,306077.8,9783.759272953886
SUM,double,numDistinctApprox,4096,0.01,490834.7,5717.058665860349
SUM,double,numDistinctApprox,4096,0.05,1322349.0,7075.108872346449
SUM,double,numDistinctApprox,4096,0.1,2419103.0,70800.67247797392
SUM,double,numDistinctApprox,4096,0.2,4543207.0,17324.65170405075
SUM,double,numDistinctApprox,4096,0.25,26255360.0,11303.214881911626
SUM,double,numDistinctApprox,4096,1.0,26261930.0,45097.599098449056
SUM,double,sparsity,1024,0.001,2640.6,810.7616720645401
SUM,double,sparsity,1024,0.01,17042.5,176.20332321244976
SUM,double,sparsity,1024,0.05,80646.4,4987.695909825388
SUM,double,sparsity,1024,0.1,159992.5,10030.631111749648
SUM,double,sparsity,1024,0.2,318609.3,20169.378875744635
SUM,double,sparsity,1024,0.25,1602303.0,2170.3100136974913
SUM,double,sparsity,1024,1.0,1614291.0,30786.9981395466
SUM,double,sparsity,2048,0.001,7962.7,426.437712007536
SUM,double,sparsity,2048,0.01,59891.3,6043.318552105476
SUM,double,sparsity,2048,0.05,285849.8,32787.816354385184
SUM,double,sparsity,2048,0.1,645372.9,1055.4399240758887
SUM,double,sparsity,2048,0.2,1286815.0,11663.92944080174
SUM,double,sparsity,2048,0.25,6483019.0,7201.64711098174
SUM,double,sparsity,2048,1.0,6487140.0,6301.059875572976
SUM,double,sparsity,4096,0.001,28272.4,465.7951862734905
SUM,double,sparsity,4096,0.01,260156.5,840.60470958577
SUM,double,sparsity,4096,0.05,1290840.0,4158.469269655202
SUM,double,sparsity,4096,0.1,2592500.0,2101.211290872191
SUM,double,sparsity,4096,0.2,5209318.0,17686.942955500024
SUM,double,sparsity,4096,0.25,25957720.0,5168.881245814541
SUM,double,sparsity,4096,1.0,25965650.0,38770.35666015401
SUM,int64_t,min,1024,0.001,3437.5,1985.2665228292817
SUM,int64_t,min,1024,0.01,19085.4,707.3432610047888
SUM,int64_t,min,1024,0.05,87863.5,5618.862404635145
SUM,int64_t,min,1024,0.1,175623.3,8670.839483259073
SUM,int64_t,min,1024,0.2,336167.0,16124.598572091985
SUM,int64_t,min,1024,0.25,1178891.0,1549.0459429382156
SUM,int64_t,min,1024,1.0,1184160.0,15413.976341835576
SUM,int64_t,min,2048,0.001,8645.5,599.0177608199759
SUM,int64_t,min,2048,0.01,70624.5,4418.341952713836
SUM,int64_t,min,2048,0.05,325971.5,2389.8613744083063
SUM,int64_t,min,2048,0.1,653804.8,11737.767370520018
SUM,int64_t,min,2048,0.2,1186258.0,8432.671647296076
SUM,int64_t,min,2048,0.25,4450945.0,11683.43485452797
SUM,int64_t,min,2048,1.0,4450998.0,10496.429869246094
SUM,int64_t,min,4096,0.001,29137.8,50.729785246057496
SUM,int64_t,min,4096,0.01,267683.7,8248.546310310274
SUM,int64_t,min,4096,0.05,1196773.0,17994.196626196535
SUM,int64_t,min,4096,0.1,2272378.0,4287.161194906394
SUM,int64_t,min,4096,0.2,4468642.0,5584.933700989151
SUM,int64_t,min,4096,0.25,17551410.0,10665.567651716145
SUM,int64_t,min,4096,1.0,17555060.0,17600.391409789176
SUM,int64_t,"min, max",1024,0.001,2334.1,480.0563508589382
SUM,int64_t,"min, max",1024,0.01,14082.6,566.91861065863
SUM,int64_t,"min, max",1024,0.05,74085.1,10272.923617722243
SUM,int64_t,"min, max",1024,0.1,150823.7,14527.678548588246
SUM,int64_t,"min, max",1024,0.2,272556.0,30398.185099333372
SUM,int64_t,"min, max",1024,0.25,1065258.0,2332.708487764568
SUM,int64_t,"min, max",1024,1.0,1073649.0,18210.358743186673
SUM,int64_t,"min, max",2048,0.001,6839.6,52.726126772639596
SUM,int64_t,"min, max",2048,0.01,49548.8,5482.906504157566
SUM,int64_t,"min, max",2048,0.05,264883.1,34628.53947717435
SUM,int64_t,"min, max",2048,0.1,541994.4,41085.3294016787
SUM,int64_t,"min, max",2048,0.2,1098565.0,14448.900188826367
SUM,int64_t,"min, max",2048,0.25,4343579.0,4776.42462750355
SUM,int64_t,"min, max",2048,1.0,4346773.0,11101.548490588435
SUM,int64_t,"min, max",4096,0.001,22994.0,1751.8019294429375
SUM,int64_t,"min, max",4096,0.01,236351.4,15460.527224012916
SUM,int64_t,"min, max",4096,0.05,1083753.0,16860.092954798434
SUM,int64_t,"min, max",4096,0.1,2187819.0,11664.22398237925
SUM,int64_t,"min, max",4096,0.2,4386930.0,28565.155152543623
SUM,int64_t,"min, max",4096,0.25,17459400.0,12815.442074137107
SUM,int64_t,"min, max",4096,1.0,17457570.0,7834.546005424496
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,58941.8,1156.1409756407538
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,94779.2,1936.0073920887316
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,160033.0,1561.6206681237027
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,228878.6,1820.3579135250704
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,362046.1,1844.8281732695068
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1275699.0,2275.714539802083
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1399500.0,21325.218248199337
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,122635.5,1880.298158980821
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,208521.4,3147.1312580754475
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,442908.0,2182.1231251543422
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,705603.1,1661.0707691125076
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,1163862.0,8857.323147166591
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,5149065.0,358889.73664932564
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,5376559.0,20835.604916157838
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,254696.9,3122.900875432614
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,505281.7,2505.1516720550057
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,1281392.0,3429.583065038654
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,2190582.0,7610.966941051403
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,4028248.0,13862.657112625311
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,20991590.0,6933.565701234017
SUM,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,20984880.0,4269.217987198675
SUM,int64_t,numDistinct,1024,0.001,19887.6,2412.822330798519
SUM,int64_t,numDistinct,1024,0.01,48867.8,1711.9116540029472
SUM,int64_t,numDistinct,1024,0.05,120981.9,14134.282204389912
SUM,int64_t,numDistinct,1024,0.1,188285.2,16867.769982359194
SUM,int64_t,numDistinct,1024,0.2,336487.4,16073.183202672302
SUM,int64_t,numDistinct,1024,0.25,1103130.0,2868.08879453431
SUM,int64_t,numDistinct,1024,1.0,1112456.0,18164.95355837107
SUM,int64_t,numDistinct,2048,0.001,39920.3,910.7975808780643
SUM,int64_t,numDistinct,2048,0.01,107070.4,2406.0505305490888
SUM,int64_t,numDistinct,2048,0.05,373055.7,17712.82796951908
SUM,int64_t,numDistinct,2048,0.1,638025.0,13333.563748009079
SUM,int64_t,numDistinct,2048,0.2,1178451.0,21377.752948126028
SUM,int64_t,numDistinct,2048,0.25,4447832.0,13539.85786894091
SUM,int64_t,numDistinct,2048,1.0,4458800.0,14651.92895909001
SUM,int64_t,numDistinct,4096,0.001,85437.8,1389.09713283285
SUM,int64_t,numDistinct,4096,0.01,336473.8,16317.792605346813
SUM,int64_t,numDistinct,4096,0.05,1218652.0,16902.441506743606
SUM,int64_t,numDistinct,4096,0.1,2366852.0,12953.799785734287
SUM,int64_t,numDistinct,4096,0.2,4608010.0,17483.14489888921
SUM,int64_t,numDistinct,4096,0.25,17734800.0,47989.88319311587
SUM,int64_t,numDistinct,4096,1.0,17733280.0,21904.27659917895
SUM,int64_t,numDistinctApprox,1024,0.001,58679.3,1427.3251634516287
SUM,int64_t,numDistinctApprox,1024,0.01,97800.9,2099.649465453171
SUM,int64_t,numDistinctApprox,1024,0.05,176442.7,4442.908858194397
SUM,int64_t,numDistinctApprox,1024,0.1,259841.6,2988.074787105122
SUM,int64_t,numDistinctApprox,1024,0.2,424327.2,3780.22688325567
SUM,int64_t,numDistinctApprox,1024,0.25,1536268.0,3512.839307454849
SUM,int64_t,numDistinctApprox,1024,1.0,1544873.0,15906.058279787614
SUM,int64_t,numDistinctApprox,2048,0.001,123810.4,1523.6102009518183
SUM,int64_t,numDistinctApprox,2048,0.01,218800.3,3387.4825149200233
SUM,int64_t,numDistinctApprox,2048,0.05,505497.6,4321.815981480208
SUM,int64_t,numDistinctApprox,2048,0.1,831013.0,3206.888973583099
SUM,int64_t,numDistinctApprox,2048,0.2,1370552.0,3683.512212850979
SUM,int64_t,numDistinctApprox,2048,0.25,5645710.0,43914.832725781096
SUM,int64_t,numDistinctApprox,2048,1.0,5631509.0,4962.930250030318
SUM,int64_t,numDistinctApprox,4096,0.001,251789.5,3216.7093347774608
SUM,int64_t,numDistinctApprox,4096,0.01,551782.2,3729.9849508186117
SUM,int64_t,numDistinctApprox,4096,0.05,1487595.0,3087.660926980173
SUM,int64_t,numDistinctApprox,4096,0.1,2571200.0,6459.268964484714
SUM,int64_t,numDistinctApprox,4096,0.2,4784336.0,51955.76776879007
SUM,int64_t,numDistinctApprox,4096,0.25,21752510.0,43750.89713365884
SUM,int64_t,numDistinctApprox,4096,1.0,21743700.0,21746.826077486607
SUM,int64_t,sparsity,1024,0.001,2111.1,497.6065938291234
SUM,int64_t,sparsity,1024,0.01,13942.4,175.2275980292804
SUM,int64_t,sparsity,1024,0.05,66418.5,516.1750887268976
SUM,int64_t,sparsity,1024,0.1,132229.0,1500.5678184533263
SUM,int64_t,sparsity,1024,0.2,262231.8,1691.738540345076
SUM,int64_t,sparsity,1024,0.25,1180711.0,1787.8941678845276
SUM,int64_t,sparsity,1024,1.0,1272628.0,26161.46054366571
SUM,int64_t,sparsity,2048,0.001,6364.8,73.37392815798616
SUM,int64_t,sparsity,2048,0.01,53260.9,230.06590843108975
SUM,int64_t,sparsity,2048,0.05,260613.8,999.8246290669621
SUM,int64_t,sparsity,2048,0.1,519405.7,1443.945447569115
SUM,int64_t,sparsity,2048,0.2,976524.8,6378.611914480716
SUM,int64_t,sparsity,2048,0.25,4492114.0,53502.40538725542
SUM,int64_t,sparsity,2048,1.0,5182212.0,3466.246128338358
SUM,int64_t,sparsity,4096,0.001,22705.1,59.523011423220666
SUM,int64_t,sparsity,4096,0.01,209999.5,1770.30168489881
SUM,int64_t,sparsity,4096,0.05,981379.9,20508.395990423043
SUM,int64_t,sparsity,4096,0.1,1884757.0,15294.08749230309
SUM,int64_t,sparsity,4096,0.2,3733345.0,9163.901704211159
SUM,int64_t,sparsity,4096,0.25,17576920.0,37607.67652133429
SUM,int64_t,sparsity,4096,1.0,20452490.0,344074.3538829947
VAR,double,min,1024,0.001,9376.1,958.3160520180994
VAR,double,min,1024,0.01,32421.0,398.98259499771495
VAR,double,min,1024,0.05,137021.8,1824.1706060563563
VAR,double,min,1024,0.1,268523.0,1712.4818247210683
VAR,double,min,1024,0.2,530713.2,2453.681895528504
VAR,double,min,1024,0.25,2052072.0,106134.77854962423
VAR,double,min,1024,1.0,1692544.0,59106.20332174207
VAR,double,min,2048,0.001,23449.2,663.9301837459183
VAR,double,min,2048,0.01,120152.2,451.60794206184636
VAR,double,min,2048,0.05,553619.0,1347.8678636193815
VAR,double,min,2048,0.1,1100386.0,1148.7790620190467
VAR,double,min,2048,0.2,2233190.0,8985.323836370306
VAR,double,min,2048,0.25,8556168.0,22838.801194458472
VAR,double,min,2048,1.0,7247196.0,44751.803985984734
VAR,double,min,4096,0.001,74993.7,1306.1547509132786
VAR,double,min,4096,0.01,538639.2,3820.0072076720844
VAR,double,min,4096,0.05,2638902.0,8986.15948123679
VAR,double,min,4096,0.1,5703771.0,21846.46549088536
VAR,double,min,4096,0.2,10707480.0,11809.205448857918
VAR,double,min,4096,0.25,33619800.0,1986689.872906966
VAR,double,min,4096,1.0,29925840.0,13303.23268983907
VAR,double,"min, max",1024,0.001,7805.3,1074.5594497798209
VAR,double,"min, max",1024,0.01,27021.3,587.1134756870546
VAR,double,"min, max",1024,0.05,116009.9,13033.039429337527
VAR,double,"min, max",1024,0.1,236147.5,16295.490809491508
VAR,double,"min, max",1024,0.2,452371.9,26811.96640577569
VAR,double,"min, max",1024,0.25,1355636.0,6004.959431817809
VAR,double,"min, max",1024,1.0,1383257.0,74079.24016438973
VAR,double,"min, max",2048,0.001,19291.2,446.61512140395223
VAR,double,"min, max",2048,0.01,97358.8,6444.9539055329515
VAR,double,"min, max",2048,0.05,458716.4,27267.858515923912
VAR,double,"min, max",2048,0.1,891722.1,35832.040561021175
VAR,double,"min, max",2048,0.2,1857059.0,29772.165393572257
VAR,double,"min, max",2048,0.25,6182055.0,28460.05865926656
VAR,double,"min, max",2048,1.0,6234187.0,50816.81831178843
VAR,double,"min, max",4096,0.001,62968.3,1537.6458232563755
VAR,double,"min, max",4096,0.01,465776.5,16811.184440061857
VAR,double,"min, max",4096,0.05,2201555.0,25307.38857856867
VAR,double,"min, max",4096,0.1,4769423.0,34175.74027484022
VAR,double,"min, max",4096,0.2,9014104.0,13710.049193525503
VAR,double,"min, max",4096,0.25,26072640.0,14923.449109818232
VAR,double,"min, max",4096,1.0,26099610.0,23987.84182780001
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,97958.3,3841.249653433111
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,142002.0,1403.0728182576042
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,244193.8,5764.941491463727
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,379276.1,7746.163357860879
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,622049.8,17969.399895996037
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1719864.0,10420.967325541327
VAR,double,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1744758.0,79010.96503369362
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,218377.4,2466.0151932486815
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,313273.1,3910.2512976931635
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,732029.8,13559.679280048536
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,1260924.0,28096.1789414701
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,2400945.0,31901.043260544193
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,7502695.0,30555.1058653777
VAR,double,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,7560766.0,42298.92228729554
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,371501.0,5293.4980872765
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,845505.0,2619.7217833621553
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,2971773.0,11487.810012743457
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,6127546.0,50682.049901540275
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,11432730.0,12120.693966197736
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,31269120.0,24878.138551301967
VAR,double,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,31276670.0,61240.76438306596
VAR,double,numDistinct,1024,0.001,61536.2,2184.4695669404255
VAR,double,numDistinct,1024,0.01,89689.1,1090.7156111674765
VAR,double,numDistinct,1024,0.05,183452.7,15972.600498283859
VAR,double,numDistinct,1024,0.1,310592.9,21186.643840191187
VAR,double,numDistinct,1024,0.2,537808.5,10632.940538722092
VAR,double,numDistinct,1024,0.25,1689901.0,5515.641294436159
VAR,double,numDistinct,1024,1.0,1705332.0,62044.122078118264
VAR,double,numDistinct,2048,0.001,151800.0,9000.029641926494
VAR,double,numDistinct,2048,0.01,228377.0,12341.77995446542
VAR,double,numDistinct,2048,0.05,613548.6,21573.014852408145
VAR,double,numDistinct,2048,0.1,1052165.0,17268.824350384843
VAR,double,numDistinct,2048,0.2,1999253.0,24552.227801158897
VAR,double,numDistinct,2048,0.25,7438542.0,51306.773821786875
VAR,double,numDistinct,2048,1.0,7435027.0,29473.31073285722
VAR,double,numDistinct,4096,0.001,313532.8,4797.333212896051
VAR,double,numDistinct,4096,0.01,715879.7,15859.875900102958
VAR,double,numDistinct,4096,0.05,2501597.0,24742.09595451084
VAR,double,numDistinct,4096,0.1,5188426.0,31800.294617782674
VAR,double,numDistinct,4096,0.2,9679287.0,16255.626752331314
VAR,double,numDistinct,4096,0.25,30356990.0,32109.204287867422
VAR,double,numDistinct,4096,1.0,30358210.0,23455.70056273928
VAR,double,numDistinctApprox,1024,0.001,95687.6,3007.2852726522465
VAR,double,numDistinctApprox,1024,0.01,141049.9,2064.1674915891267
VAR,double,numDistinctApprox,1024,0.05,241909.7,7654.1562572965
VAR,double,numDistinctApprox,1024,0.1,367896.0,9304.687002915372
VAR,double,numDistinctApprox,1024,0.2,623461.7,19887.596939075138
VAR,double,numDistinctApprox,1024,0.25,2036370.0,10320.331605352838
VAR,double,numDistinctApprox,1024,1.0,2081832.0,93159.0702687255
VAR,double,numDistinctApprox,2048,0.001,217876.7,3471.9806723092374
VAR,double,numDistinctApprox,2048,0.01,311193.2,4693.303664678952
VAR,double,numDistinctApprox,2048,0.05,728316.0,9070.047800927583
VAR,double,numDistinctApprox,2048,0.1,1264426.0,20946.09547279767
VAR,double,numDistinctApprox,2048,0.2,2402923.0,26609.63695522525
VAR,double,numDistinctApprox,2048,0.25,8714684.0,41957.013769385965
VAR,double,numDistinctApprox,2048,1.0,8759780.0,39158.888873125194
VAR,double,numDistinctApprox,4096,0.001,370015.1,6282.669504279211
VAR,double,numDistinctApprox,4096,0.01,845232.3,3808.27718558171
VAR,double,numDistinctApprox,4096,0.05,2972677.0,12775.062556924482
VAR,double,numDistinctApprox,4096,0.1,6131999.0,47240.716301371234
VAR,double,numDistinctApprox,4096,0.2,11435720.0,20058.459008053767
VAR,double,numDistinctApprox,4096,0.25,35598740.0,38862.69848239188
VAR,double,numDistinctApprox,4096,1.0,35602730.0,57475.271010912256
VAR,double,sparsity,1024,0.001,8541.0,917.7583802093253
VAR,double,sparsity,1024,0.01,32227.5,592.4499510038335
VAR,double,sparsity,1024,0.05,135843.9,993.6477634341936
VAR,double,sparsity,1024,0.1,249484.3,16763.61829180482
VAR,double,sparsity,1024,0.2,525959.2,1047.6622441310844
VAR,double,sparsity,1024,0.25,1929359.0,6055.685024100174
VAR,double,sparsity,1024,1.0,1973019.0,88661.23184471451
VAR,double,sparsity,2048,0.001,21310.7,779.5759602359332
VAR,double,sparsity,2048,0.01,116679.6,3964.850009773385
VAR,double,sparsity,2048,0.05,528978.2,29263.48561983385
VAR,double,sparsity,2048,0.1,1077985.0,12722.747126483515
VAR,double,sparsity,2048,0.2,2182606.0,38960.31633455879
VAR,double,sparsity,2048,0.25,8593614.0,17846.481259153927
VAR,double,sparsity,2048,1.0,8590178.0,25641.21153317229
VAR,double,sparsity,4096,0.001,72822.4,978.3896292718302
VAR,double,sparsity,4096,0.01,537448.0,2850.940546556513
VAR,double,sparsity,4096,0.05,2621532.0,31132.00596742133
VAR,double,sparsity,4096,0.1,5691942.0,24972.806009737782
VAR,double,sparsity,4096,0.2,10693440.0,17114.399395440912
VAR,double,sparsity,4096,0.25,35303060.0,14584.786594256266
VAR,double,sparsity,4096,1.0,35332940.0,56438.761306196175
VAR,int64_t,min,1024,0.001,12030.7,509.66874863320123
VAR,int64_t,min,1024,0.01,34464.7,459.760094445401
VAR,int64_t,min,1024,0.05,137554.9,2138.729812554897
VAR,int64_t,min,1024,0.1,264354.8,3692.1462532726837
VAR,int64_t,min,1024,0.2,520393.2,3799.5118926280766
VAR,int64_t,min,1024,0.25,1706267.0,5885.407660760074
VAR,int64_t,min,1024,1.0,1736903.0,66575.72548108909
VAR,int64_t,min,2048,0.001,28365.8,109.41744731887074
VAR,int64_t,min,2048,0.01,124552.7,577.618299571611
VAR,int64_t,min,2048,0.05,545440.3,1608.3733017486318
VAR,int64_t,min,2048,0.1,1074610.0,6415.682175558423
VAR,int64_t,min,2048,0.2,2028292.0,13083.707255803158
VAR,int64_t,min,2048,0.25,7534899.0,21538.23754782797
VAR,int64_t,min,2048,1.0,7531342.0,29484.11165356697
VAR,int64_t,min,4096,0.001,86983.0,291.46945713821316
VAR,int64_t,min,4096,0.01,551551.2,1303.0008783147032
VAR,int64_t,min,4096,0.05,2442246.0,3749.0330605222885
VAR,int64_t,min,4096,0.1,5077758.0,14438.79250106768
VAR,int64_t,min,4096,0.2,9450314.0,93019.89705911803
VAR,int64_t,min,4096,0.25,30437810.0,78312.656136228
VAR,int64_t,min,4096,1.0,30467670.0,66549.84848467575
VAR,int64_t,"min, max",1024,0.001,9244.6,534.5634148016907
VAR,int64_t,"min, max",1024,0.01,26006.8,726.1562121502818
VAR,int64_t,"min, max",1024,0.05,104220.7,8647.73853610809
VAR,int64_t,"min, max",1024,0.1,220033.0,16053.285202031944
VAR,int64_t,"min, max",1024,0.2,415761.6,13400.655756757249
VAR,int64_t,"min, max",1024,0.25,1453531.0,3263.2854950528244
VAR,int64_t,"min, max",1024,1.0,1479076.0,70541.99792401056
VAR,int64_t,"min, max",2048,0.001,21666.1,112.62568288114599
VAR,int64_t,"min, max",2048,0.01,92830.8,203.21078274103138
VAR,int64_t,"min, max",2048,0.05,436503.6,14636.8917480606
VAR,int64_t,"min, max",2048,0.1,823280.5,13315.162361842315
VAR,int64_t,"min, max",2048,0.2,1644475.0,37781.84021457929
VAR,int64_t,"min, max",2048,0.25,6552283.0,38196.598757830136
VAR,int64_t,"min, max",2048,1.0,6550119.0,39635.64485830066
VAR,int64_t,"min, max",4096,0.001,66987.2,264.4137330439217
VAR,int64_t,"min, max",4096,0.01,447829.0,18828.08716902608
VAR,int64_t,"min, max",4096,0.05,2106038.0,60588.606519707995
VAR,int64_t,"min, max",4096,0.1,4619936.0,22909.773848245877
VAR,int64_t,"min, max",4096,0.2,8818550.0,28583.599415671215
VAR,int64_t,"min, max",4096,0.25,26615930.0,60319.20737027158
VAR,int64_t,"min, max",4096,1.0,26633790.0,55832.357205397835
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.001,64727.4,2221.4646919944007
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.01,120668.8,1902.094214280673
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.05,226740.5,2512.021773171736
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.1,357303.0,3298.511482472053
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.2,615152.2,4234.825164959905
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,0.25,1790463.0,51743.91473615253
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",1024,1.0,1769584.0,85209.53939814746
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.001,158386.8,2648.5937484719025
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.01,295327.4,2121.7179203026312
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.05,727450.6,2431.5690955978716
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.1,1260713.0,3100.0933677695684
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.2,2215529.0,11424.224213874983
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,0.25,7750586.0,14600.869228310501
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",2048,1.0,7738526.0,28645.113680657298
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.001,360904.9,3589.592779442003
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.01,884810.2,3035.0013655497337
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.05,2818454.0,6574.357932317238
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.1,5524116.0,22465.162758764505
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.2,10025561.0,33073.00492009223
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,0.25,31260700.0,17125.225059348326
VAR,int64_t,"min, max, mean, sparsity, numDistinctApprox",4096,1.0,31275360.0,30732.906721550928
VAR,int64_t,numDistinct,1024,0.001,31375.1,2039.634959169573
VAR,int64_t,numDistinct,1024,0.01,71358.7,1400.5573533418756
VAR,int64_t,numDistinct,1024,0.05,170616.2,14570.560881448582
VAR,int64_t,numDistinct,1024,0.1,288766.6,15366.334784557805
VAR,int64_t,numDistinct,1024,0.2,503539.3,14400.971479961574
VAR,int64_t,numDistinct,1024,0.25,1693830.0,5209.493470791786
VAR,int64_t,numDistinct,1024,1.0,1715267.0,62312.40523006279
VAR,int64_t,numDistinct,2048,0.001,82347.6,2557.42831766601
VAR,int64_t,numDistinct,2048,0.01,188080.5,1689.7990840465175
VAR,int64_t,numDistinct,2048,0.05,560784.8,13009.599377212018
VAR,int64_t,numDistinct,2048,0.1,1005018.8,5314.243017066916
VAR,int64_t,numDistinct,2048,0.2,2003691.0,166959.27903067993
VAR,int64_t,numDistinct,2048,0.25,6969076.0,24336.908961036475
VAR,int64_t,numDistinct,2048,1.0,6971349.0,35035.82593416182
VAR,int64_t,numDistinct,4096,0.001,183864.5,6716.830473602204
VAR,int64_t,numDistinct,4096,0.01,630036.6,15605.556148728281
VAR,int64_t,numDistinct,4096,0.05,2395683.0,13847.50362580442
VAR,int64_t,numDistinct,4096,0.1,5185633.0,21191.32949004269
VAR,int64_t,numDistinct,4096,0.2,9857575.0,33792.62551044075
VAR,int64_t,numDistinct,4096,0.25,28055670.0,51289.4628554443
VAR,int64_t,numDistinct,4096,1.0,28042430.0,22392.411909196227
VAR,int64_t,numDistinctApprox,1024,0.001,65600.8,1391.5426930808367
VAR,int64_t,numDistinctApprox,1024,0.01,121396.0,1959.3209141037746
VAR,int64_t,numDistinctApprox,1024,0.05,227329.2,1657.6610563615766
VAR,int64_t,numDistinctApprox,1024,0.1,357518.8,1762.1557378519253
VAR,int64_t,numDistinctApprox,1024,0.2,615655.6,3384.106387873237
VAR,int64_t,numDistinctApprox,1024,0.25,2005086.0,16558.326673375614
VAR,int64_t,numDistinctApprox,1024,1.0,2041472.0,88375.72275989222
