op,element_type,analysis,n,sparsity,mean_ns,std_ns
ADD,double,numDistinctApprox,1024,0.05,1685743.3,247586.89644021954
ADD,double,numDistinctApprox,1024,0.1,2961666.0,374889.31315196963
ADD,double,numDistinctApprox,1024,0.2,5267302.0,701026.17305395
ADD,double,numDistinctApprox,1024,0.25,7548518.0,623342.2367064679
ADD,double,numDistinctApprox,1024,1.0,7355888.0,40084.10374865995
ADD,double,numDistinctApprox,2048,0.001,354866.4,11982.573366722561
ADD,double,numDistinctApprox,2048,0.01,1438485.4,193005.21877354052
ADD,double,numDistinctApprox,2048,0.05,5228575.0,937825.0411131539
ADD,double,numDistinctApprox,2048,0.1,10074624.0,1458119.0960290055
ADD,double,numDistinctApprox,2048,0.2,23932160.0,4396294.360835169
ADD,double,numDistinctApprox,2048,0.25,35230910.0,106144.31946908688
ADD,double,numDistinctApprox,2048,1.0,35154400.0,49587.18472437169
ADD,double,numDistinctApprox,4096,0.001,799137.4,57721.899711172584
ADD,double,numDistinctApprox,4096,0.01,4358611.0,762475.1578969639
ADD,double,numDistinctApprox,4096,0.05,24769490.0,4651091.021697071
ADD,double,numDistinctApprox,4096,0.1,47922720.0,9083653.948323268
ADD,double,numDistinctApprox,4096,0.2,93425850.0,17262321.841980327
ADD,double,numDistinctApprox,4096,0.25,139403200.0,1062491.4953907975
ADD,double,numDistinctApprox,4096,1.0,138564400.0,859955.5802481886
ADD,double,sparsity,1024,0.001,23542.5,2088.44941151191
ADD,double,sparsity,1024,0.01,105591.9,24129.606427006267
ADD,double,sparsity,1024,0.05,490348.0,129628.56548701841
ADD,double,sparsity,1024,0.1,1050901.7,196124.53794580515
ADD,double,sparsity,1024,0.2,2058986.0,357585.2715771287
ADD,double,sparsity,1024,0.25,1528611.0,595795.6763009353
ADD,double,sparsity,1024,1.0,1353859.0,20882.957139468715
ADD,double,sparsity,2048,0.001,65371.6,8023.665042305237
ADD,double,sparsity,2048,0.01,406358.5,104280.37421431599
ADD,double,sparsity,2048,0.05,1936781.7,501024.527847146
ADD,double,sparsity,2048,0.1,4115288.0,745062.2817336965
ADD,double,sparsity,2048,0.2,12950032.0,2879961.7481286875
ADD,double,sparsity,2048,0.25,12760440.0,12815.372713182283
ADD,double,sparsity,2048,1.0,12759920.0,32775.72950285692
ADD,double,sparsity,4096,0.001,198517.0,34352.54157830085
ADD,double,sparsity,4096,0.01,1588803.1,401751.9222390438
ADD,double,sparsity,4096,0.05,13468436.0,3060994.2220831886
ADD,double,sparsity,4096,0.1,26528225.0,5977787.895072241
ADD,double,sparsity,4096,0.2,52411220.0,11216987.349432705
ADD,double,sparsity,4096,0.25,52234450.0,1279559.3853180695
ADD,double,sparsity,4096,1.0,51587020.0,709373.1893564754
ADD,double,symmetry,1024,0.001,102042.8,7009.1213239131
ADD,double,symmetry,1024,0.01,190072.9,27565.802301845753
ADD,double,symmetry,1024,0.05,619736.6,151302.10904911772
ADD,double,symmetry,1024,0.1,1229948.0,220452.59575095354
ADD,double,symmetry,1024,0.2,2325736.0,407065.0830900521
ADD,double,symmetry,1024,0.25,1704857.0,569269.3675044257
ADD,double,symmetry,1024,1.0,1550601.0,35795.53275976707
ADD,double,symmetry,2048,0.001,216830.6,4995.7099862448595
ADD,double,symmetry,2048,0.01,595142.6,117266.59142142742
ADD,double,symmetry,2048,0.05,2313224.8,586265.8142054297
ADD,double,symmetry,2048,0.1,4719419.0,876848.9830124683
ADD,double,symmetry,2048,0.2,13878325.0,3161490.763798517
ADD,double,symmetry,2048,0.25,13024100.0,15755.915996503909
ADD,double,symmetry,2048,1.0,12982420.0,16509.57971064743
ADD,double,symmetry,4096,0.001,504195.2,22585.797360288176
ADD,double,symmetry,4096,0.01,2076437.4,468827.14227081835
ADD,double,symmetry,4096,0.05,14721654.0,3369859.729465176
ADD,double,symmetry,4096,0.1,28644090.0,6614381.211244682
ADD,double,symmetry,4096,0.2,56113200.0,12516472.742661081
ADD,double,symmetry,4096,0.25,52822570.0,1251605.5351693938
ADD,double,symmetry,4096,1.0,52143800.0,742761.4107728899
ADD,int64_t,min,1024,0.001,18241.2,2530.0482121010177
ADD,int64_t,min,1024,0.01,106747.1,26545.045716668108
ADD,int64_t,min,1024,0.05,547505.0,118249.1137519056
ADD,int64_t,min,1024,0.1,1099161.5,221267.5479048686
ADD,int64_t,min,1024,0.2,2156105.0,413186.9663764012
ADD,int64_t,min,1024,0.25,929293.1,21090.312728570167
ADD,int64_t,min,1024,1.0,978617.1,49519.20812158544
ADD,int64_t,min,2048,0.001,52828.2,8789.317617299865
ADD,int64_t,min,2048,0.01,417945.8,112760.23009593802
ADD,int64_t,min,2048,0.05,2201388.0,442647.8094326861
ADD,int64_t,min,2048,0.1,4381015.0,871363.4379554581
ADD,int64_t,min,2048,0.2,13333224.0,3128861.87401248
ADD,int64_t,min,2048,0.25,10883100.0,11624.686375697736
ADD,int64_t,min,2048,1.0,10851130.0,27787.249274122358
ADD,int64_t,min,4096,0.001,180594.8,38906.34057665494
ADD,int64_t,min,4096,0.01,1666662.7,457569.12239161565
ADD,int64_t,min,4096,0.05,13946580.0,3342949.072899556
ADD,int64_t,min,4096,0.1,27686501.0,6636669.982521271
ADD,int64_t,min,4096,0.2,54194970.0,12782538.292273737
ADD,int64_t,min,4096,0.25,44709780.0,586302.9342129087
ADD,int64_t,min,4096,1.0,44058760.0,762427.292271204
ADD,int64_t,"min, max",1024,0.001,24229.2,2753.767552523875
ADD,int64_t,"min, max",1024,0.01,131986.1,32961.86952778417
ADD,int64_t,"min, max",1024,0.05,555239.0,111954.7447676962
ADD,int64_t,"min, max",1024,0.1,1101453.7,205203.55278820105
ADD,int64_t,"min, max",1024,0.2,2156301.0,403901.0061182484
ADD,int64_t,"min, max",1024,0.25,951428.7,70004.97998007793
ADD,int64_t,"min, max",1024,1.0,975486.1,45699.00377822498
ADD,int64_t,"min, max",2048,0.001,69940.0,11023.241961117124
ADD,int64_t,"min, max",2048,0.01,526019.2,149200.9019222069
ADD,int64_t,"min, max",2048,0.05,2178322.0,427281.789762005
ADD,int64_t,"min, max",2048,0.1,4344521.0,839734.3388960053
ADD,int64_t,"min, max",2048,0.2,13395155.0,3119387.3143482306
ADD,int64_t,"min, max",2048,0.25,11091350.0,9913.542925379164
ADD,int64_t,"min, max",2048,1.0,11062480.0,23513.15471059648
ADD,int64_t,"min, max",4096,0.001,233152.1,47271.34125556414
ADD,int64_t,"min, max",4096,0.01,1759454.4,474085.79003082926
ADD,int64_t,"min, max",4096,0.05,13956666.0,3306150.95084635
ADD,int64_t,"min, max",4096,0.1,27722804.0,6583779.661574345
ADD,int64_t,"min, max",4096,0.2,54300760.0,12568996.800080922
ADD,int64_t,"min, max",4096,0.25,45347010.0,738363.4613115687
ADD,int64_t,"min, max",4096,1.0,44681140.0,636412.9044016073
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.001,179692.8,13066.01450583408
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.01,915740.4,143803.32840546107
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.05,4421363.0,846135.1125499993
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.1,8700899.0,1659538.612944708
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.2,16886990.0,3499029.3747615847
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.25,27752610.0,2951759.621141261
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,1.0,40240770.0,1176386.3613720709
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.001,514713.8,58592.07695926131
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.01,3498417.0,608338.4794859958
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.05,17588667.0,3086587.9109105067
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.1,34727790.0,6320675.874980108
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.2,71113930.0,12859384.342188047
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.25,119411280.0,8802976.316476401
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,1.0,168667600.0,4916257.320812698
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.001,1628682.3,231330.04084018618
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.01,14174857.0,2591544.821324618
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.05,71151360.0,12610065.53311018
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.1,137642870.0,23989053.31632418
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.2,283746500.0,51496515.55688015
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.25,470720300.0,53586080.613967896
ADD,int64_t,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,1.0,676010400.0,16285665.484304504
ADD,int64_t,numDistinct,1024,0.001,37643.5,2434.956410743778
ADD,int64_t,numDistinct,1024,0.01,161779.6,8253.917348750228
ADD,int64_t,numDistinct,1024,0.05,1082755.3,176795.9813545608
ADD,int64_t,numDistinct,1024,0.1,2586491.0,520454.01494912757
ADD,int64_t,numDistinct,1024,0.2,5264887.0,1084267.0419540463
ADD,int64_t,numDistinct,1024,0.25,6372003.0,997656.1309728809
ADD,int64_t,numDistinct,1024,1.0,9952210.0,727253.0174415077
ADD,int64_t,numDistinct,2048,0.001,88556.8,1224.4912594397908
ADD,int64_t,numDistinct,2048,0.01,610405.0,48402.32209994338
ADD,int64_t,numDistinct,2048,0.05,5280962.0,831359.9437040226
ADD,int64_t,numDistinct,2048,0.1,10947113.0,1776569.8020877198
ADD,int64_t,numDistinct,2048,0.2,26316910.0,5042417.114274992
ADD,int64_t,numDistinct,2048,0.25,32738940.0,2695372.2782247025
ADD,int64_t,numDistinct,2048,1.0,46589990.0,1514997.543415684
ADD,int64_t,numDistinct,4096,0.001,276757.6,7185.389577314358
ADD,int64_t,numDistinct,4096,0.01,3093587.0,470440.2020342225
ADD,int64_t,numDistinct,4096,0.05,27582030.0,5482867.813481473
ADD,int64_t,numDistinct,4096,0.1,54663160.0,10603749.13249502
ADD,int64_t,numDistinct,4096,0.2,105666690.0,19822022.51551149
ADD,int64_t,numDistinct,4096,0.25,131449700.0,10946148.303297274
ADD,int64_t,numDistinct,4096,1.0,186746600.0,5618834.461977959
ADD,int64_t,numDistinctApprox,1024,0.001,67107.4,2402.949770594472
ADD,int64_t,numDistinctApprox,1024,0.01,763191.2,117398.50115624703
ADD,int64_t,numDistinctApprox,1024,0.05,4208128.0,753611.6639785005
ADD,int64_t,numDistinctApprox,1024,0.1,8317259.0,1442799.070598921
ADD,int64_t,numDistinctApprox,1024,0.2,15875955.0,2693846.7112260363
ADD,int64_t,numDistinctApprox,1024,0.25,26449940.0,1751767.8005692167
ADD,int64_t,numDistinctApprox,1024,1.0,39213500.0,934291.137113528
ADD,int64_t,numDistinctApprox,2048,0.001,253594.4,12095.948836972924
ADD,int64_t,numDistinctApprox,2048,0.01,3150303.0,551818.2204524723
ADD,int64_t,numDistinctApprox,2048,0.05,16987055.0,2939631.616607957
ADD,int64_t,numDistinctApprox,2048,0.1,33439390.0,5924348.688712072
ADD,int64_t,numDistinctApprox,2048,0.2,69647790.0,13099593.147749117
ADD,int64_t,numDistinctApprox,2048,0.25,120985980.0,9856908.93646572
ADD,int64_t,numDistinctApprox,2048,1.0,166829000.0,4748534.557570837
ADD,int64_t,numDistinctApprox,4096,0.001,1107473.8,127338.07958850681
ADD,int64_t,numDistinctApprox,4096,0.01,13325886.0,2485404.2661023983
ADD,int64_t,numDistinctApprox,4096,0.05,74577180.0,14109994.100069636
ADD,int64_t,numDistinctApprox,4096,0.1,145047440.0,26807626.915206213
ADD,int64_t,numDistinctApprox,4096,0.2,277919000.0,50975526.03619374
ADD,int64_t,numDistinctApprox,4096,0.25,469405800.0,43699569.05915155
ADD,int64_t,numDistinctApprox,4096,1.0,669367100.0,16806984.371253386
ADD,int64_t,sparsity,1024,0.001,21617.0,2121.7437796931717
ADD,int64_t,sparsity,1024,0.01,104920.4,24851.282373350474
ADD,int64_t,sparsity,1024,0.05,541700.9,159338.4721050339
ADD,int64_t,sparsity,1024,0.1,1044115.6,197117.24435032738
ADD,int64_t,sparsity,1024,0.2,2061013.0,363362.8155637894
ADD,int64_t,sparsity,1024,0.25,1089162.0,8502.344513263497
ADD,int64_t,sparsity,1024,1.0,1106762.0,30509.877380575934
ADD,int64_t,sparsity,2048,0.001,60464.7,8614.25507258495
ADD,int64_t,sparsity,2048,0.01,400518.3,105643.38020071741
ADD,int64_t,sparsity,2048,0.05,2088033.0,394405.7238160836
ADD,int64_t,sparsity,2048,0.1,4126110.0,765189.1406268998
ADD,int64_t,sparsity,2048,0.2,12883982.0,2902397.8252694597
ADD,int64_t,sparsity,2048,0.25,11834510.0,10351.323050165623
ADD,int64_t,sparsity,2048,1.0,11795380.0,19784.101361109533
ADD,int64_t,sparsity,4096,0.001,192644.6,36065.62454809904
ADD,int64_t,sparsity,4096,0.01,1585518.9,421150.01362260716
ADD,int64_t,sparsity,4096,0.05,13412177.0,3076869.502949205
ADD,int64_t,sparsity,4096,0.1,26522192.0,6093683.151717761
ADD,int64_t,sparsity,4096,0.2,52303020.0,11736550.279911423
ADD,int64_t,sparsity,4096,0.25,48568640.0,1230727.0860936001
ADD,int64_t,sparsity,4096,1.0,47792040.0,807513.9423632948
ADD,int64_t,symmetry,1024,0.001,95759.2,2957.081436521866
ADD,int64_t,symmetry,1024,0.01,199598.7,30241.850413881017
ADD,int64_t,symmetry,1024,0.05,687115.8,125549.79181433248
ADD,int64_t,symmetry,1024,0.1,1305615.1,221711.0309892636
ADD,int64_t,symmetry,1024,0.2,2483357.0,429546.83387262904
ADD,int64_t,symmetry,1024,0.25,1429637.0,12622.651640778335
ADD,int64_t,symmetry,1024,1.0,1437246.0,25813.881795137542
ADD,int64_t,symmetry,2048,0.001,213321.8,10219.226930970208
ADD,int64_t,symmetry,2048,0.01,624284.2,123063.4935296952
ADD,int64_t,symmetry,2048,0.05,2611998.0,447808.30427017907
ADD,int64_t,symmetry,2048,0.1,5015894.0,929470.8978314252
ADD,int64_t,symmetry,2048,0.2,14444440.0,3253327.0751988986
ADD,int64_t,symmetry,2048,0.25,13050460.0,14570.83845677154
ADD,int64_t,symmetry,2048,1.0,13002570.0,9398.469142483926
ADD,int64_t,symmetry,4096,0.001,523055.0,47092.880594275244
ADD,int64_t,symmetry,4096,0.01,2151874.3,489341.54651192017
ADD,int64_t,symmetry,4096,0.05,15204415.0,3430841.534444898
ADD,int64_t,symmetry,4096,0.1,29874160.0,6843250.970148942
ADD,int64_t,symmetry,4096,0.2,58030770.0,13303682.755792765
ADD,int64_t,symmetry,4096,0.25,52910430.0,1312997.3978564383
ADD,int64_t,symmetry,4096,1.0,52140900.0,794723.46832789
MUL,double,min,1024,0.001,15093.6,386.5034713082578
MUL,double,min,1024,0.01,85162.8,18792.27849587875
MUL,double,min,1024,0.05,413098.2,104001.70223051372
MUL,double,min,1024,0.1,970247.4,236722.21702249337
MUL,double,min,1024,0.2,2017189.0,205595.21797562423
MUL,double,min,1024,0.25,3109243.0,689819.0590300554
MUL,double,min,1024,1.0,2904447.0,32435.03012005526
MUL,double,min,2048,0.001,45603.6,3980.7598158028973
MUL,double,min,2048,0.01,326638.6,80072.2767368471
MUL,double,min,2048,0.05,1650697.1,423942.97512714565
MUL,double,min,2048,0.1,3872284.0,950298.315947857
MUL,double,min,2048,0.2,8166976.0,852766.7947621372
MUL,double,min,2048,0.25,20307270.0,293850.6425228822
MUL,double,min,2048,1.0,20155110.0,27966.02899551105
MUL,double,min,4096,0.001,150497.8,24194.327346163875
MUL,double,min,4096,0.01,1320336.1,311212.00182314095
MUL,double,min,4096,0.05,8175775.0,758143.7007622997
MUL,double,min,4096,0.1,17450370.0,1818735.1777479257
MUL,double,min,4096,0.2,36688950.0,4259480.930100391
MUL,double,min,4096,0.25,82098180.0,1429720.4884560872
MUL,double,min,4096,1.0,81162740.0,1043211.1677145929
MUL,double,"min, max",1024,0.001,15393.0,684.8647879529052
MUL,double,"min, max",1024,0.01,83485.3,18442.212412771354
MUL,double,"min, max",1024,0.05,397720.7,97283.42857404966
MUL,double,"min, max",1024,0.1,805243.9,197951.52604415838
MUL,double,"min, max",1024,0.2,1667518.0,146408.54413440343
MUL,double,"min, max",1024,0.25,2599144.0,593476.4150738333
MUL,double,"min, max",1024,1.0,2424614.0,21404.56348019688
MUL,double,"min, max",2048,0.001,46161.7,3550.39071558798
MUL,double,"min, max",2048,0.01,318540.1,76018.75181595364
MUL,double,"min, max",2048,0.05,1574262.9,367632.8599321309
MUL,double,"min, max",2048,0.1,3135862.0,742498.378236912
MUL,double,"min, max",2048,0.2,6665698.0,587234.4546885284
MUL,double,"min, max",2048,0.25,17082590.0,252571.90153388877
MUL,double,"min, max",2048,1.0,16970320.0,11146.379581629704
MUL,double,"min, max",4096,0.001,151174.9,21586.309609204734
MUL,double,"min, max",4096,0.01,1274422.2,297889.540265366
MUL,double,"min, max",4096,0.05,6628694.0,575924.6275955831
MUL,double,"min, max",4096,0.1,14208620.0,1254628.1501349758
MUL,double,"min, max",4096,0.2,30039230.0,3067049.2410096354
MUL,double,"min, max",4096,0.25,69201940.0,1298283.7929786805
MUL,double,"min, max",4096,1.0,68462880.0,716170.2711878892
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.001,105964.8,33601.5064768101
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.01,215341.4,93402.45517734293
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.05,796484.2,63201.85109419921
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.1,1465882.0,13272.475947530584
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.2,2777486.0,169139.91224887033
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,0.25,10924911.0,2012203.3942557708
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",1024,1.0,9524184.0,31643.011234710393
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.001,229545.9,85498.47726317834
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.01,625485.1,117358.06789238367
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.05,2520721.0,52613.930865419214
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.1,4794935.0,261254.91554120928
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.2,9944411.0,222661.75296225026
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,0.25,47478250.0,2818731.9994990653
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",2048,1.0,45212090.0,28831.25040645987
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.001,508763.6,139382.24139968478
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.01,2078436.0,75097.72066373847
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.05,9342944.0,504659.71856071264
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.1,18453190.0,670945.5375314254
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.2,37785050.0,687163.1122068305
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,0.25,181350900.0,7791745.72437611
MUL,double,"min, max, mean, sparsity, symmetry, numDistinctApprox",4096,1.0,177536600.0,988105.5049380532
MUL,double,numDistinct,1024,0.001,22676.3,21785.315732544863
MUL,double,numDistinct,1024,0.01,181211.2,240733.79567471525
MUL,double,numDistinct,1024,0.05,1039324.1,1178900.7318066785
MUL,double,numDistinct,1024,0.1,2585756.0,2480472.913320272
MUL,double,numDistinct,1024,0.2,7168185.0,6214239.677188102
MUL,double,numDistinct,1024,0.25,11839653.0,8341775.813399887
MUL,double,numDistinct,1024,1.0,211305200.0,2642399.448312923
MUL,double,numDistinct,2048,0.001,76343.9,84183.2797484816
MUL,double,numDistinct,2048,0.01,688357.1,893673.8305747238
MUL,double,numDistinct,2048,0.05,4647619.0,6030221.639091349
MUL,double,numDistinct,2048,0.1,11695886.0,14409301.198398206
MUL,double,numDistinct,2048,0.2,38029770.0,48826382.91465998
MUL,double,numDistinct,2048,0.25,73824910.0,68704107.2444961
MUL,double,numDistinct,2048,1.0,1434137000.0,58125971.447079204
MUL,double,numDistinct,4096,0.001,286505.0,373073.19841345405
MUL,double,numDistinct,4096,0.01,3018443.0,4355562.5468641305
MUL,double,numDistinct,4096,0.05,27577180.0,52090995.99090038
MUL,double,numDistinct,4096,0.1,83900440.0,167456445.2459949
MUL,double,numDistinct,4096,0.2,235985200.0,347164694.96857285
MUL,double,numDistinct,4096,0.25,503886900.0,405294637.24292946
MUL,double,numDistinct,4096,1.0,7597700000.0,374240396.8930486
